obs;delta;resp;error;theta;rt;study;experiment;stimulus
11;150;167.24;-17.76;185;1.5662;Fischer et al. (2020);Experiment 1;Motion
11;170;19.843;4.843;15;0.96655;Fischer et al. (2020);Experiment 1;Motion
11;-100;115.37;0.370000000000005;115;1.7994;Fischer et al. (2020);Experiment 1;Motion
11;-30;159.31;14.31;145;0.68324;Fischer et al. (2020);Experiment 1;Motion
11;100;46.488;1.488;45;0.88313;Fischer et al. (2020);Experiment 1;Motion
11;-140;205.51;20.51;185;0.91654;Fischer et al. (2020);Experiment 1;Motion
11;-70;242.36;-12.64;255;0.98312;Fischer et al. (2020);Experiment 1;Motion
11;30;229.32;4.31999999999999;225;0.68324;Fischer et al. (2020);Experiment 1;Motion
11;120;111.69;6.69;105;1.0664;Fischer et al. (2020);Experiment 1;Motion
11;40;52.441;-12.559;65;1.0331;Fischer et al. (2020);Experiment 1;Motion
11;-170;241.8;6.80000000000001;235;1.1165;Fischer et al. (2020);Experiment 1;Motion
11;-10;243.78;-1.22;245;1.2163;Fischer et al. (2020);Experiment 1;Motion
11;170;66.331;-8.669;75;1.0332;Fischer et al. (2020);Experiment 1;Motion
11;-100;174.05;-0.949999999999989;175;1.1997;Fischer et al. (2020);Experiment 1;Motion
11;30;144.85;-0.150000000000006;145;0.7832;Fischer et al. (2020);Experiment 1;Motion
11;120;18.709;-6.291;25;0.79988;Fischer et al. (2020);Experiment 1;Motion
11;130;227.34;-27.66;255;0.91644;Fischer et al. (2020);Experiment 1;Motion
11;100;149.39;-5.61000000000001;155;1.0165;Fischer et al. (2020);Experiment 1;Motion
11;140;13.323;-1.677;15;1.0997;Fischer et al. (2020);Experiment 1;Motion
11;120;253.98;-1.02000000000001;255;1.1997;Fischer et al. (2020);Experiment 1;Motion
11;90;156.76;-8.24000000000001;165;1.4331;Fischer et al. (2020);Experiment 1;Motion
11;-80;240.94;-4.06;245;0.89976;Fischer et al. (2020);Experiment 1;Motion
11;-120;7.3701;2.3701;5;1.033;Fischer et al. (2020);Experiment 1;Motion
11;130;223.94;-11.06;235;0.88318;Fischer et al. (2020);Experiment 1;Motion
11;180;54.425;-0.575000000000003;55;0.81652;Fischer et al. (2020);Experiment 1;Motion
11;160;258.52;3.51999999999998;255;1.3996;Fischer et al. (2020);Experiment 1;Motion
11;-10;273.83;8.82999999999998;265;0.8166;Fischer et al. (2020);Experiment 1;Motion
11;-30;298.49;3.49000000000001;295;0.88317;Fischer et al. (2020);Experiment 1;Motion
11;100;185.39;-9.61000000000001;195;0.71659;Fischer et al. (2020);Experiment 1;Motion
11;-20;198.71;-16.29;215;0.78314;Fischer et al. (2020);Experiment 1;Motion
11;-20;225.64;-9.36000000000001;235;1.8995;Fischer et al. (2020);Experiment 1;Motion
11;160;60.378;-14.622;75;1.1664;Fischer et al. (2020);Experiment 1;Motion
11;150;298.2;13.2;285;1.1164;Fischer et al. (2020);Experiment 1;Motion
11;-10;303.31;8.31;295;1.0498;Fischer et al. (2020);Experiment 1;Motion
11;-140;66.614;-8.386;75;0.49991;Fischer et al. (2020);Experiment 1;Motion
11;0;65.197;-9.803;75;1.1831;Fischer et al. (2020);Experiment 1;Motion
11;90;316.35;-28.65;345;0.59994;Fischer et al. (2020);Experiment 1;Motion
11;150;198.99;3.99000000000001;195;0.58328;Fischer et al. (2020);Experiment 1;Motion
11;70;124.44;-0.560000000000002;125;1.3164;Fischer et al. (2020);Experiment 1;Motion
11;120;4.8189;-0.1811;5;1.1997;Fischer et al. (2020);Experiment 1;Motion
11;80;299.91;14.91;285;1.0998;Fischer et al. (2020);Experiment 1;Motion
11;-60;337.32;-7.68000000000001;345;0.83326;Fischer et al. (2020);Experiment 1;Motion
11;130;201.54;-13.46;215;0.7667;Fischer et al. (2020);Experiment 1;Motion
11;100;113.1;-1.90000000000001;115;0.81664;Fischer et al. (2020);Experiment 1;Motion
11;-90;215.43;10.43;205;1.4662;Fischer et al. (2020);Experiment 1;Motion
11;-140;347.53;2.52999999999997;345;1.333;Fischer et al. (2020);Experiment 1;Motion
11;10;329.95;-5.05000000000001;335;0.88312;Fischer et al. (2020);Experiment 1;Motion
11;120;217.98;2.97999999999999;215;0.7832;Fischer et al. (2020);Experiment 1;Motion
11;-10;208.06;-16.94;225;1.183;Fischer et al. (2020);Experiment 1;Motion
11;-130;9.6378;14.6378;355;0.56654;Fischer et al. (2020);Experiment 1;Motion
11;30;331.65;6.64999999999998;325;1.5663;Fischer et al. (2020);Experiment 1;Motion
11;-160;127.84;2.84;125;1.433;Fischer et al. (2020);Experiment 1;Motion
11;170;306.43;-8.56999999999999;315;0.91648;Fischer et al. (2020);Experiment 1;Motion
11;-120;58.961;-16.039;75;0.66661;Fischer et al. (2020);Experiment 1;Motion
11;-40;124.44;9.44;115;0.6833;Fischer et al. (2020);Experiment 1;Motion
11;-180;317.2;22.2;295;1.0497;Fischer et al. (2020);Experiment 1;Motion
11;20;274.68;-0.319999999999993;275;0.71648;Fischer et al. (2020);Experiment 1;Motion
11;100;181.7;6.69999999999999;175;0.58333;Fischer et al. (2020);Experiment 1;Motion
11;150;29.48;4.48;25;1.1997;Fischer et al. (2020);Experiment 1;Motion
11;120;276.38;11.38;265;1.183;Fischer et al. (2020);Experiment 1;Motion
11;-60;314.65;-10.35;325;0.86652;Fischer et al. (2020);Experiment 1;Motion
11;20;315.78;10.78;305;1.0165;Fischer et al. (2020);Experiment 1;Motion
11;20;297.35;12.35;285;0.94986;Fischer et al. (2020);Experiment 1;Motion
11;-10;295.94;0.939999999999998;295;0.66659;Fischer et al. (2020);Experiment 1;Motion
11;180;123.31;8.31;115;0.86641;Fischer et al. (2020);Experiment 1;Motion
11;-70;178.58;-6.41999999999999;185;1.2163;Fischer et al. (2020);Experiment 1;Motion
11;170;19.843;4.843;15;0.88312;Fischer et al. (2020);Experiment 1;Motion
11;60;293.39;-21.61;315;0.69991;Fischer et al. (2020);Experiment 1;Motion
11;0;313.8;-1.19999999999999;315;0.84981;Fischer et al. (2020);Experiment 1;Motion
11;-120;61.795;-13.205;75;0.96641;Fischer et al. (2020);Experiment 1;Motion
11;100;324.85;-10.15;335;0.58323;Fischer et al. (2020);Experiment 1;Motion
11;120;224.79;9.78999999999999;215;1.233;Fischer et al. (2020);Experiment 1;Motion
11;130;70.583;-14.417;85;0.86661;Fischer et al. (2020);Experiment 1;Motion
11;-50;140.88;5.88;135;0.81658;Fischer et al. (2020);Experiment 1;Motion
11;-180;308.41;-6.58999999999997;315;0.81649;Fischer et al. (2020);Experiment 1;Motion
11;170;139.18;-5.81999999999999;145;0.66653;Fischer et al. (2020);Experiment 1;Motion
11;80;77.386;12.386;65;0.66666;Fischer et al. (2020);Experiment 1;Motion
11;150;281.48;6.48000000000002;275;0.64993;Fischer et al. (2020);Experiment 1;Motion
11;170;91.276;-13.724;105;1.1663;Fischer et al. (2020);Experiment 1;Motion
11;150;308.13;-6.87;315;0.69992;Fischer et al. (2020);Experiment 1;Motion
11;-80;32.315;-2.685;35;0.79988;Fischer et al. (2020);Experiment 1;Motion
11;150;242.08;-2.91999999999999;245;0.89984;Fischer et al. (2020);Experiment 1;Motion
11;90;155.62;0.620000000000005;155;0.94991;Fischer et al. (2020);Experiment 1;Motion
11;50;103.46;-1.54000000000001;105;0.81655;Fischer et al. (2020);Experiment 1;Motion
11;120;339.59;-5.41000000000003;345;0.55004;Fischer et al. (2020);Experiment 1;Motion
11;-140;144.28;19.28;125;1.333;Fischer et al. (2020);Experiment 1;Motion
11;-80;183.97;-21.03;205;1.1498;Fischer et al. (2020);Experiment 1;Motion
11;60;146.27;1.27000000000001;145;1.0664;Fischer et al. (2020);Experiment 1;Motion
11;-170;303.31;-11.69;315;0.96649;Fischer et al. (2020);Experiment 1;Motion
11;140;171.21;-3.78999999999999;175;0.74991;Fischer et al. (2020);Experiment 1;Motion
11;-140;299.62;-15.38;315;0.91649;Fischer et al. (2020);Experiment 1;Motion
11;150;140.31;-24.69;165;1.2164;Fischer et al. (2020);Experiment 1;Motion
11;100;58.961;-6.039;65;0.70001;Fischer et al. (2020);Experiment 1;Motion
11;-120;166.96;-18.04;185;0.74983;Fischer et al. (2020);Experiment 1;Motion
11;30;158.17;3.16999999999999;155;0.96647;Fischer et al. (2020);Experiment 1;Motion
11;0;168.38;13.38;155;0.79995;Fischer et al. (2020);Experiment 1;Motion
11;70;81.354;-3.646;85;0.93307;Fischer et al. (2020);Experiment 1;Motion
11;120;334.2;9.19999999999999;325;0.78324;Fischer et al. (2020);Experiment 1;Motion
11;-100;58.677;-6.323;65;1.1164;Fischer et al. (2020);Experiment 1;Motion
11;170;218.83;-36.17;255;1.4331;Fischer et al. (2020);Experiment 1;Motion
11;0;252.85;-2.15000000000001;255;1.1331;Fischer et al. (2020);Experiment 1;Motion
11;20;239.24;4.24000000000001;235;0.64994;Fischer et al. (2020);Experiment 1;Motion
11;130;98.079;-6.92100000000001;105;0.98306;Fischer et al. (2020);Experiment 1;Motion
11;140;319.18;-5.81999999999999;325;1.1497;Fischer et al. (2020);Experiment 1;Motion
11;10;314.36;-0.639999999999986;315;0.71653;Fischer et al. (2020);Experiment 1;Motion
11;70;255.97;10.97;245;0.86659;Fischer et al. (2020);Experiment 1;Motion
11;-140;29.764;4.764;25;0.78322;Fischer et al. (2020);Experiment 1;Motion
11;0;21.543;-3.457;25;0.59999;Fischer et al. (2020);Experiment 1;Motion
11;-140;169.23;4.22999999999999;165;1.2497;Fischer et al. (2020);Experiment 1;Motion
11;-180;352.63;7.63;345;0.84982;Fischer et al. (2020);Experiment 1;Motion
11;0;356.03;11.03;345;0.88316;Fischer et al. (2020);Experiment 1;Motion
11;90;238.68;-16.32;255;0.8165;Fischer et al. (2020);Experiment 1;Motion
11;180;59.528;-15.472;75;0.73315;Fischer et al. (2020);Experiment 1;Motion
11;70;10.772;5.772;5;1.3163;Fischer et al. (2020);Experiment 1;Motion
11;-50;55.843;0.843000000000004;55;0.96647;Fischer et al. (2020);Experiment 1;Motion
11;160;269.01;14.01;255;0.99981;Fischer et al. (2020);Experiment 1;Motion
11;-120;28.063;13.063;15;0.8332;Fischer et al. (2020);Experiment 1;Motion
11;-70;83.339;-1.661;85;0.86644;Fischer et al. (2020);Experiment 1;Motion
11;-140;223.65;-1.34999999999999;225;0.84981;Fischer et al. (2020);Experiment 1;Motion
11;-20;234.14;-10.86;245;1.0663;Fischer et al. (2020);Experiment 1;Motion
11;-20;274.39;9.38999999999999;265;1.1997;Fischer et al. (2020);Experiment 1;Motion
11;-150;40.819;-14.181;55;1.1163;Fischer et al. (2020);Experiment 1;Motion
11;120;298.77;3.76999999999998;295;1.2164;Fischer et al. (2020);Experiment 1;Motion
11;30;243.21;-21.79;265;1.133;Fischer et al. (2020);Experiment 1;Motion
11;-170;64.63;-10.37;75;0.6332;Fischer et al. (2020);Experiment 1;Motion
11;170;248.6;-16.4;265;0.88316;Fischer et al. (2020);Experiment 1;Motion
11;160;90.425;-14.575;105;0.8332;Fischer et al. (2020);Experiment 1;Motion
11;-100;200.13;-4.87;205;0.78313;Fischer et al. (2020);Experiment 1;Motion
11;-30;220.54;-14.46;235;1.0831;Fischer et al. (2020);Experiment 1;Motion
11;-150;11.055;-13.945;25;1.2997;Fischer et al. (2020);Experiment 1;Motion
11;70;310.68;-4.31999999999999;315;1.0331;Fischer et al. (2020);Experiment 1;Motion
11;170;139.75;-5.25;145;0.91654;Fischer et al. (2020);Experiment 1;Motion
11;150;353.2;-1.80000000000001;355;0.69992;Fischer et al. (2020);Experiment 1;Motion
11;120;223.65;-11.35;235;1.4164;Fischer et al. (2020);Experiment 1;Motion
11;-30;248.03;-16.97;265;1.233;Fischer et al. (2020);Experiment 1;Motion
11;70;182.27;-12.73;195;0.9998;Fischer et al. (2020);Experiment 1;Motion
11;120;54.425;-20.575;75;0.81652;Fischer et al. (2020);Experiment 1;Motion
11;-110;182.27;-2.72999999999999;185;1.1498;Fischer et al. (2020);Experiment 1;Motion
11;130;47.339;-7.661;55;0.86651;Fischer et al. (2020);Experiment 1;Motion
11;90;329.95;4.94999999999999;325;0.94969;Fischer et al. (2020);Experiment 1;Motion
11;-130;95.811;0.811000000000007;95;0.69991;Fischer et al. (2020);Experiment 1;Motion
11;-150;234.14;-10.86;245;1.4495;Fischer et al. (2020);Experiment 1;Motion
11;-150;48.472;13.472;35;0.94995;Fischer et al. (2020);Experiment 1;Motion
11;50;333.64;-11.36;345;1.0997;Fischer et al. (2020);Experiment 1;Motion
11;130;218.27;3.27000000000001;215;0.66664;Fischer et al. (2020);Experiment 1;Motion
11;-100;302.74;-12.26;315;0.94982;Fischer et al. (2020);Experiment 1;Motion
11;-90;43.937;-1.063;45;0.89981;Fischer et al. (2020);Experiment 1;Motion
11;10;23.811;-11.189;35;0.79994;Fischer et al. (2020);Experiment 1;Motion
11;-40;85.89;10.89;75;0.6499;Fischer et al. (2020);Experiment 1;Motion
11;-120;205.23;10.23;195;1.0663;Fischer et al. (2020);Experiment 1;Motion
11;90;115.94;10.94;105;1.1663;Fischer et al. (2020);Experiment 1;Motion
11;-130;232.44;-2.56;235;1.0498;Fischer et al. (2020);Experiment 1;Motion
11;-30;269.29;4.29000000000002;265;0.64988;Fischer et al. (2020);Experiment 1;Motion
11;150;113.1;-1.90000000000001;115;0.76651;Fischer et al. (2020);Experiment 1;Motion
11;-150;249.17;-15.83;265;0.93318;Fischer et al. (2020);Experiment 1;Motion
11;80;164.98;-20.02;185;1.4164;Fischer et al. (2020);Experiment 1;Motion
11;120;52.157;-12.843;65;1.533;Fischer et al. (2020);Experiment 1;Motion
11;70;352.91;-2.08999999999997;355;1.0831;Fischer et al. (2020);Experiment 1;Motion
11;-90;68.882;-16.118;85;1.0498;Fischer et al. (2020);Experiment 1;Motion
11;-20;112.82;7.81999999999999;105;0.96649;Fischer et al. (2020);Experiment 1;Motion
11;140;333.92;8.92000000000002;325;1.0831;Fischer et al. (2020);Experiment 1;Motion
11;60;250.02;-14.98;265;0.79979;Fischer et al. (2020);Experiment 1;Motion
11;60;198.14;-6.86000000000001;205;0.94984;Fischer et al. (2020);Experiment 1;Motion
11;70;123.59;-11.41;135;0.56662;Fischer et al. (2020);Experiment 1;Motion
11;10;131.24;6.24000000000001;125;1.4495;Fischer et al. (2020);Experiment 1;Motion
11;30;117.07;22.07;95;1.3497;Fischer et al. (2020);Experiment 1;Motion
11;40;34.299;-20.701;55;0.71661;Fischer et al. (2020);Experiment 1;Motion
11;-180;223.37;-11.63;235;1.3829;Fischer et al. (2020);Experiment 1;Motion
11;-80;313.8;-1.19999999999999;315;0.64996;Fischer et al. (2020);Experiment 1;Motion
11;10;295.94;-9.06;305;1.2997;Fischer et al. (2020);Experiment 1;Motion
11;-80;23.811;-1.189;25;1.0498;Fischer et al. (2020);Experiment 1;Motion
11;10;29.197;14.197;15;0.88312;Fischer et al. (2020);Experiment 1;Motion
11;60;303.02;-11.98;315;0.9498;Fischer et al. (2020);Experiment 1;Motion
11;-30;341.86;-3.13999999999999;345;0.56657;Fischer et al. (2020);Experiment 1;Motion
11;140;191.91;-13.09;205;0.99988;Fischer et al. (2020);Experiment 1;Motion
11;180;29.764;4.764;25;0.64992;Fischer et al. (2020);Experiment 1;Motion
11;20;348.09;-16.91;5;0.74982;Fischer et al. (2020);Experiment 1;Motion
11;70;305.01;10.01;295;1.1498;Fischer et al. (2020);Experiment 1;Motion
11;20;299.34;24.34;275;1.3164;Fischer et al. (2020);Experiment 1;Motion
11;0;288;13;275;1.0332;Fischer et al. (2020);Experiment 1;Motion
11;70;191.62;-13.38;205;1.2331;Fischer et al. (2020);Experiment 1;Motion
11;-100;299.06;-5.94;305;1.1164;Fischer et al. (2020);Experiment 1;Motion
11;-10;312.94;-2.06;315;0.83314;Fischer et al. (2020);Experiment 1;Motion
11;40;283.46;8.45999999999998;275;1.0498;Fischer et al. (2020);Experiment 1;Motion
11;-150;34.583;-30.417;65;0.69986;Fischer et al. (2020);Experiment 1;Motion
11;90;312.09;-22.91;335;1.0164;Fischer et al. (2020);Experiment 1;Motion
11;150;180.28;-4.72;185;1.2164;Fischer et al. (2020);Experiment 1;Motion
11;-30;206.93;-8.06999999999999;215;1.2831;Fischer et al. (2020);Experiment 1;Motion
11;-60;270.14;-4.86000000000001;275;0.99979;Fischer et al. (2020);Experiment 1;Motion
11;90;178.02;-6.97999999999999;185;0.86643;Fischer et al. (2020);Experiment 1;Motion
11;-30;203.24;-11.76;215;0.96641;Fischer et al. (2020);Experiment 1;Motion
11;-140;349.51;-5.49000000000001;355;0.59992;Fischer et al. (2020);Experiment 1;Motion
11;-130;125.01;0.0100000000000051;125;0.88309;Fischer et al. (2020);Experiment 1;Motion
11;150;331.37;-3.63;335;0.78322;Fischer et al. (2020);Experiment 1;Motion
11;-70;54.142;9.142;45;0.98315;Fischer et al. (2020);Experiment 1;Motion
11;-60;108.28;3.28;105;0.89989;Fischer et al. (2020);Experiment 1;Motion
11;-10;103.18;-11.82;115;1.133;Fischer et al. (2020);Experiment 1;Motion
11;90;34.299;9.299;25;0.71659;Fischer et al. (2020);Experiment 1;Motion
11;-180;209.76;4.75999999999999;205;1.0498;Fischer et al. (2020);Experiment 1;Motion
11;80;130.39;5.38999999999999;125;0.84977;Fischer et al. (2020);Experiment 1;Motion
11;60;59.244;-5.756;65;1.0165;Fischer et al. (2020);Experiment 1;Motion
11;130;295.65;0.649999999999977;295;1.133;Fischer et al. (2020);Experiment 1;Motion
11;130;140.31;-24.69;165;1.0331;Fischer et al. (2020);Experiment 1;Motion
11;30;116.5;-18.5;135;2.0994;Fischer et al. (2020);Experiment 1;Motion
11;-80;220.82;5.81999999999999;215;0.78323;Fischer et al. (2020);Experiment 1;Motion
11;-140;352.63;-2.37;355;0.86646;Fischer et al. (2020);Experiment 1;Motion
11;-160;152.22;-2.78;155;1.0331;Fischer et al. (2020);Experiment 1;Motion
11;50;132.94;27.94;105;0.96646;Fischer et al. (2020);Experiment 1;Motion
11;70;45.921;10.921;35;0.9498;Fischer et al. (2020);Experiment 1;Motion
11;130;243.78;-21.22;265;1.5829;Fischer et al. (2020);Experiment 1;Motion
11;150;105.73;-9.27;115;1.2663;Fischer et al. (2020);Experiment 1;Motion
11;100;10.488;-4.512;15;0.93318;Fischer et al. (2020);Experiment 1;Motion
11;-30;53.858;8.858;45;1.2164;Fischer et al. (2020);Experiment 1;Motion
11;-30;75.969;0.968999999999994;75;0.86648;Fischer et al. (2020);Experiment 1;Motion
11;10;62.079;-2.921;65;0.9664;Fischer et al. (2020);Experiment 1;Motion
11;-120;178.87;-6.13;185;0.94983;Fischer et al. (2020);Experiment 1;Motion
11;-110;289.98;-5.01999999999998;295;0.98315;Fischer et al. (2020);Experiment 1;Motion
11;60;234.43;-0.569999999999993;235;0.91645;Fischer et al. (2020);Experiment 1;Motion
11;-90;333.92;8.92000000000002;325;0.99979;Fischer et al. (2020);Experiment 1;Motion
11;-140;123.02;18.02;105;1.2996;Fischer et al. (2020);Experiment 1;Motion
11;-160;255.12;-9.88;265;1.0164;Fischer et al. (2020);Experiment 1;Motion
11;-40;297.64;-7.36000000000001;305;1.0997;Fischer et al. (2020);Experiment 1;Motion
11;-110;62.079;7.079;55;0.86652;Fischer et al. (2020);Experiment 1;Motion
11;-20;65.764;-9.236;75;0.66657;Fischer et al. (2020);Experiment 1;Motion
11;30;57.543;12.543;45;1.1164;Fischer et al. (2020);Experiment 1;Motion
11;120;281.76;-3.24000000000001;285;0.68326;Fischer et al. (2020);Experiment 1;Motion
11;170;99.496;-15.504;115;1.1163;Fischer et al. (2020);Experiment 1;Motion
11;120;351.21;-3.79000000000002;355;1.4163;Fischer et al. (2020);Experiment 1;Motion
11;-120;141.73;26.73;115;1.3831;Fischer et al. (2020);Experiment 1;Motion
11;150;327.4;2.39999999999998;325;1.0164;Fischer et al. (2020);Experiment 1;Motion
11;160;161.01;-3.99000000000001;165;1.0664;Fischer et al. (2020);Experiment 1;Motion
11;-80;237.54;-7.46000000000001;245;1.1831;Fischer et al. (2020);Experiment 1;Motion
11;-40;275.53;-9.47000000000003;285;1.3164;Fischer et al. (2020);Experiment 1;Motion
11;-80;18.992;13.992;5;1.1996;Fischer et al. (2020);Experiment 1;Motion
11;150;206.08;-8.91999999999999;215;1.3164;Fischer et al. (2020);Experiment 1;Motion
11;170;41.953;-3.047;45;0.86652;Fischer et al. (2020);Experiment 1;Motion
11;160;227.34;-17.66;245;1.3163;Fischer et al. (2020);Experiment 1;Motion
11;110;138.33;3.33000000000001;135;0.93315;Fischer et al. (2020);Experiment 1;Motion
11;-100;231.59;-3.41;235;0.76654;Fischer et al. (2020);Experiment 1;Motion
11;30;198.14;-6.86000000000001;205;0.83324;Fischer et al. (2020);Experiment 1;Motion
11;140;78.236;13.236;65;0.59997;Fischer et al. (2020);Experiment 1;Motion
11;-140;193.32;-11.68;205;1.4162;Fischer et al. (2020);Experiment 1;Motion
11;0;188.5;-16.5;205;0.93314;Fischer et al. (2020);Experiment 1;Motion
11;100;116.22;11.22;105;1.0831;Fischer et al. (2020);Experiment 1;Motion
11;40;47.055;-17.945;65;0.45002;Fischer et al. (2020);Experiment 1;Motion
11;10;47.622;-7.378;55;0.93318;Fischer et al. (2020);Experiment 1;Motion
11;-100;149.95;-5.05000000000001;155;1.3162;Fischer et al. (2020);Experiment 1;Motion
11;170;340.44;-4.56;345;0.6166;Fischer et al. (2020);Experiment 1;Motion
11;-80;67.748;2.748;65;0.91648;Fischer et al. (2020);Experiment 1;Motion
11;120;302.74;-2.25999999999999;305;1.1164;Fischer et al. (2020);Experiment 1;Motion
11;0;300.19;-4.81;305;0.78327;Fischer et al. (2020);Experiment 1;Motion
11;90;216;1;215;0.88312;Fischer et al. (2020);Experiment 1;Motion
11;70;134.08;-10.92;145;0.83315;Fischer et al. (2020);Experiment 1;Motion
11;150;357.17;2.17000000000002;355;1.4996;Fischer et al. (2020);Experiment 1;Motion
11;-80;76.819;1.819;75;1.183;Fischer et al. (2020);Experiment 1;Motion
11;140;288;-7;295;1.0664;Fischer et al. (2020);Experiment 1;Motion
11;-60;359.43;4.43000000000001;355;1.0498;Fischer et al. (2020);Experiment 1;Motion
11;-110;119.91;14.91;105;1.1332;Fischer et al. (2020);Experiment 1;Motion
11;40;79.937;14.937;65;0.96648;Fischer et al. (2020);Experiment 1;Motion
11;60;7.3701;2.3701;5;0.91652;Fischer et al. (2020);Experiment 1;Motion
11;-120;115.37;-9.63;125;1.0997;Fischer et al. (2020);Experiment 1;Motion
11;-20;139.18;-5.81999999999999;145;1.0997;Fischer et al. (2020);Experiment 1;Motion
11;80;70.866;5.866;65;0.96655;Fischer et al. (2020);Experiment 1;Motion
11;-40;123.31;18.31;105;1.7828;Fischer et al. (2020);Experiment 1;Motion
11;140;313.23;-11.77;325;1.0831;Fischer et al. (2020);Experiment 1;Motion
11;70;262.49;7.49000000000001;255;0.48332;Fischer et al. (2020);Experiment 1;Motion
11;-30;292.25;7.25;285;1.3497;Fischer et al. (2020);Experiment 1;Motion
11;130;146.27;-8.72999999999999;155;0.40014;Fischer et al. (2020);Experiment 1;Motion
11;80;68.598;-6.402;75;0.41672;Fischer et al. (2020);Experiment 1;Motion
11;30;60.094;15.094;45;0.41663;Fischer et al. (2020);Experiment 1;Motion
11;-150;197.29;2.28999999999999;195;1.6827;Fischer et al. (2020);Experiment 1;Motion
11;20;170.36;-4.63999999999999;175;1.0332;Fischer et al. (2020);Experiment 1;Motion
11;160;166.68;151.68;15;1.6662;Fischer et al. (2020);Experiment 1;Motion
11;-70;37.701;-47.299;85;1.0831;Fischer et al. (2020);Experiment 1;Motion
11;70;16.157;1.157;15;0.61662;Fischer et al. (2020);Experiment 1;Motion
11;-100;122.74;7.73999999999999;115;1.1331;Fischer et al. (2020);Experiment 1;Motion
11;-100;204.94;-10.06;215;0.93314;Fischer et al. (2020);Experiment 1;Motion
11;80;148.25;13.25;135;0.86653;Fischer et al. (2020);Experiment 1;Motion
11;20;132.66;17.66;115;1.483;Fischer et al. (2020);Experiment 1;Motion
11;-30;150.8;5.80000000000001;145;0.76658;Fischer et al. (2020);Experiment 1;Motion
11;40;108;3;105;0.99985;Fischer et al. (2020);Experiment 1;Motion
11;-90;210.61;15.61;195;0.98312;Fischer et al. (2020);Experiment 1;Motion
11;10;169.23;-15.77;185;1.0665;Fischer et al. (2020);Experiment 1;Motion
11;-90;269.29;-5.70999999999998;275;0.89985;Fischer et al. (2020);Experiment 1;Motion
11;-170;102.05;17.05;85;0.8332;Fischer et al. (2020);Experiment 1;Motion
11;120;323.15;-1.85000000000002;325;0.86651;Fischer et al. (2020);Experiment 1;Motion
11;-110;54.425;-20.575;75;0.81653;Fischer et al. (2020);Experiment 1;Motion
11;-180;240.66;-14.34;255;0.66658;Fischer et al. (2020);Experiment 1;Motion
11;80;156.47;-18.53;175;1.233;Fischer et al. (2020);Experiment 1;Motion
11;10;144.57;-20.43;165;1.0831;Fischer et al. (2020);Experiment 1;Motion
11;-10;168.09;-6.91;175;1.0663;Fischer et al. (2020);Experiment 1;Motion
11;120;59.811;4.811;55;0.61659;Fischer et al. (2020);Experiment 1;Motion
11;-60;135.5;20.5;115;1.0497;Fischer et al. (2020);Experiment 1;Motion
11;90;34.866;9.866;25;0.63326;Fischer et al. (2020);Experiment 1;Motion
11;-70;76.252;-18.748;95;0.64992;Fischer et al. (2020);Experiment 1;Motion
11;-30;111.69;-13.31;125;1.0831;Fischer et al. (2020);Experiment 1;Motion
11;80;34.299;-10.701;45;1.0664;Fischer et al. (2020);Experiment 1;Motion
11;-130;194.74;19.74;175;0.93311;Fischer et al. (2020);Experiment 1;Motion
11;40;127.56;-7.44;135;0.83321;Fischer et al. (2020);Experiment 1;Motion
11;-90;222.8;-2.19999999999999;225;1.0831;Fischer et al. (2020);Experiment 1;Motion
11;140;84.189;-0.811000000000007;85;0.81657;Fischer et al. (2020);Experiment 1;Motion
11;100;341.01;-3.99000000000001;345;0.78319;Fischer et al. (2020);Experiment 1;Motion
11;-70;49.89;-5.11;55;0.99983;Fischer et al. (2020);Experiment 1;Motion
11;-30;82.772;-2.22799999999999;85;0.53324;Fischer et al. (2020);Experiment 1;Motion
11;20;60.094;-4.906;65;1.0331;Fischer et al. (2020);Experiment 1;Motion
11;-20;70.299;-14.701;85;0.84984;Fischer et al. (2020);Experiment 1;Motion
11;-90;169.51;-5.49000000000001;175;1.3664;Fischer et al. (2020);Experiment 1;Motion
11;90;80.22;-4.78;85;0.91645;Fischer et al. (2020);Experiment 1;Motion
11;160;288.28;3.27999999999997;285;0.84975;Fischer et al. (2020);Experiment 1;Motion
11;-140;47.906;-17.094;65;1.1664;Fischer et al. (2020);Experiment 1;Motion
11;-90;163.28;8.28;155;0.96647;Fischer et al. (2020);Experiment 1;Motion
11;50;130.39;25.39;105;1.1829;Fischer et al. (2020);Experiment 1;Motion
11;40;53.858;-11.142;65;0.66659;Fischer et al. (2020);Experiment 1;Motion
11;50;33.732;18.732;15;0.83321;Fischer et al. (2020);Experiment 1;Motion
11;40;339.59;4.58999999999997;335;0.93325;Fischer et al. (2020);Experiment 1;Motion
11;-140;18.709;-96.291;115;0.83318;Fischer et al. (2020);Experiment 1;Motion
11;-10;125.86;0.859999999999999;125;0.91651;Fischer et al. (2020);Experiment 1;Motion
11;-60;169.8;-15.2;185;1.466;Fischer et al. (2020);Experiment 1;Motion
11;160;5.1024;-19.8976;25;1.2164;Fischer et al. (2020);Experiment 1;Motion
11;150;232.16;-2.84;235;1.233;Fischer et al. (2020);Experiment 1;Motion
11;140;97.228;2.22799999999999;95;1.1331;Fischer et al. (2020);Experiment 1;Motion
11;-30;114.52;-10.48;125;0.91648;Fischer et al. (2020);Experiment 1;Motion
