obs;age;delta;resp;error;errorc;rt;rtc;theta;block;stimtype;outliers;stimtype_bk;case;ntrials;study;experiment;stimulus;cond
10;20;-41;99;10;12.3367003367003;2.526083400473;2.526083400473;89;1;1;0;1;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;0
10;20;-82;170;-1;1.33670033670034;2.61700929980725;2.61700929980725;171;1;1;0;1;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;0
10;20;57;112;-2;0.336700336700336;1.54188250005245;1.54188250005245;114;1;1;0;1;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;0
10;20;80;35;1;3.33670033670034;1.87601649947464;1.87601649947464;34;1;1;0;1;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;0
10;20;11;34;11;13.3367003367003;1.93401770014316;1.93401770014316;23;1;1;0;1;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;0
10;20;-68;104;13;15.3367003367003;2.36728709936142;2.36728709936142;91;1;1;0;1;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;0
10;20;83;20;12;14.3367003367003;1.72538159973919;1.72538159973919;8;1;1;0;1;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;0
10;20;25;143;-20;-17.6632996632997;1.75021960027516;1.75021960027516;163;1;1;0;1;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;0
10;20;87;68;-8;-5.66329966329966;2.20067249983549;2.20067249983549;76;1;1;0;1;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;0
10;20;-78;140;-14;-11.6632996632997;2.65060740057379;2.65060740057379;154;1;1;0;1;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;0
10;20;-83;59;2;4.33670033670034;1.46813349984586;1.46813349984586;57;1;1;0;1;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;0
10;20;-66;118;-5;-2.66329966329966;0.777293399907649;0.777293399907649;123;1;1;0;1;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;0
10;20;26;109;12;14.3367003367003;1.7265507997945;1.7265507997945;97;1;1;0;1;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;0
10;20;-14;114;3;5.33670033670034;1.90139579959214;1.90139579959214;111;1;1;0;1;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;0
10;20;63;47;-1;1.33670033670034;2.18440979998559;2.18440979998559;48;1;1;0;1;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;0
10;20;-64;119;7;9.33670033670034;1.17577710002661;1.17577710002661;112;1;1;0;1;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;0
10;20;27;73;-12;-9.66329966329966;1.30996799934655;1.30996799934655;85;1;1;0;1;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;0
10;20;70;20;5;7.33670033670034;2.48374969977885;2.48374969977885;15;1;1;0;1;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;0
10;20;88;121;14;16.3367003367003;1.53305010031909;1.53305010031909;107;1;1;0;1;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;0
10;20;0;111;4;6.33670033670034;1.29252650029957;1.29252650029957;107;1;1;0;1;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;0
10;20;-74;173;-8;-5.66329966329966;1.80145809985697;1.80145809985697;1;1;1;0;1;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;0
10;20;56;121;-4;-1.66329966329966;2.45067329984158;2.45067329984158;125;1;1;0;1;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;0
10;20;-4;123;-6;-3.66329966329966;2.88455429952592;2.88455429952592;129;1;1;0;1;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;0
10;20;-55;0;-4;-1.66329966329966;1.85906659998;1.85906659998;4;1;1;0;1;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;0
10;20;-36;29;-11;-8.66329966329966;1.60080480016768;1.60080480016768;40;1;1;0;1;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;0
10;20;-54;95;1;3.33670033670034;2.42639189958572;2.42639189958572;94;1;1;0;1;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;0
10;20;-71;167;2;4.33670033670034;1.65909520071;1.65909520071;165;1;1;0;1;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;0
10;20;-24;14;5;7.33670033670034;3.0013756994158;3.0013756994158;9;1;1;0;1;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;0
10;20;61;128;0;2.33670033670034;4.23345819953829;4.23345819953829;128;1;1;0;1;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;0
10;20;-84;38;6;8.33670033670034;1.7504893001169;1.7504893001169;32;1;1;0;1;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;0
10;20;-36;68;0;2.33670033670034;1.29305349942297;1.29305349942297;68;1;1;0;1;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;0
10;20;-83;138;-13;-10.6632996632997;2.17528160009533;2.17528160009533;151;1;1;0;1;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;0
10;20;-24;165;-10;-7.66329966329966;1.63376430049539;1.63376430049539;175;1;1;0;1;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;0
10;20;27;138;-10;-7.66329966329966;1.52572099957615;1.52572099957615;148;1;1;0;1;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;0
10;20;-21;171;2;4.33670033670034;1.54206660017371;1.54206660017371;169;1;1;0;1;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;0
10;20;26;135;-8;-5.66329966329966;0.65166199952364;0.65166199952364;143;1;1;0;1;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;0
10;20;53;82;-8;-5.66329966329966;2.75126060005277;2.75126060005277;90;1;1;0;1;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;0
10;20;76;18;4;6.33670033670034;4.25766520015895;4.25766520015895;14;1;1;0;1;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;0
10;20;-76;95;5;7.33670033670034;1.92516830004752;1.92516830004752;90;1;1;0;1;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;0
10;20;22;78;10;12.3367003367003;1.97652829997241;1.97652829997241;68;1;1;0;1;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;0
10;20;-65;129;-4;-1.66329966329966;2.75870480015874;2.75870480015874;133;1;1;0;1;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;0
10;20;81;57;5;7.33670033670034;2.45150890015066;2.45150890015066;52;1;1;0;1;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;0
10;20;2;50;0;2.33670033670034;2.23347140010446;2.23347140010446;50;1;1;0;1;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;0
10;20;54;175;-1;1.33670033670034;1.39328439999372;1.39328439999372;176;1;1;0;1;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;0
10;20;45;128;-3;-0.663299663299664;2.31705609988421;2.31705609988421;131;1;1;0;1;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;0
10;20;27;112;8;10.3367003367003;2.18483019992709;2.18483019992709;104;1;1;0;1;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;0
10;20;26;72;-6;-3.66329966329966;1.52574049960822;1.52574049960822;78;1;1;0;1;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;0
10;20;-44;127;5;7.33670033670034;1.45869579911232;1.45869579911232;122;1;1;0;1;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;0
10;20;-33;140;-15;-12.6632996632997;1.47578359954059;1.47578359954059;155;1;1;0;1;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;0
10;20;-76;48;-3;-0.663299663299664;2.0670547997579;2.0670547997579;51;1;1;0;1;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;0
10;20;78;141;-12;-9.66329966329966;2.15123909991235;2.15123909991235;153;1;1;0;1;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;0
10;20;-82;46;-9;-6.66329966329966;2.80822420027107;2.80822420027107;55;1;1;0;1;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;0
10;20;72;152;-11;-8.66329966329966;1.91683650016785;1.91683650016785;163;1;1;0;1;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;0
10;20;-4;166;-1;1.33670033670034;1.80958809982985;1.80958809982985;167;1;1;0;1;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;0
10;20;-86;73;0;2.33670033670034;1.70818160008639;1.70818160008639;73;1;1;0;1;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;0
10;20;-12;72;-13;-10.6632996632997;1.73371359985322;1.73371359985322;85;1;1;0;1;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;0
10;20;69;18;2;4.33670033670034;1.38453300017864;1.38453300017864;16;1;1;0;1;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;0
10;20;17;178;-1;1.33670033670034;3.23333290033042;3.23333290033042;179;1;1;0;1;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;0
10;20;-71;64;-6;-3.66329966329966;2.25891580060124;2.25891580060124;70;1;1;0;1;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;0
10;20;-28;101;3;5.33670033670034;1.81806629989296;1.81806629989296;98;1;1;0;1;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;0
10;20;11;84;-3;-0.663299663299664;3.25967689976096;3.25967689976096;87;1;1;0;1;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;0
10;20;66;27;6;8.33670033670034;2.06676010042429;2.06676010042429;21;1;1;0;1;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;0
10;20;43;146;-12;-9.66329966329966;1.65904140006751;1.65904140006751;158;1;1;0;1;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;0
10;20;-50;28;0;2.33670033670034;0.88386380020529;0.88386380020529;28;1;1;0;1;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;0
10;20;16;22;10;12.3367003367003;1.15049829985946;1.15049829985946;12;1;1;0;1;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;0
10;20;-44;40;-16;-13.6632996632997;2.75027660001069;2.75027660001069;56;1;1;0;1;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;0
10;20;-12;45;-23;-20.6632996632997;2.73361250013113;2.73361250013113;68;1;1;0;1;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;0
10;20;40;32;4;6.33670033670034;2.82548989914358;2.82548989914358;28;1;1;0;1;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;0
10;20;79;140;11;13.3367003367003;1.82627670001239;1.82627670001239;129;1;1;0;1;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;0
10;20;-70;21;2;4.33670033670034;2.05043330043554;2.05043330043554;19;1;1;0;1;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;0
10;20;-19;26;-12;-9.66329966329966;2.60038630012423;2.60038630012423;38;1;1;0;1;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;0
10;20;57;152;-9;-6.66329966329966;1.00055899936706;1.00055899936706;161;1;1;0;1;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;0
10;20;-42;29;6;8.33670033670034;1.24219019990414;1.24219019990414;23;1;1;0;1;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;0
10;20;-69;96;4;6.33670033670034;2.16676240041852;2.16676240041852;92;1;1;0;1;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;0
10;20;-18;105;-5;-2.66329966329966;1.94291090033948;1.94291090033948;110;1;1;0;1;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;0
10;20;-55;150;-15;-12.6632996632997;2.58362789917737;2.58362789917737;165;1;1;0;1;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;0
10;20;69;86;-10;-7.66329966329966;2.26717250049114;2.26717250049114;96;1;1;0;1;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;0
10;20;-32;119;-9;-6.66329966329966;1.90043999999762;1.90043999999762;128;1;1;0;1;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;0
10;20;-27;147;-8;-5.66329966329966;2.17643889971077;2.17643889971077;155;1;1;0;1;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;0
10;20;-66;46;5;7.33670033670034;0.85911410022527;0.85911410022527;41;1;1;0;1;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;0
10;20;60;144;-17;-14.6632996632997;1.84212390054017;1.84212390054017;161;1;1;0;1;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;0
10;20;-55;33;-3;-0.663299663299664;1.56743509974331;1.56743509974331;36;1;1;0;1;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;0
10;20;-82;112;-6;-3.66329966329966;1.15950120054185;1.15950120054185;118;1;1;0;1;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;0
10;20;6;118;6;8.33670033670034;1.05145340040326;1.05145340040326;112;1;1;0;1;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;0
10;20;12;110;10;12.3367003367003;2.29229990020394;2.29229990020394;100;1;1;0;1;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;0
10;20;NaN;21;7;9.33670033670034;1.14209649991244;1.14209649991244;14;2;2;0;1;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;1
10;20;68;131;5;7.33670033670034;0.726722999475896;0.726722999475896;126;2;2;0;2;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;1
10;20;77;32;-17;-14.6632996632997;1.50024179928005;1.50024179928005;49;2;2;0;2;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;1
10;20;-75;132;8;10.3367003367003;1.0174118001014;1.0174118001014;124;2;2;0;2;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;1
10;20;27;107;10;12.3367003367003;1.75043840054423;1.75043840054423;97;2;2;0;2;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;1
10;20;31;64;-2;0.336700336700336;1.8251718999818;1.8251718999818;66;2;2;0;2;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;1
10;20;-51;104;-13;-10.6632996632997;2.10902869980782;2.10902869980782;117;2;2;0;2;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;1
10;20;-36;139;-14;-11.6632996632997;1.80853989999741;1.80853989999741;153;2;2;0;2;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;1
10;20;53;109;9;11.3367003367003;2.13537960033864;2.13537960033864;100;2;2;0;2;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;1
10;20;-73;163;-10;-7.66329966329966;1.37652539927512;1.37652539927512;173;2;2;0;2;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;1
10;20;-83;53;-23;-20.6632996632997;2.22534730006009;2.22534730006009;76;2;2;0;2;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;1
10;20;39;30;-7;-4.66329966329966;1.10122229997069;1.10122229997069;37;2;2;0;2;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;1
10;20;-80;130;13;15.3367003367003;1.49240239989012;1.49240239989012;117;2;2;0;2;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;1
10;20;-10;128;1;3.33670033670034;2.89215439930558;2.89215439930558;127;2;2;0;2;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;1
10;20;-50;151;-26;-23.6632996632997;1.55046699941158;1.55046699941158;177;2;2;0;2;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;1
10;20;74;116;13;15.3367003367003;1.44359809998423;1.44359809998423;103;2;2;0;2;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;1
10;20;-59;136;-26;-23.6632996632997;0.909980400465429;0.909980400465429;162;2;2;0;2;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;1
10;20;28;138;4;6.33670033670034;1.76792539935559;1.76792539935559;134;2;2;0;2;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;1
10;20;-58;26;14;16.3367003367003;1.81792199984193;1.81792199984193;12;2;2;0;2;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;1
10;20;10;175;-7;-4.66329966329966;1.75123830046505;1.75123830046505;2;2;2;0;2;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;1
10;20;-67;39;-30;NaN;1.69235519971699;NaN;69;2;2;1;2;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;1
10;20;-36;108;3;NaN;1.81685409974307;NaN;105;2;2;1;2;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;1
10;20;14;83;-8;-5.66329966329966;3.04199310019612;3.04199310019612;91;2;2;0;2;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;1
10;20;-84;170;-5;-2.66329966329966;2.15954480040818;2.15954480040818;175;2;2;0;2;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;1
10;20;-11;6;0;2.33670033670034;2.87515369988978;2.87515369988978;6;2;2;0;2;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;1
10;20;-78;53;-31;NaN;3.74211299978197;NaN;84;2;2;1;2;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;1
10;20;7;69;-8;NaN;1.04300739988685;NaN;77;2;2;1;2;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;1
10;20;-59;137;1;3.33670033670034;1.32652879972011;1.32652879972011;136;2;2;0;2;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;1
10;20;31;107;2;4.33670033670034;1.56831890065223;1.56831890065223;105;2;2;0;2;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;1
10;20;-89;16;2;4.33670033670034;1.23360810056329;1.23360810056329;14;2;2;0;2;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;1
10;20;-12;19;-7;-4.66329966329966;1.35980490036309;1.35980490036309;26;2;2;0;2;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;1
10;20;34;156;-16;-13.6632996632997;1.73384570050985;1.73384570050985;172;2;2;0;2;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;1
10;20;-1;170;-3;-0.663299663299664;1.95164529979229;1.95164529979229;173;2;2;0;2;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;1
10;20;40;124;-9;-6.66329966329966;1.40154549945146;1.40154549945146;133;2;2;0;2;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;1
10;20;18;125;10;12.3367003367003;2.44222159963101;2.44222159963101;115;2;2;0;2;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;1
10;20;-25;140;0;2.33670033670034;2.80117549933493;2.80117549933493;140;2;2;0;2;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;1
10;20;83;49;-8;-5.66329966329966;1.75027650035918;1.75027650035918;57;2;2;0;2;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;1
10;20;-54;113;2;4.33670033670034;0.818074599839747;0.818074599839747;111;2;2;0;2;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;1
10;20;8;124;21;23.3367003367003;1.74293790012598;1.74293790012598;103;2;2;0;2;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;1
10;20;-89;20;8;10.3367003367003;2.10041529964656;2.10041529964656;12;2;2;0;2;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;1
10;20;23;161;-8;-5.66329966329966;1.82456790003926;1.82456790003926;169;2;2;0;2;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;1
10;20;-21;17;7;9.33670033670034;1.30997850000858;1.30997850000858;10;2;2;0;2;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;1
10;20;-2;15;3;5.33670033670034;2.20181259978563;2.20181259978563;12;2;2;0;2;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;1
10;20;-19;21;-10;-7.66329966329966;1.51795100048184;1.51795100048184;31;2;2;0;2;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;1
10;20;26;11;6;8.33670033670034;2.60870350059122;2.60870350059122;5;2;2;0;2;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;1
10;20;70;130;15;17.3367003367003;1.64190590009093;1.64190590009093;115;2;2;0;2;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;1
10;20;24;86;-5;-2.66329966329966;2.52533989958465;2.52533989958465;91;2;2;0;2;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;1
10;20;-44;135;0;2.33670033670034;1.95874059945345;1.95874059945345;135;2;2;0;2;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;1
10;20;-53;175;-13;-10.6632996632997;3.65881130006164;3.65881130006164;8;2;2;0;2;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;1
10;20;-81;83;-6;-3.66329966329966;1.59205830004066;1.59205830004066;89;2;2;0;2;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;1
10;20;-50;130;-9;-6.66329966329966;2.94172080047429;2.94172080047429;139;2;2;0;2;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;1
10;20;-57;19;3;5.33670033670034;1.9512667004019;1.9512667004019;16;2;2;0;2;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;1
10;20;48;145;-3;-0.663299663299664;2.95860609970987;2.95860609970987;148;2;2;0;2;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;1
10;20;1;147;0;2.33670033670034;1.75972799956799;1.75972799956799;147;2;2;0;2;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;1
10;20;-18;161;-4;-1.66329966329966;2.24229849968106;2.24229849968106;165;2;2;0;2;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;1
10;20;-20;170;-15;-12.6632996632997;1.92573990020901;1.92573990020901;5;2;2;0;2;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;1
10;20;59;129;3;5.33670033670034;1.03328850027174;1.03328850027174;126;2;2;0;2;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;1
10;20;5;127;6;8.33670033670034;1.85876139998436;1.85876139998436;121;2;2;0;2;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;1
10;20;-39;151;-9;-6.66329966329966;1.83460520021617;1.83460520021617;160;2;2;0;2;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;1
10;20;54;126;20;22.3367003367003;2.07514319941401;2.07514319941401;106;2;2;0;2;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;1
10;20;21;78;-7;-4.66329966329966;1.68347389996052;1.68347389996052;85;2;2;0;2;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;1
10;20;-35;121;1;3.33670033670034;1.52526209969074;1.52526209969074;120;2;2;0;2;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;1
10;20;4;120;4;6.33670033670034;2.23348189983517;2.23348189983517;116;2;2;0;2;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;1
10;20;-16;132;0;2.33670033670034;2.45944010000676;2.45944010000676;132;2;2;0;2;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;1
10;20;-27;147;-12;-9.66329966329966;1.47594999987632;1.47594999987632;159;2;2;0;2;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;1
10;20;-57;29;-7;-4.66329966329966;0.941635699942708;0.941635699942708;36;2;2;0;2;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;1
10;20;-43;65;-14;-11.6632996632997;2.05861060041934;2.05861060041934;79;2;2;0;2;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;1
10;20;-79;153;-5;-2.66329966329966;1.95811779983342;1.95811779983342;158;2;2;0;2;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;1
10;20;71;63;-24;-21.6632996632997;1.53553229942918;1.53553229942918;87;2;2;0;2;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;1
10;20;49;37;-1;1.33670033670034;4.55931699927896;4.55931699927896;38;2;2;0;2;NaN;594;Ceylan et al. (2021);Experiment 1;Orientation;1
