obs;group;theta;resp;error;delta;session;rt;respback;errorc;error_out_after;block_start_index;rtc;exclude
1;1;52;75;23;9;2;1.34296053853541;1;11.6544346234876;0;0;1.34296053853541;0
1;1;87;87;0;-35;2;2.17294512964509;1;-4.39631949449559;0;0;2.17294512964509;0
1;1;137;124;-13;NaN;2;1.12560761064015;0;NaN;0;1;NaN;0
1;1;126;116;-10;11;2;0.651938885350319;1;-13.5921805410592;0;0;0.651938885350319;0
1;1;20;NaN;NaN;-74;2;2.00872310752311;1;NaN;0;0;NaN;0
1;1;103;115;12;-83;2;1.3930951952625;0;-8.34081730493229;1;0;1.3930951952625;0
1;1;109;114;5;-6;2;1.58938166650478;1;-4.6570533555869;0;0;1.58938166650478;0
1;1;7;172;-15;-78;2;1.97759502899498;1;-15.8874185742782;0;0;1.97759502899498;0
1;1;97;119.5;22.5;-90;2;3.31032099297408;1;14.1386785812202;0;0;3.31032099297408;0
1;1;3;11.5;8.5;-86;2;1.32574048836614;1;8.37879709558757;0;0;1.32574048836614;0
1;1;61;NaN;NaN;-58;2;2.00870565962396;1;NaN;0;0;NaN;0
1;1;88;75.5;-12.5;-27;2;2.35164240790982;0;-11.991919202936;1;0;2.35164240790982;0
1;1;148;151;3;-60;2;0.837227022011575;1;5.59299964043375;0;0;0.837227022011575;0
1;1;67;43;-24;81;2;0.551827287217748;1;-22.132154475832;0;0;0.551827287217748;0
1;1;56;NaN;NaN;11;2;2.00871010712763;1;NaN;0;0;NaN;0
1;1;147;125;-22;89;2;1.29707666901413;0;-21.7714386068403;1;0;1.29707666901413;0
1;1;60;NaN;NaN;87;2;2.00869026441978;1;NaN;0;0;NaN;0
1;1;46;42;-4;14;2;1.98852186140175;0;-5.33428821070694;1;0;1.98852186140175;0
1;1;50;NaN;NaN;-4;2;2.00869608038556;1;NaN;0;0;NaN;0
1;1;153;132;-21;77;2;3.36425484422398;0;-11.7671608256182;1;0;3.36425484422398;0
1;1;26;NaN;NaN;-53;2;2.00868615903164;1;NaN;0;0;NaN;0
1;1;164;152;-12;42;2;0.644793115337961;0;1.43144292466512;1;0;0.644793115337961;0
1;1;167;NaN;NaN;-3;2;2.00868752749375;1;NaN;0;0;NaN;0
1;1;17;27;10;-30;2;2.2023923938832;0;-5.08346486481622;1;0;2.2023923938832;0
1;1;128;158;30;69;2;1.51010320213754;1;26.9570752947823;0;0;1.51010320213754;0
1;1;1;157;-24;-53;2;1.42152911288395;1;-22.2566280358476;0;0;1.42152911288395;0
1;1;50;NaN;NaN;-49;2;2.00870189635134;1;NaN;0;0;NaN;0
1;1;30;28.5;-1.5;20;2;1.42802623158605;0;-5.90677710853426;1;0;1.42802623158605;0
1;1;141;NaN;NaN;69;2;2.0086871853764;1;NaN;0;0;NaN;0
1;1;156;149.5;-6.5;-15;2;1.80212082246544;0;1.54242089666491;1;0;1.80212082246544;0
1;1;164;159.5;-4.5;-8;2;1.07000115587653;1;8.93144292466511;0;0;1.07000115587653;0
1;1;76;76.5;0.5;88;2;2.61510329108933;1;4.2797444178015;0;0;2.61510329108933;0
1;1;153;140;-13;-77;2;2.76229821628112;1;-3.76716082561822;0;0;2.76229821628112;0
1;1;5;175;-10;-32;2;1.84755754680191;1;-9.71765553028146;0;0;1.84755754680191;0
1;1;85;NaN;NaN;-80;2;2.00869744884767;1;NaN;0;0;NaN;0
1;1;82;78.5;-3.5;3;2;1.90109967560966;0;-1.2165244154429;1;0;1.90109967560966;0
1;1;173;NaN;NaN;89;2;2.00867965883299;1;NaN;0;0;NaN;0
1;1;157;142.5;-14.5;16;2;1.33619896441996;0;-9.59865788126744;1;0;1.33619896441996;0
1;1;106;118.5;12.5;51;2;2.45440540249001;1;-4.79621570673123;0;0;2.45440540249001;0
1;1;165;130;-35;-59;2;2.70406294470376;1;-17.7926395923835;0;0;2.70406294470376;0
1;1;66;NaN;NaN;-81;2;2.0086820536435;1;NaN;0;0;NaN;0
1;1;5;171.5;-13.5;61;2;0.971091410094232;0;-13.2176555302815;1;0;0.971091410094232;0
1;1;168;NaN;NaN;17;2;2.00868034306404;1;NaN;0;0;NaN;0
1;1;105;125.5;20.5;63;2;1.38761689702915;0;1.67002090336637;1;0;1.38761689702915;0
1;1;41;NaN;NaN;64;2;2.00868650114717;1;NaN;0;0;NaN;0
1;1;28;28.5;0.5;13;2;2.12346083480588;0;-8.08141959117227;1;0;2.12346083480588;0
1;1;17;17;0;11;2;1.37913482320619;1;-15.0834648648162;0;0;1.37913482320619;0
1;1;146;160.5;14.5;51;2;1.91935017817923;1;16.8292466858819;0;0;1.91935017817923;0
1;1;4;NaN;NaN;-38;2;2.00872037059708;1;NaN;0;0;NaN;0
1;1;144;153.5;9.5;40;2;0.90575894892936;0;10.4300327260801;1;0;0.90575894892936;0
1;1;119;132.5;13.5;25;2;2.47390941687445;1;3.5331771669739;0;0;2.47390941687445;0
1;1;92;108;16;27;2;1.18630987831966;1;6.98615135983322;0;0;1.18630987831966;0
1;1;20;50;30;NaN;2;0.796884057892385;0;NaN;0;1;NaN;0
1;1;6;7;1;14;2;1.48846233327458;1;-1.25807055091283;0;0;1.48846233327458;0
1;1;1;NaN;NaN;5;2;2.00873166041492;1;NaN;0;0;NaN;0
1;1;103;107;4;78;2;1.14826251035265;0;-16.3408173049323;1;0;1.14826251035265;0
1;1;1;172.5;-8.5;-78;2;1.57855062648741;1;-6.75662803584761;0;0;1.57855062648741;0
1;1;135;142.5;7.5;46;2;0.823206779710745;1;8.41584740597209;0;0;0.823206779710745;0
1;1;55;NaN;NaN;80;2;2.00868855384033;1;NaN;0;0;NaN;0
1;1;165;129;-36;70;2;1.05377460961608;0;-18.7926395923835;1;0;1.05377460961608;0
1;1;179;NaN;NaN;-14;2;2.00875150312277;1;NaN;0;0;NaN;0
1;1;7;142.5;-44.5;-8;2;1.23502886040296;0;NaN;1;0;NaN;0
1;1;51;NaN;NaN;-44;2;2.0087097650121;1;NaN;0;0;NaN;0
1;1;121;116.5;-4.5;-70;2;1.83288454780268;0;-7.49925041141393;1;0;1.83288454780268;0
1;1;66;117.5;51.5;55;2;2.79559975566372;1;NaN;0;0;NaN;0
1;1;15;43.5;28.5;51;2;1.35123768507037;1;13.4287294930546;1;0;1.35123768507037;0
1;1;169;36.5;47.5;26;2;2.27736054291381;1;NaN;0;0;NaN;0
1;1;143;45.5;82.5;26;2;1.86162534317918;1;NaN;1;0;NaN;0
1;1;4;140;-44;-41;2;3.47084679739055;1;NaN;1;0;NaN;0
1;1;68;61;-7;-64;2;2.21655427207224;1;-7.7001493853026;0;0;2.21655427207224;0
1;1;171;NaN;NaN;77;2;2.00868376422113;1;NaN;0;0;NaN;0
1;1;163;152;-11;8;2;1.22259911385663;0;4.29044810218058;1;0;1.22259911385663;0
1;1;96;NaN;NaN;67;2;2.00885311147795;1;NaN;0;0;NaN;0
1;1;147;142.5;-4.5;-51;2;0.917172954050329;0;-4.27143860684032;1;0;0.917172954050329;0
1;1;171;164.5;-6.5;-24;2;1.09173679078231;1;0.21267071514112;0;0;1.09173679078231;0
1;1;35;38.5;3.5;-44;2;0.955929527803164;1;-3.15217505262688;0;0;0.955929527803164;0
1;1;28;NaN;NaN;7;2;2.00868718537822;1;NaN;0;0;NaN;0
1;1;78;65.5;-12.5;-50;2;2.9895170758864;0;-11.3154750588055;1;0;2.9895170758864;0
1;1;121;NaN;NaN;-43;2;2.00872618656467;1;NaN;0;0;NaN;0
1;1;28;65.5;37.5;-87;2;1.42128039479212;0;28.9185804088277;1;0;1.42128039479212;0
1;1;170;146.5;-23.5;38;2;0.951800875887784;1;-12.9113860782305;0;0;0.951800875887784;0
1;1;99;122;23;71;2;1.11009711247971;1;8.32444482153062;0;0;1.11009711247971;0
1;1;23;40;17;76;2;1.19704752075995;1;4.40725320219364;0;0;1.19704752075995;0
1;1;148;126.5;-21.5;55;2;1.21001302044715;1;-18.9070003595663;0;0;1.21001302044715;0
1;1;71;70;-1;77;2;1.46124189993679;1;2.17571267039915;0;0;1.46124189993679;0
1;1;34;36;2;37;2;0.711010629744123;1;-4.60188481183074;0;0;0.711010629744123;0
1;1;80;NaN;NaN;-46;2;2.00870805443446;1;NaN;0;0;NaN;0
1;1;55;63;8;25;2;1.3451521315219;0;2.94383413070879;1;0;1.3451521315219;0
1;1;176;158.5;-17.5;59;2;0.887422233212419;1;-8.50336655189012;0;0;0.887422233212419;0
1;1;171;157;-14;5;2;1.15198164980939;1;-7.28732928485888;0;0;1.15198164980939;0
1;1;43;NaN;NaN;-52;2;2.00869676461662;1;NaN;0;0;NaN;0
1;1;5;169.5;-15.5;38;2;1.033151876989;0;-15.2176555302815;1;0;1.033151876989;0
1;1;75;NaN;NaN;-70;2;2.00872516021627;1;NaN;0;0;NaN;0
1;1;39;24.5;-14.5;36;2;1.19087472771571;0;-17.8352967368468;1;0;1.19087472771571;0
1;1;163;NaN;NaN;56;2;2.00875697697484;1;NaN;0;0;NaN;0
1;1;177;157.5;-19.5;-14;2;1.41433270975358;0;-13.3441467429727;1;0;1.41433270975358;0
1;1;136;NaN;NaN;41;2;2.00872447598704;1;NaN;0;0;NaN;0
1;1;158;148.5;-9.5;-22;2;1.13324226394798;0;2.85683154371725;1;0;1.13324226394798;0
1;1;91;NaN;NaN;67;2;2.00872687079573;1;NaN;0;0;NaN;0
1;1;13;111;-82;78;2;1.79942426674643;0;NaN;1;0;NaN;0
1;1;128;NaN;NaN;65;2;2.00873131829758;1;NaN;1;0;NaN;0
1;1;102;111.5;9.5;26;2;2.69517717438976;0;-5.09816943783543;1;0;2.69517717438976;0
1;1;132;130.5;-1.5;NaN;3;0.976786952438488;0;NaN;0;1;NaN;0
1;1;139;116.5;-22.5;-7;3;1.13405581567167;1;-21.8059463247215;0;0;1.13405581567167;0
1;1;53;63.5;10.5;86;3;1.77197837984204;1;6.22661865734351;0;0;1.77197837984204;0
1;1;71;71;0;-18;3;0.865049237472704;1;3.17571267039915;0;0;0.865049237472704;0
1;1;96;NaN;NaN;-25;3;2.0087364506926;1;NaN;0;0;NaN;0
1;1;162;141.5;-20.5;-66;3;1.61409405051927;0;-5.45797809342498;1;0;1.61409405051927;0
1;1;99;127;28;63;3;1.92148155946597;1;13.3244448215306;0;0;1.92148155946597;0
1;1;91;114;23;8;3;1.49707099055377;1;15.6359054202748;0;0;1.49707099055377;0
1;1;76;NaN;NaN;15;3;2.00869094930749;1;NaN;0;0;NaN;0
1;1;171;159.5;-11.5;85;3;1.0278740591948;0;-4.78732928485888;1;0;1.0278740591948;0
1;1;103;NaN;NaN;68;3;2.00869676527327;1;NaN;0;0;NaN;0
1;1;98;117;19;5;3;1.44215184617133;0;7.13357471358946;1;0;1.44215184617133;0
1;1;112;NaN;NaN;-14;3;2.00870600239796;1;NaN;0;0;NaN;0
1;1;15;41.5;26.5;-83;3;2.82356087008884;0;11.4287294930546;1;0;2.82356087008884;0
1;1;141;149;8;54;3;1.0750073351428;1;5.65832422314527;0;0;1.0750073351428;0
1;1;60;64.5;4.5;81;3;2.15536175329544;1;3.45424319723708;0;0;2.15536175329544;0
1;1;70;54.5;-15.5;-10;3;3.21686149260131;1;-11.9257462901333;0;0;3.21686149260131;0
1;1;17;23;6;53;3;1.25981822044378;1;-9.08346486481622;0;0;1.25981822044378;0
1;1;59;NaN;NaN;-42;3;2.0087148974053;1;NaN;0;0;NaN;0
1;1;16;19.5;3.5;43;3;1.93660307210848;0;-4.42666985671815;1;0;1.93660307210848;0
1;1;68;71;3;-52;3;0.895408582087839;1;2.2998506146974;0;0;0.895408582087839;0
1;1;175;166;-9;73;3;1.00725543195404;1;-3.00098481034054;0;0;1.00725543195404;0
1;1;101;NaN;NaN;74;3;2.00874397723601;1;NaN;0;0;NaN;0
1;1;51;55.5;4.5;50;3;1.4780633860064;0;0.142104960635668;1;0;1.4780633860064;0
1;1;120;NaN;NaN;-69;3;2.00869265988695;1;NaN;0;0;NaN;0
1;1;79;75;-4;41;3;1.60235264070252;0;1.83878565856544;1;0;1.60235264070252;0
1;1;119;130;11;-40;3;1.35800541792742;1;1.0331771669739;0;0;1.35800541792742;0
1;1;2;9.5;7.5;-63;3;0.779576084654764;1;15.0962950626584;0;0;0.779576084654764;0
1;1;141;135.5;-5.5;41;3;1.00029543075107;1;-7.84167577685473;0;0;1.00029543075107;0
1;1;7;17;10;-46;3;2.49211681352608;1;9.11258142572175;0;0;2.49211681352608;0
1;1;48;NaN;NaN;-41;3;2.00871044990163;1;NaN;0;0;NaN;0
1;1;157;148.5;-8.5;71;3;2.47153958228409;0;-3.59865788126743;1;0;2.47153958228409;0
1;1;112;NaN;NaN;45;3;2.00871113413268;1;NaN;0;0;NaN;0
1;1;139;155;16;-27;3;1.25992975015288;0;16.6940536752785;1;0;1.25992975015288;0
1;1;3;20;17;-44;3;0.805306604246653;1;16.8787970955876;0;0;0.805306604246653;0
1;1;105;134;29;78;3;0.761168208880918;1;10.1700209033664;0;0;0.761168208880918;0
1;1;92;NaN;NaN;13;3;2.00872139760395;1;NaN;0;0;NaN;0
1;1;37;52;15;55;3;1.59408336282468;0;10.6539944204966;1;0;1.59408336282468;0
1;1;140;NaN;NaN;77;3;2.00873439799943;1;NaN;0;0;NaN;0
1;1;79;73.5;-5.5;61;3;1.69744198078661;0;0.338785658565444;1;0;1.69744198078661;0
1;1;174;NaN;NaN;85;3;2.00870326547192;1;NaN;0;0;NaN;0
1;1;118;100.5;-17.5;56;3;1.22891012229229;0;-24.8566943614822;1;0;1.22891012229229;0
1;1;156;NaN;NaN;-38;3;2.00867144871518;1;NaN;0;0;NaN;0
1;1;88;99;11;68;3;1.62762096202096;0;11.508080797064;1;0;1.62762096202096;0
1;1;76;NaN;NaN;12;3;2.00869437046458;1;NaN;0;0;NaN;0
1;1;67;72;5;9;3;2.12120560896437;0;6.86784552416801;1;0;2.12120560896437;0
1;1;100;106;6;-33;3;2.12816766286232;1;-5.89851817648824;0;0;2.12816766286232;0
1;1;102;98;-4;-2;3;1.01520893706765;1;-18.5981694378354;0;0;1.01520893706765;0
1;1;21;NaN;NaN;81;3;2.00872379241264;1;NaN;0;0;NaN;0
1;1;68;74;6;-47;3;1.55744790623066;0;5.2998506146974;1;0;1.55744790623066;0
1;1;149;134;-15;NaN;3;1.18478746424444;0;NaN;0;1;NaN;0
1;1;75;71;-4;74;3;0.981548860459952;1;-3.19721201133109;0;0;0.981548860459952;0
1;1;7;NaN;NaN;68;3;2.0086943704664;1;NaN;0;0;NaN;0
1;1;118;128.5;10.5;69;3;0.917378908341561;0;3.14330563851782;1;0;0.917378908341561;0
1;1;41;29;-12;77;3;2.77259658285948;1;-16.6867770439884;0;0;2.77259658285948;0
1;1;14;34;20;27;3;2.39393611623927;1;9.48557412466804;0;0;2.39393611623927;0
1;1;95;NaN;NaN;-81;3;2.00869505469564;1;NaN;0;0;NaN;0
1;1;136;140;4;-41;3;2.21675201558719;0;0.558158576049768;1;0;2.21675201558719;0
1;1;63;NaN;NaN;73;3;2.00871763432951;1;NaN;0;0;NaN;0
1;1;81;82;1;-18;3;2.47124296799666;0;8.39873357115817;1;0;2.47124296799666;0
1;1;174;175;1;87;3;1.34406317799949;1;12.2440649607063;0;0;1.34406317799949;0
1;1;13;22.5;9.5;-19;3;2.10220039922751;1;-2.53980773977121;0;0;2.10220039922751;0
1;1;10;NaN;NaN;3;3;2.00869129142484;1;NaN;0;0;NaN;0
1;1;157;174;17;33;3;1.26540017972548;0;21.9013421187326;1;0;1.26540017972548;0
1;1;112;NaN;NaN;45;3;2.00869094930931;1;NaN;0;0;NaN;0
1;1;48;60;12;64;3;0.789804658978028;0;7.01683851600823;1;0;0.789804658978028;0
1;1;158;39;61;70;3;4.76220995109725;1;NaN;0;0;NaN;0
1;1;91;100;9;67;3;1.78417480350254;1;1.63590542027481;1;0;1.78417480350254;0
1;1;123;NaN;NaN;-32;3;2.00852228628173;1;NaN;0;0;NaN;0
1;1;3;3;0;-60;3;1.90310789525574;0;-0.121202904412428;1;0;1.90310789525574;0
1;1;77;78;1;-74;3;1.71872397031257;1;4.62240773422196;0;0;1.71872397031257;0
1;1;33;71;38;44;3;2.46977939715725;1;30.1703266178939;0;0;2.46977939715725;0
1;1;62;65.5;3.5;-29;3;0.911049768435987;1;-0.54954907076906;0;0;0.911049768435987;0
1;1;37;37.5;0.5;25;3;1.23848970318613;1;-3.84600557950342;0;0;1.23848970318613;0
1;1;125;NaN;NaN;-88;3;2.00871284471214;1;NaN;0;0;NaN;0
1;1;26;46;20;-81;3;2.20403660245393;0;4.65513385804745;1;0;2.20403660245393;0
1;1;40;NaN;NaN;-14;3;2.00869881796825;1;NaN;0;0;NaN;0
1;1;147;155;8;73;3;2.2431257126409;0;8.22856139315968;1;0;2.2431257126409;0
1;1;109;NaN;NaN;38;3;2.00870223912534;1;NaN;0;0;NaN;0
1;1;112;122;10;-3;3;2.7044680103154;0;-2.1541681115056;1;0;2.7044680103154;0
1;1;157;NaN;NaN;-45;3;2.00870873932399;1;NaN;0;0;NaN;0
1;1;16;20;4;-39;3;0.835497627955192;0;-3.92666985671815;1;0;0.835497627955192;0
1;1;98;121.5;23.5;-82;3;1.82278939924981;1;11.6335747135895;0;0;1.82278939924981;0
1;1;146;141;-5;-48;3;1.28105812974172;1;-2.67075331411812;0;0;1.28105812974172;0
1;1;15;NaN;NaN;-49;3;2.00869265988695;1;NaN;0;0;NaN;0
1;1;52;43;-9;-37;3;1.59735980460391;0;-20.3455653765124;1;0;1.59735980460391;0
1;1;31;NaN;NaN;21;3;2.00871318682584;1;NaN;0;0;NaN;0
1;1;13;22;9;18;3;1.24465086429882;0;-3.03980773977121;1;0;1.24465086429882;0
1;1;142;NaN;NaN;51;3;2.00868444911066;1;NaN;0;0;NaN;0
1;1;11;15;4;-49;3;1.22611880053591;0;-4.82372462124105;1;0;1.22611880053591;0
1;1;158;154.5;-3.5;33;3;1.50114182491961;1;8.85683154371725;0;0;1.50114182491961;0
1;1;72;67;-5;86;3;2.15679008621919;1;2.23491048473203;0;0;2.15679008621919;0
1;1;20;30;10;52;3;2.10637660521934;1;-4.05185515305529;0;0;2.10637660521934;0
1;1;106;134.5;28.5;-86;3;2.50653254154167;1;11.2037842932688;0;0;2.50653254154167;0
1;1;136;NaN;NaN;-30;3;2.00870292335821;1;NaN;0;0;NaN;0
1;1;76;76.5;0.5;60;3;1.01319934961793;0;4.2797444178015;1;0;1.01319934961793;0
1;1;70;NaN;NaN;6;3;2.00868000160699;1;NaN;0;0;NaN;0
1;1;4;21;17;66;3;0.916095632461293;0;21.7595925202106;1;0;0.916095632461293;0
1;1;119;134.5;15.5;65;3;1.18712411427441;1;5.5331771669739;0;0;1.18712411427441;0
1;1;74;69;-5;45;3;1.0796713980817;1;2.51676646844321;0;0;1.0796713980817;0
1;1;45;57.5;12.5;NaN;3;1.17107204700733;0;NaN;0;1;NaN;0
1;1;155;156.5;1.5;70;3;0.927818910147835;1;8.57621362257331;0;0;0.927818910147835;0
1;1;53;NaN;NaN;-78;3;2.0087258451058;1;NaN;0;0;NaN;0
1;1;136;131.5;-4.5;-83;3;2.13796893471226;0;-7.94184142395023;1;0;2.13796893471226;0
1;1;50;NaN;NaN;86;3;2.00870873932399;1;NaN;0;0;NaN;0
1;1;23;47;24;27;3;2.05168873103139;0;11.4072532021936;1;0;2.05168873103139;0
1;1;94;103.5;9.5;-71;3;2.35719802494532;1;-2.12909574537734;0;0;2.35719802494532;0
1;1;90;96;6;4;3;2.89872573562934;1;0.738167996472286;0;0;2.89872573562934;0
1;1;126;NaN;NaN;-36;3;2.00870737086007;1;NaN;0;0;NaN;0
1;1;83;70.5;-12.5;43;3;1.19753845740706;0;-5.76076573329729;1;0;1.19753845740706;0
1;1;67;62;-5;16;3;2.05775238917704;1;-3.13215447583199;0;0;2.05775238917704;0
1;1;76;65.5;-10.5;-9;3;1.17900502517841;1;-6.7202555821985;0;0;1.17900502517841;0
1;1;52;75;23;24;3;2.42400876792453;1;11.6544346234876;0;0;2.42400876792453;0
1;1;165;152;-13;67;3;2.13843386990993;1;4.20736040761645;0;0;2.13843386990993;0
1;1;51;NaN;NaN;-66;3;2.00870360758927;1;NaN;0;0;NaN;0
1;1;106;140;34;-55;3;1.38014372297766;0;16.7037842932688;1;0;1.38014372297766;0
1;1;76;NaN;NaN;30;3;2.00869984431483;1;NaN;0;0;NaN;0
1;1;4;174;-10;72;3;0.820766469289083;0;-5.24040747978941;1;0;0.820766469289083;0
1;1;95;NaN;NaN;89;3;2.00854726072612;1;NaN;0;0;NaN;0
1;1;43;41.5;-1.5;52;3;1.04300104568938;0;-6.87143090104767;1;0;1.04300104568938;0
1;1;125;NaN;NaN;-82;3;2.00870223912534;1;NaN;0;0;NaN;0
1;1;61;40.5;-20.5;64;3;1.9043826182442;0;-28.0422624235465;1;0;1.9043826182442;0
1;1;92;NaN;NaN;-31;3;2.00871044990163;1;NaN;0;0;NaN;0
1;1;10;22.5;12.5;82;3;1.64380577017073;0;0.410865145030505;1;0;1.64380577017073;0
1;1;36;NaN;NaN;-26;3;2.00869539681298;1;NaN;0;0;NaN;0
1;1;104;122;18;-68;3;2.39300521950099;0;1.49042625378609;1;0;2.39300521950099;0
1;1;73;71.5;-1.5;31;3;2.70901301700178;1;-0.846173354400543;0;0;2.70901301700178;0
1;1;43;41;-2;30;3;1.28409816959174;1;-7.37143090104767;0;0;1.28409816959174;0
1;1;104;NaN;NaN;-61;3;2.00872242395053;1;NaN;0;0;NaN;0
1;1;8;11.5;3.5;-84;3;1.18402694110773;0;-4.84115075804537;1;0;1.18402694110773;0
1;1;78;NaN;NaN;-70;3;2.00870771297559;1;NaN;0;0;NaN;0
1;1;147;38;71;-69;3;1.59994551484124;0;NaN;1;0;NaN;0
1;1;107;121;14;40;3;1.66790542435956;1;0.0332526981143077;1;0;1.66790542435956;0
1;1;160;118;-42;-53;3;1.10074914455254;1;-27.7244144843319;0;0;1.10074914455254;0
1;1;172;155.5;-16.5;-12;3;1.10858633033604;1;-5.01811357438102;0;0;1.10858633033604;0
1;1;5;160.5;-24.5;-13;3;1.10815286978141;1;-24.2176555302815;0;0;1.10815286978141;0
1;1;102;109.5;7.5;83;3;1.20346766409421;1;-7.09816943783543;0;0;1.20346766409421;0
1;1;46;65.5;19.5;56;3;1.33543878405908;1;18.1657117892931;0;0;1.33543878405908;0
1;1;164;NaN;NaN;62;3;2.00870771297741;1;NaN;0;0;NaN;0
1;1;35;37;2;-51;3;1.04115670010833;0;-4.65217505262688;1;0;1.04115670010833;0
1;1;39;37.5;-1.5;-4;3;1.01144155929978;1;-4.83529673684675;0;0;1.01144155929978;0
1;1;41;64.5;23.5;-2;3;1.02281553688772;1;18.8132229560116;0;0;1.02281553688772;0
1;1;89;78.5;-10.5;-48;3;1.34616342610207;1;-17.3168271213741;0;0;1.34616342610207;0
1;1;40;56.5;16.5;49;3;1.73610892023498;1;9.34509371046151;0;0;1.73610892023498;0
1;1;34;NaN;NaN;6;3;2.00870737086188;1;NaN;0;0;NaN;0
1;1;112;124.5;12.5;-78;3;1.47398365663503;0;0.345831888494396;1;0;1.47398365663503;0
1;1;1;NaN;NaN;-69;3;2.00868102795357;1;NaN;0;0;NaN;0
1;1;96;102;6;85;3;1.24602787987351;0;-6.95037973056986;1;0;1.24602787987351;0
1;1;96;NaN;NaN;0;3;2.00869984431665;1;NaN;0;0;NaN;0
1;1;56;69.5;13.5;40;3;1.67548465492837;0;9.83925980901667;1;0;1.67548465492837;0
1;1;134;143;9;NaN;3;0.913378207689675;0;NaN;0;1;NaN;0
1;1;98;108.5;10.5;36;3;1.24094540947044;1;-1.36642528641054;0;0;1.24094540947044;0
1;1;60;NaN;NaN;38;3;2.00870771297741;1;NaN;0;0;NaN;0
1;1;83;81.5;-1.5;-23;3;1.27050180860715;0;5.23923426670271;1;0;1.27050180860715;0
1;1;19;67;48;64;3;1.43946042219068;1;NaN;0;0;NaN;0
1;1;27;32.5;5.5;-8;3;2.25812919537748;1;-6.56684549433064;1;0;2.25812919537748;0
1;1;29;33;4;-2;3;1.26783330637591;1;-8.10351219775523;0;0;1.26783330637591;0
1;1;102;106;4;-73;3;1.06056013248599;1;-10.5981694378354;0;0;1.06056013248599;0
1;1;113;NaN;NaN;-11;3;2.00869744950614;1;NaN;0;0;NaN;0
1;1;51;91;40;62;3;1.20149981475697;0;NaN;1;0;NaN;0
1;1;102;NaN;NaN;-51;3;2.00867144871518;1;NaN;0;0;NaN;0
1;1;178;175;-3;-76;3;3.20041496596605;0;-0.196452633044673;1;0;3.20041496596605;0
1;1;74;NaN;NaN;-76;3;2.00869163354037;1;NaN;0;0;NaN;0
1;1;68;75.5;7.5;6;3;0.94330956560043;0;6.7998506146974;1;0;0.94330956560043;0
1;1;49;NaN;NaN;19;3;2.0086923177696;1;NaN;0;0;NaN;0
1;1;74;73;-1;-25;3;0.985220445838422;0;6.51676646844321;1;0;0.985220445838422;0
1;1;97;NaN;NaN;-23;3;2.00870976567057;1;NaN;0;0;NaN;0
1;1;61;58;-3;36;3;2.43354079474011;0;-10.5422624235465;1;0;2.43354079474011;0
1;1;109;NaN;NaN;-48;3;2.00870292335821;1;NaN;0;0;NaN;0
1;1;60;74;14;49;3;2.88634593796996;0;12.9542431972371;1;0;2.88634593796996;0
1;1;133;138;5;-73;3;2.31857316572496;1;0.817459430351399;0;0;2.31857316572496;0
1;1;170;150;-20;-37;3;1.90177227567801;1;-9.4113860782305;0;0;1.90177227567801;0
1;1;57;73.5;16.5;-67;3;1.23736448474483;1;11.0269090484359;0;0;1.23736448474483;0
1;1;86;70;-16;-29;3;1.9999865002992;1;-11.7324825019242;0;0;1.9999865002992;0
1;1;10;NaN;NaN;76;3;2.00869573892851;1;NaN;0;0;NaN;0
1;1;68;59;-9;-58;3;1.97544004304291;0;-9.7001493853026;1;0;1.97544004304291;0
1;1;105;NaN;NaN;-37;3;2.00873029260947;1;NaN;0;0;NaN;0
1;1;49;46;-3;56;3;2.11094077038069;0;-9.44318734395856;1;0;2.11094077038069;0
1;1;86;NaN;NaN;-37;3;2.00870463393403;1;NaN;0;0;NaN;0
1;1;86;74.5;-11.5;0;3;0.985626195022633;0;-7.23248250192418;1;0;0.985626195022633;0
1;1;0;NaN;NaN;86;3;2.00884729616882;1;NaN;0;0;NaN;0
1;1;149;146.5;-2.5;31;3;1.89000589141506;0;2.99303116196491;1;0;1.89000589141506;0
1;1;11;9.5;-1.5;-42;3;1.20990285985863;1;-10.323724621241;0;0;1.20990285985863;0
1;1;129;132.5;3.5;62;3;2.73336515255505;1;-3.31673728047564;0;0;2.73336515255505;0
1;1;58;46.5;-11.5;71;3;1.44365407608166;1;-12.9344362870811;0;0;1.44365407608166;0
1;1;123;131;8;-65;3;1.0139393458121;1;8.61337670514855;0;0;1.0139393458121;0
1;1;19;NaN;NaN;-76;3;2.00869471258011;1;NaN;0;0;NaN;0
1;1;166;139.5;-26.5;33;3;2.20456448693585;0;-16.7194398085711;1;0;2.20456448693585;0
1;1;36;37;1;-50;3;1.44025070938915;1;-8.64154320735262;0;0;1.44025070938915;0
1;1;79;57;-22;-43;3;0.866617495705214;1;-16.1612143414346;0;0;0.866617495705214;0
1;1;6;NaN;NaN;73;3;2.00871831856239;1;NaN;0;0;NaN;0
1;1;144;143.5;-0.5;42;3;1.07095223809847;0;0.430032726080077;1;0;1.07095223809847;0
1;1;89;97;8;55;3;2.25609497560072;1;1.18317287862592;0;0;2.25609497560072;0
1;1;0;62;62;89;3;1.42590272027701;1;NaN;0;0;NaN;0
1;1;170;160;-10;10;3;1.18054933531675;1;0.588613921769503;1;0;1.18054933531675;0
1;1;136;143.5;7.5;34;3;1.11343239881171;1;4.05815857604977;0;0;1.11343239881171;0
