delta;theta;resp;error;rt;obs;block;range;mindelta;study;experiment;stimulus;expnum
40;143.134203792433;142.403156702202;-0.731047090231129;0.675504062000982;24;15;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
-80;223.134203792433;254.507523515281;31.3733197228478;0.875122912999359;24;15;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
120;103.134203792433;111.919573878728;8.78537008629442;0.558892443001241;24;15;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
-170;273.134203792433;271.639832078049;-1.49437171438382;0.668868639999346;24;15;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
20;253.134203792433;259.619597583255;6.485393790822;0.627885094998419;24;15;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
-50;303.134203792433;295.049435150959;-8.08476864147451;0.816608449998967;24;15;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
20;283.134203792433;288.786948979757;5.65274518732349;1.15786392200062;24;15;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
-30;313.134203792433;303.181127958127;-9.9530758343065;0.691348329000903;24;15;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
-180;133.134203792433;132.117573979897;-1.01662981253645;0.666967396000473;24;15;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
-70;203.134203792433;208.083230221925;4.94902642949182;1.05012401900058;24;15;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
80;123.134203792433;126.053858160644;2.91965436821103;0.917341556998508;24;15;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
170;313.134203792433;308.742837221336;-4.39136657109702;0.707422530000258;24;15;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
-150;103.134203792433;104.004857763915;0.87065397148136;0.717349273998479;24;15;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
-90;193.134203792433;197.747690498621;4.61348670618816;0.784507332999056;24;15;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
150;43.1342037924331;29.3701772179014;-13.7640265745317;0.768098693999491;24;15;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
30;13.1342037924331;24.3049222104127;11.1707184179796;0.785970360000647;24;15;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
-90;103.134203792433;102.441830684366;-0.692373108066775;0.461421947000417;24;15;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
-50;153.134203792433;156.675753498888;3.54154970645448;0.82517463899967;24;15;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
-80;233.134203792433;246.105480635499;12.9712768430655;0.449890171001243;24;15;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
0;233.134203792433;250.211116276846;17.0769124844132;1.32518421400164;24;15;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
50;183.134203792433;180.74572720499;-2.38847658744362;1.41623837600127;24;15;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
-20;203.134203792433;208.8671022822;5.73289848976725;0.625024401000701;24;15;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
0;203.134203792433;209.53720391714;6.40300012470672;1.92565833800109;24;15;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
140;63.1342037924331;69.0601951686954;5.92599137626225;0.85734525800035;24;15;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
-60;123.134203792433;134.911697999511;11.777494207078;0.682661075999931;24;15;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
70;53.1342037924331;39.9632917531452;-13.170912039288;0.883129637999446;24;15;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
120;293.134203792433;290.954986473449;-2.17921731898463;0.816231605000212;24;15;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
-140;73.1342037924331;69.9986654182439;-3.13553837418924;0.692293654001332;24;15;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
150;283.134203792433;285.098887774135;1.96468398170157;1.09520782100117;24;15;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
60;223.134203792433;248.729473864474;25.5952700720409;0.591572817000269;24;15;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
70;153.134203792433;147.469209788275;-5.66499400415847;0.549808345000201;24;15;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
160;353.134203792433;356.209403750477;3.07519995804427;0.950664215999495;24;15;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
140;213.134203792433;236.476454926715;23.342251134282;0.882616861001225;24;15;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
-150;3.13420379243314;3.09469790017168;-0.0395058922614595;0.691838002001532;24;15;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
20;343.134203792433;339.000694893352;-4.13350889908099;0.524921333999373;24;15;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
110;233.134203792433;231.220431574181;-1.91377221825246;0.566967434000617;24;15;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
-70;303.134203792433;295.572767539372;-7.561436253061;0.91687412399915;24;15;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
-10;313.134203792433;307.104335963593;-6.02986782884011;0.959301778000736;24;15;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
-100;53.1342037924331;65.4842743557257;12.3500705632925;0.783958813999561;24;15;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
110;303.134203792433;300.379828946307;-2.75437484612632;0.7331672170003;24;15;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
140;163.134203792433;148.494768445495;-14.6394353469382;0.53296793499976;24;15;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
30;133.134203792433;136.951742251172;3.81753845873899;0.457352920999256;24;15;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
160;333.134203792433;317.543145065302;-15.5910587271308;0.891682105000655;24;15;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
160;173.134203792433;171.237979549634;-1.8962242427996;0.616258625001137;24;15;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
90;83.1342037924331;76.6443503479543;-6.4898534444788;0.816110502999436;24;15;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
-150;233.134203792433;247.246321898589;14.1121181061559;0.782894739000767;24;15;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
80;153.134203792433;146.223063837009;-6.91113995542398;0.608336371000405;24;15;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
-130;283.134203792433;277.640042755419;-5.49416103701463;0.824956218999432;24;15;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
-110;33.1342037924331;60.0297210465699;26.8955172541367;0.433245274998626;24;15;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
-130;163.134203792433;172.568514216718;9.43431042428506;0.717315693998898;24;15;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
100;63.1342037924331;56.0174558190856;-7.11674797334754;1.06027757599986;24;15;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
-110;173.134203792433;170.555163075707;-2.57904071672635;0.799821285998405;24;15;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
10;163.134203792433;159.360028557095;-3.77417523533822;0.733576279999397;24;15;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
-160;323.134203792433;320.457589693474;-2.67661409895931;0.625379247001547;24;15;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
-40;3.13420379243314;359.039239190833;-4.09496460160062;0.658451850998972;24;15;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
-170;173.134203792433;169.408935429812;-3.72526836262148;0.583968361999723;24;15;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
-120;293.134203792433;279.923400483233;-13.2108033091998;0.840935378000722;24;15;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
-60;353.134203792433;332.995064985401;-20.1391388070321;0.599598311000591;24;15;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
-70;63.1342037924331;60.8818794951061;-2.25232429732699;0.615887863999887;24;15;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
50;13.1342037924331;22.3075688552519;9.17336506281872;0.658235372999115;24;15;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
60;313.134203792433;304.166149770887;-8.96805402154592;0.759072815999389;24;15;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
90;223.134203792433;244.54649778215;21.4122939897172;0.77553621900006;24;15;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
120;103.134203792433;115.031556491268;11.8973526988351;0.616350072999921;24;15;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
-120;223.134203792433;220.75675680387;-2.37744698856332;0.467855642000359;24;15;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
170;53.1342037924331;39.8480065995164;-13.2861971929167;0.582707743000356;24;15;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
130;283.134203792433;287.322105857977;4.18790206554399;0.750031850999221;24;15;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
-160;83.1342037924331;81.967708558033;-1.16649523440019;0.649758145998931;24;15;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
50;33.1342037924331;29.9662314206909;-3.16797237174228;0.929949899000349;24;15;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
-20;53.1342037924331;53.4339983159508;0.299794523517612;0.699279616001149;24;15;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
110;303.134203792433;292.377282995382;-10.7569207970514;0.825024921998192;24;15;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
-10;313.134203792433;299.003657459585;-14.1305463328482;0.708737207000013;24;15;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
10;303.134203792433;304.445098414953;1.31089462251958;0.582656344000497;24;15;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
-40;343.134203792433;308.061519503078;-35.0726842893551;0.733096492000186;24;15;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
100;243.134203792433;264.157264593561;21.0230608011281;0.70010882600036;24;15;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
40;203.134203792433;195.932789982086;-7.20141381034665;0.742010897;24;15;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
60;143.134203792433;140.133611061269;-3.00059273116375;0.485789984000803;24;15;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
80;63.1342037924331;64.7654614457184;1.63125765328529;0.720061267000347;24;15;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
170;253.134203792433;272.161750982092;19.0275471896584;0.687332936999155;24;15;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
-180;73.1342037924331;78.1981179238369;5.06391413140375;1.03823166299844;24;15;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
100;333.134203792433;310.811909547594;-22.3222942448391;0.625333077001414;24;15;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
-90;63.1342037924331;57.8844381447599;-5.2497656476732;0.474738679000438;24;15;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
-130;193.134203792433;197.212182560976;4.07797876854312;0.533408665000024;24;15;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
-160;353.134203792433;341.335324261683;-11.79887953075;0.600532190999729;24;15;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
-50;43.1342037924331;33.6569667257203;-9.47723706671283;0.732659235000028;24;15;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
-140;183.134203792433;174.921778932125;-8.21242486030835;0.841300500000216;24;15;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
70;113.134203792433;127.034168616426;13.899964823993;0.350522091999665;24;15;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
-40;153.134203792433;144.342832118434;-8.79137167399915;0.492272554998635;24;15;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
0;308.715590971865;300.13661060731;-8.57898036455464;1.54615345700222;28;1;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
30;278.715590971865;280.90957809974;2.19398712787529;1.10811086800095;28;1;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
80;198.715590971865;208.034273412284;9.3186824404192;1.12505093300206;28;1;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
60;138.715590971865;124.023619008173;-14.6919719636917;0.925907357999677;28;1;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
160;338.715590971865;312.718978249921;-25.9966127219435;0.924783651997132;28;1;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
-150;128.715590971865;124.603253287596;-4.1123376842684;1.1411749100007;28;1;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
-120;248.715590971865;239.065510036846;-9.65008093501874;1.45838414000173;28;1;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
20;228.715590971865;231.249369707714;2.53377873584969;1.17646071600029;28;1;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
130;98.7155909718648;110.351003709348;11.6354127374831;1.14958242500143;28;1;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
-60;158.715590971865;165.836132496327;7.12054152446228;1.01672132300155;28;1;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
60;98.7155909718648;106.493342935055;7.77775196319047;1.20775001799848;28;1;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
-150;248.715590971865;250.204902211154;1.48931123928892;0.858879374001845;28;1;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
-20;268.715590971865;258.584608274587;-10.1309826972778;0.925370615997963;28;1;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
170;98.7155909718648;97.3367976391694;-1.37879333269537;0.875445345001935;28;1;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
170;288.715590971865;286.033617772496;-2.68197319936866;0.909187504999863;28;1;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
150;138.715590971865;117.155567439707;-21.5600235321579;0.992323900998599;28;1;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
-20;158.715590971865;151.788224583899;-6.92736638796549;1.17465706799703;28;1;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
30;128.715590971865;128.16933813724;-0.546252834624738;1.14069609199942;28;1;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
20;108.715590971865;118.85322583711;10.1376348652455;0.825847951000469;28;1;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
-140;248.715590971865;59.851099172165;171.1355082003;1.35767461000069;28;1;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
-30;278.715590971865;286.390860138226;7.67526916636166;0.99487848499848;28;1;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
160;118.715590971865;111.854397441516;-6.86119353034907;1.29145922700263;28;1;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
40;78.7155909718648;58.1498928934115;-20.5656980784533;1.48362542800169;28;1;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
100;338.715590971865;334.525782940383;-4.18980803148133;0.857692655001301;28;1;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
50;288.715590971865;297.119119053932;8.40352808206734;0.924822507000499;28;1;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
10;278.715590971865;289.767227981856;11.0516370099916;0.967217811998125;28;1;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
-80;358.715590971865;8.6315873291779;9.91599635731313;0.682692030000908;28;1;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
-80;78.7155909718648;60.4304182737794;-18.2851726980854;0.79136461500093;28;1;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
120;318.715590971865;324.713872011581;5.99828103971618;0.875031421997846;28;1;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
150;168.715590971865;185.657464416719;16.9418734448541;0.800681307999184;28;1;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
90;78.7155909718648;64.028469746969;-14.6871212248958;1.11573204399974;28;1;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
140;298.715590971865;299.513606781438;0.798015809573258;1.00842891499997;28;1;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
-170;108.715590971865;105.41176836097;-3.30382261089524;0.827353127002425;28;1;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
50;58.7155909718648;60.356413721293;1.64082274942822;0.67510434200085;28;1;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
130;288.715590971865;287.085525275982;-1.63006569588288;1.06606242499765;28;1;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
10;278.715590971865;291.918598017073;13.2030070452084;1.41677410899865;28;1;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
-20;298.715590971865;293.756017882186;-4.95957308967905;1.22446026399848;28;1;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
130;168.715590971865;167.41715893394;-1.29843203792461;0.816188626999065;28;1;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
100;68.7155909718648;61.879225995052;-6.83636497681285;0.899671017003129;28;1;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
-160;228.715590971865;234.714661927784;5.99907095591891;0.775342289998662;28;1;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
-130;358.715590971865;194.406242265934;-164.309348705931;1.0493240830001;28;1;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
-110;108.715590971865;109.765931588374;1.0503406165095;0.707943833000172;28;1;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
-180;288.715590971865;291.183471845179;2.46788087331424;0.985758944003464;28;1;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
110;178.715590971865;191.907525924793;13.1919349529284;0.902271287999611;28;1;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
-180;358.715590971865;9.96301303093217;11.2474220590674;1.16624548999971;28;1;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
-120;118.715590971865;112.55069138592;-6.16489958594497;1.43339745599951;28;1;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
-40;158.715590971865;166.897956349779;8.18236537791418;0.966041482002765;28;1;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
-40;198.715590971865;201.387755497491;2.67216452562613;1.16697521900278;28;1;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
80;118.715590971865;107.522595790243;-11.1929951816221;1.08325689300182;28;1;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
160;318.715590971865;296.866981487414;-21.8486094844503;0.775525204000587;28;1;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
90;228.715590971865;234.564919855922;5.84932888405743;1.13240927299921;28;1;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
-170;38.7155909718648;47.0613558220791;8.34576485021432;0.815945697999268;28;1;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
-130;168.715590971865;183.953099087345;15.2375081154805;0.924962033001066;28;1;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
0;168.715590971865;172.048012712358;3.33242174049352;1.26788041200052;28;1;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
0;168.715590971865;165.664150306126;-3.05144066573871;1.11036268099997;28;1;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
40;128.715590971865;131.757607180146;3.04201620828141;1.16720728099972;28;1;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
-100;228.715590971865;230.215749113361;1.5001581414964;0.958517371000198;28;1;350;-180;Moon & Kwon (2022);Experiment 1;Motion;1
