obs;theta;resp;error;block;cond;rt;trials;delta;study;experiment;stimulus;expnum
16;293.8;296.1;2.30000000000001;27;2;9;18;-132.38;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;205.8;205.76;-0.0400000000000205;28;2;9;1;88;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;170.14;160.258;-9.88199999999998;28;2;9;2;35.66;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;34.86;44.926;10.066;28;2;9;3;135.28;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;0.7124;3.029;2.3166;28;2;9;4;34.1476;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;100.26;95.448;-4.81200000000001;28;2;9;5;-99.5476;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;242;236.76;-5.24000000000001;28;2;9;6;-141.74;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;304;307.82;3.81999999999999;28;2;9;7;-62;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;185.74;185.558;-0.182000000000016;28;2;9;8;118.26;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;134.8;138.396;3.59599999999998;28;2;9;9;50.94;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;264.4;264.48;0.0800000000000409;28;2;9;10;-129.6;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;339;339.18;0.180000000000007;28;2;9;11;-74.6;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;52.88;61.854;8.974;28;2;9;12;-73.88;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;280.6;278.7;-1.90000000000003;28;2;9;13;132.28;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;358;4.5908;6.5908;28;2;9;14;-77.4;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;73.24;73.914;0.674000000000007;28;2;9;15;-75.24;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;83.4;79.57;-3.83000000000001;28;2;9;16;-10.16;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;222.2;217.3;-4.89999999999998;28;2;9;17;-138.8;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;149.62;149.412;-0.207999999999998;28;2;9;18;72.58;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;190.2;194.846;4.64600000000002;29;2;9;1;-40.58;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;263.2;259.42;-3.77999999999997;29;2;9;2;-73;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;79.02;76.696;-2.324;29;2;9;3;-175.82;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;219;208.62;-10.38;29;2;9;4;-139.98;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;80.44;80.584;0.144000000000005;29;2;9;5;138.56;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;160.44;164.842;4.40200000000002;29;2;9;6;-80;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;282.6;287.76;5.15999999999997;29;2;9;7;-122.16;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;100.36;102.28;1.92;29;2;9;8;-177.76;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;227.8;225.04;-2.76000000000002;29;2;9;9;-127.44;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;125.26;130.788;5.52800000000001;29;2;9;10;102.54;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;340.2;346.34;6.13999999999999;29;2;9;11;145.06;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;326;331.74;5.74000000000001;29;2;9;12;14.2;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;5.764;8.8972;3.1332;29;2;9;13;-39.764;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;301.8;302.26;0.45999999999998;29;2;9;14;63.964;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;243.6;240.5;-3.09999999999999;29;2;9;15;58.2;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;50.14;58.676;8.536;29;2;9;16;-166.54;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;38.18;45.848;7.668;29;2;9;17;11.96;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;145.06;151.462;6.40199999999999;29;2;9;18;-106.88;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;345.6;340.4;-5.20000000000005;30;2;9;1;159.46;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;305.4;309.04;3.64000000000004;30;2;9;2;40.2;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;262.8;251.48;-11.32;30;2;9;3;42.6;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;44.84;44.646;-0.194000000000003;30;2;9;4;-142.04;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;141.4;139.276;-2.124;30;2;9;5;-96.56;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;67.92;72.788;4.86799999999999;30;2;9;6;73.48;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;212.8;224.2;11.4;30;2;9;7;-144.88;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;85.76;83.876;-1.884;30;2;9;8;127.04;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;240;240.18;0.180000000000007;30;2;9;9;-154.24;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;129.62;132.5;2.88;30;2;9;10;110.38;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;292;305.34;13.34;30;2;9;11;-162.38;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;331.6;335.9;4.29999999999995;30;2;9;12;-39.6;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;171.16;174.616;3.45600000000002;30;2;9;13;160.44;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;239.6;248.94;9.34;30;2;9;14;-68.44;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;27.76;24.636;-3.124;30;2;9;15;-148.16;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;2.374;18.6206;16.2466;30;2;9;16;25.386;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;188.56;191.514;2.95400000000001;30;2;9;17;173.814;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;119.04;112.194;-6.846;30;2;9;18;69.52;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;47.36;47.316;-0.0439999999999969;31;2;9;1;71.68;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;63.52;56.948;-6.572;31;2;9;2;-16.16;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;328.6;323.08;-5.52000000000004;31;2;9;3;94.92;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;204.6;205.24;0.640000000000015;31;2;9;4;124;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;355;340.94;-14.06;31;2;9;5;-150.4;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;125.9;126.978;1.07799999999999;31;2;9;6;-130.9;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;25.36;25.716;0.356000000000002;31;2;9;7;100.54;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;316;319.42;3.42000000000002;31;2;9;8;69.36;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;16.18;23.466;7.286;31;2;9;9;-60.18;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;245.4;245.62;0.219999999999999;31;2;9;10;130.78;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;93.06;85.53;-7.53;31;2;9;11;152.34;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;275.8;276.34;0.539999999999964;31;2;9;12;177.26;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;221.2;209;-12.2;31;2;9;13;54.6;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;182.52;187.15;4.63;31;2;9;14;38.68;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;149.5;150.71;1.21000000000001;31;2;9;15;33.02;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;288;313.56;25.56;31;2;9;16;-138.5;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;174.54;169.758;-4.78199999999998;31;2;9;17;113.46;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;107.36;105.154;-2.206;31;2;9;18;67.18;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;36.52;36.86;0.339999999999996;32;2;9;1;70.84;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;355.8;356.4;0.599999999999966;32;2;9;2;40.72;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;5.544;2.9258;-2.6182;32;2;9;3;-9.74399999999997;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;311.8;309.56;-2.24000000000001;32;2;9;4;53.744;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;69;76.168;7.16800000000001;32;2;9;5;-117.2;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;278.8;273.76;-5.04000000000002;32;2;9;6;150.2;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;327.8;332.3;4.5;32;2;9;7;-49;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;240.6;245.16;4.56;32;2;9;8;87.2;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;221;225.66;4.66;32;2;9;9;19.6;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;189.68;200.6;10.92;32;2;9;10;31.32;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;151.42;142.116;-9.30399999999997;32;2;9;11;38.26;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;172.9;177.73;4.82999999999998;32;2;9;12;-21.48;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;206;202.38;-3.62;32;2;9;13;-33.1;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;127.98;113.806;-14.174;32;2;9;14;78.02;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;90.8;88.93;-1.86999999999999;32;2;9;15;37.18;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;45.96;55.266;9.306;32;2;9;16;44.84;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;286;287.44;1.44;32;2;9;17;119.96;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;106.7;103.206;-3.494;32;2;9;18;179.3;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;92.42;90.078;-2.342;33;2;9;1;14.28;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;40.26;35.326;-4.934;33;2;9;2;52.16;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;181.8;191.222;9.422;33;2;9;3;-141.54;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;340.2;325.06;-15.14;33;2;9;4;-158.4;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;14.796;23.692;8.896;33;2;9;5;-34.596;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;252.6;255.88;3.28;33;2;9;6;122.196;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;266.8;258.82;-7.98000000000002;33;2;9;7;-14.2;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;206;200.42;-5.58000000000001;33;2;9;8;60.8;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;153.14;152.65;-0.489999999999981;33;2;9;9;52.86;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;104.56;98.672;-5.88800000000001;33;2;9;10;48.58;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;224.6;235.48;10.88;33;2;9;11;-120.04;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;134.7;136.962;2.262;33;2;9;12;89.9;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;173.6;174.784;1.184;33;2;9;13;-38.9;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;321.6;327.24;5.63999999999999;33;2;9;14;-148;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;305.8;307.9;2.09999999999997;33;2;9;15;15.8;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;282.8;279.66;-3.13999999999999;33;2;9;16;23;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;66.52;62.728;-3.79199999999999;33;2;9;17;-143.72;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;20.54;26.126;5.586;33;2;9;18;45.98;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;215;223.06;8.06;34;2;9;1;165.54;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;83.92;89.042;5.122;34;2;9;2;131.08;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;193.62;188.658;-4.96200000000002;34;2;9;3;-109.7;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;141.54;138.026;-3.51399999999998;34;2;9;4;52.08;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;259;262.42;3.42000000000002;34;2;9;5;-117.46;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;327.4;333.7;6.30000000000001;34;2;9;6;-68.4;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;10.092;16.2134;6.1214;34;2;9;7;-42.692;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;27.18;35.86;8.68;34;2;9;8;-17.088;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;166.56;150.258;-16.302;34;2;9;9;-139.38;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;77.34;73.78;-3.56;34;2;9;10;89.22;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;264.2;264.1;-0.0999999999999659;34;2;9;11;173.14;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;52.08;53.006;0.926000000000002;34;2;9;12;-147.88;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;103.64;110.328;6.688;34;2;9;13;-51.56;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;290.6;299;8.39999999999998;34;2;9;14;173.04;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;356.6;354.64;-1.96000000000004;34;2;9;15;-66;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;305.8;309.28;3.47999999999996;34;2;9;16;50.8;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;136.3;130.022;-6.27800000000002;34;2;9;17;169.5;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;233;235.9;2.90000000000001;34;2;9;18;-96.7;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;78.94;82.914;3.974;35;2;9;1;154.06;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;254;252.76;-1.24000000000001;35;2;9;2;-175.06;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;54.58;59.976;5.396;35;2;9;3;-160.58;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;90.98;105.764;14.784;35;2;9;4;-36.4;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;332.4;329.86;-2.53999999999996;35;2;9;5;118.58;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;197.92;204.64;6.72;35;2;9;6;134.48;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;108.22;110.528;2.30800000000001;35;2;9;7;89.7;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;270.6;259.96;-10.64;35;2;9;8;-162.38;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;346.2;345.5;-0.699999999999989;35;2;9;9;-75.6;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;295.4;302.72;7.32000000000005;35;2;9;10;50.8;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;226.4;223.76;-2.64000000000001;35;2;9;11;69;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;164.6;167.502;2.90200000000002;35;2;9;12;61.8;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;314.2;315.82;1.62;35;2;9;13;-149.6;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;11.152;31.208;20.056;35;2;9;14;-56.952;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;120.34;116.244;-4.096;35;2;9;15;-109.188;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;21.94;36.2;14.26;35;2;9;16;98.4;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;205.6;206.02;0.420000000000016;35;2;9;17;176.34;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;152.54;150.026;-2.51399999999998;35;2;9;18;53.06;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;38.34;41.652;3.312;36;2;9;1;114.2;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;325.8;324.08;-1.72000000000003;36;2;9;2;72.54;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;297;296.18;-0.819999999999993;36;2;9;3;28.8;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;248.8;250.84;2.03999999999999;36;2;9;4;48.2;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;354.6;352.74;-1.86000000000001;36;2;9;5;-105.8;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;237.6;255.08;17.48;36;2;9;6;117;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;121.22;123.312;2.092;36;2;9;7;116.38;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;210;205.32;-4.68000000000001;36;2;9;8;-88.78;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;10.888;32.184;21.296;36;2;9;9;-160.888;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;101.34;97.47;-3.87;36;2;9;10;-90.452;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;150.92;130.188;-20.732;36;2;9;11;-49.58;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;60;64.378;4.378;36;2;9;12;90.92;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;50.1;67.548;17.448;36;2;9;13;9.9;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;315.4;329.56;14.16;36;2;9;14;94.7;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;269.6;265.66;-3.94;36;2;9;15;45.8;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;193.38;191.514;-1.86599999999999;36;2;9;16;76.22;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;163.6;166.848;3.24800000000002;36;2;9;17;29.78;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;82.66;82.65;-0.00999999999999091;36;2;9;18;80.94;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;310.2;311.6;1.40000000000003;37;2;9;1;132.46;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;170.46;165.83;-4.63;37;2;9;2;139.74;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;93.74;82.818;-10.922;37;2;9;3;76.72;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;46.26;54.98;8.72;37;2;9;4;47.48;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;249.2;249.44;0.240000000000009;37;2;9;5;157.06;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;285.4;287.94;2.54000000000002;37;2;9;6;-36.2;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;122.04;120.6;-1.44000000000001;37;2;9;7;163.36;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;223.8;225.32;1.51999999999998;37;2;9;8;-101.76;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;348.2;355.98;7.78000000000003;37;2;9;9;-124.4;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;118.08;90.286;-27.794;37;2;9;10;-129.88;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;264.8;264.3;-0.5;37;2;9;11;-146.72;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;321.2;325.02;3.81999999999999;37;2;9;12;-56.4;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;156.1;147.158;-8.94200000000001;37;2;9;13;165.1;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;193.78;195.598;1.81800000000001;37;2;9;14;-37.68;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;73.4;70.484;-2.91600000000001;37;2;9;15;120.38;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;35.04;43.528;8.488;37;2;9;16;38.36;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;215.4;217.16;1.75999999999999;37;2;9;17;179.64;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;10.296;11.2958;0.9998;37;2;9;18;-154.896;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;205.8;212.04;6.23999999999998;38;2;9;1;164.496;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;95.36;103.166;7.806;38;2;9;2;110.44;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;56.52;67.902;11.382;38;2;9;3;38.84;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;298.2;308.5;10.3;38;2;9;4;118.32;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;305.6;320.18;14.58;38;2;9;5;-7.40000000000003;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;101.2;97.53;-3.67;38;2;9;6;-155.6;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;179.14;182.372;3.23200000000003;38;2;9;7;-77.94;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;157.84;169.858;12.018;38;2;9;8;21.3;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;193.44;202.44;9;38;2;9;9;-35.6;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;70.02;75.41;5.39;38;2;9;10;123.42;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;224.2;226.56;2.36000000000001;38;2;9;11;-154.18;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;271.8;272.62;0.819999999999993;38;2;9;12;-47.6;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;136.34;141.76;5.41999999999999;38;2;9;13;135.46;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;2.028;3.8394;1.8114;38;2;9;14;134.312;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;337.4;337.58;0.180000000000007;38;2;9;15;24.628;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;242.4;256.96;14.56;38;2;9;16;95;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;348.8;350.94;2.13999999999999;38;2;9;17;-106.4;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;24.66;22.936;-1.724;38;2;9;18;-35.86;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;184.2;184.234;0.0340000000000202;39;2;9;1;-159.54;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;14.542;11.7044;-2.8376;39;2;9;2;169.658;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;57.84;68.398;10.558;39;2;9;3;-43.298;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;286.2;282.8;-3.39999999999998;39;2;9;4;131.64;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;75.24;84.336;9.096;39;2;9;5;-149.04;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;269.4;272.84;3.44;39;2;9;6;165.84;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;28.42;23.808;-4.612;39;2;9;7;-119.02;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;151.52;156.818;5.298;39;2;9;8;-123.1;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;237.6;243.68;6.08000000000001;39;2;9;9;-86.08;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;95.08;91.588;-3.492;39;2;9;10;142.52;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;101.54;95.192;-6.34800000000001;39;2;9;11;-6.46000000000001;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;134.42;121.032;-13.388;39;2;9;12;-32.88;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;203.8;214.42;10.62;39;2;9;13;-69.38;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;250.8;258.24;7.44;39;2;9;14;-47;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;169.44;160.912;-8.52799999999999;39;2;9;15;81.36;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;308.4;319.38;10.98;39;2;9;16;-138.96;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;331;327.36;-3.63999999999999;39;2;9;17;-22.6;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;349.6;351.58;1.97999999999996;39;2;9;18;-18.6;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;116.18;118.61;2.42999999999999;40;2;9;1;-126.58;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;133.76;121.082;-12.678;40;2;9;2;-17.58;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;91.4;83.056;-8.34400000000001;40;2;9;3;42.36;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;179.66;183.328;3.66800000000001;40;2;9;4;-88.26;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;155.26;158.426;3.166;40;2;9;5;24.4;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;353.8;354.52;0.71999999999997;40;2;9;6;161.46;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;64.42;68.504;4.084;40;2;9;7;-70.62;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;18.136;29.764;11.628;40;2;9;8;46.284;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;26.88;32.054;5.174;40;2;9;9;-8.744;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;183.52;194.458;10.938;40;2;9;10;-156.64;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;252.6;257.54;4.94000000000003;40;2;9;11;-69.08;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;335.8;332.74;-3.06;40;2;9;12;-83.2;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;229.8;224.06;-5.74000000000001;40;2;9;13;106;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;277.8;274.9;-2.90000000000003;40;2;9;14;-48;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;215.6;214.04;-1.56;40;2;9;15;62.2;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;289.4;293.72;4.32000000000005;40;2;9;16;-73.8;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;47.34;43.222;-4.118;40;2;9;17;-117.94;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;318;325.08;7.07999999999998;40;2;9;18;89.34;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;241.8;242.6;0.799999999999983;41;2;9;1;76.2;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;200.2;208.46;8.26000000000002;41;2;9;2;41.6;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;27.72;32.334;4.614;41;2;9;3;172.48;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;159.9;38.88;-121.02;41;2;9;4;-132.18;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;73;72.184;-0.816000000000003;41;2;9;5;86.9;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;342.6;339.88;-2.72000000000003;41;2;9;6;90.4;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;284.6;282.6;-2;41;2;9;7;58;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;42.08;40.95;-1.13;41;2;9;8;-117.48;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;4.26;20.458;16.198;41;2;9;9;37.82;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;83.42;79.572;-3.848;41;2;9;10;-79.16;Chetverikov & Jehee (2023);Experiment 1;Motion;1
16;160.32;155.214;-5.10599999999999;41;2;9;11;-76.9;Chetverikov & Jehee (2023);Experiment 1;Motion;1
