obs;age;delta;resp;error;errorc;rt;rtc;theta;block;stimtype;outliers;stimtype_bk;case;ntrials;study;experiment;stimulus;cond;expnum
4;22;-65;31;-5;-4.6241610738255;2.36617599293095;2.36617599293095;36;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;8;40;12;12.3758389261745;1.25798798813048;1.25798798813048;28;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;-34;48;-14;-13.6241610738255;3.44102828971154;3.44102828971154;62;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;14;43;-5;-4.6241610738255;1.49127213737302;1.49127213737302;48;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;-67;112;-3;-2.6241610738255;1.27463712642566;1.27463712642566;115;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;85;32;2;2.3758389261745;1.26629927515751;1.26629927515751;30;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;28;177;-5;-4.6241610738255;1.60788493094879;1.60788493094879;2;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;78;104;0;0.375838926174497;1.34965424225084;1.34965424225084;104;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;54;43;-7;-6.6241610738255;1.00802179716993;1.00802179716993;50;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;39;14;3;3.3758389261745;1.26633278232475;1.26633278232475;11;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;-64;70;-5;-4.6241610738255;0.999687870164053;0.999687870164053;75;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;37;43;5;5.3758389261745;1.13294768896958;1.13294768896958;38;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;-40;85;7;7.3758389261745;1.17468403645762;1.17468403645762;78;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;-59;134;-3;-2.6241610738255;1.03298342995186;1.03298342995186;137;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;14;118;-5;-4.6241610738255;1.19966015882892;1.19966015882892;123;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;-20;147;4;4.3758389261745;0.966388687978906;0.966388687978906;143;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;49;100;6;6.3758389261745;0.824696835592476;0.824696835592476;94;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;-22;131;15;15.3758389261745;0.666378786761925;0.666378786761925;116;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;46;62;-8;-7.6241610738255;0.983012167627749;0.983012167627749;70;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;78;165;-7;-6.6241610738255;1.14132961272844;1.14132961272844;172;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;51;118;-3;-2.6241610738255;1.20796631412668;1.20796631412668;121;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;-87;24;-4;-3.6241610738255;1.53293241453503;1.53293241453503;28;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;-39;57;-10;-9.6241610738255;1.50794210444292;1.50794210444292;67;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;81;168;2;2.3758389261745;1.0746642340273;1.0746642340273;166;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;-86;65;-7;-6.6241610738255;1.07467268628534;1.07467268628534;72;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;12;55;-5;-4.6241610738255;1.31629861105466;1.31629861105466;60;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;43;12;-5;-4.6241610738255;0.849649110521568;0.849649110521568;17;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;-26;56;13;13.3758389261745;1.11630639920259;1.11630639920259;43;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;12;28;-3;-2.6241610738255;1.2664586606079;1.2664586606079;31;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;-76;97;-10;-9.6241610738255;1.00797923400751;1.00797923400751;107;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;-5;114;2;2.3758389261745;1.14966927519708;1.14966927519708;112;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;-16;123;-5;-4.6241610738255;0.549734297212126;0.549734297212126;128;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;-28;151;-5;-4.6241610738255;0.716402573831147;0.716402573831147;156;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;-13;164;-5;-4.6241610738255;3.01607408283962;3.01607408283962;169;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;34;146;11;11.3758389261745;1.199637820715;1.199637820715;135;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;89;38;-8;-7.6241610738255;1.34964790305457;1.34964790305457;46;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;51;172;-3;-2.6241610738255;1.79957611922873;1.79957611922873;175;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;62;110;-3;-2.6241610738255;1.47466133610942;1.47466133610942;113;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;64;41;-8;-7.6241610738255;1.05800543601072;1.05800543601072;49;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;33;18;2;2.3758389261745;1.12461768622961;1.12461768622961;16;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;89;112;5;5.3758389261745;1.52460814725418;1.52460814725418;107;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;-48;160;5;5.3758389261745;1.94952914882015;1.94952914882015;155;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;73;86;4;4.3758389261745;1.23297111380089;1.23297111380089;82;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;24;58;0;0.375838926174497;0.89968225544726;0.89968225544726;58;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;22;40;4;4.3758389261745;1.76623980748263;1.76623980748263;36;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;-45;72;-9;-8.6241610738255;1.5079303316561;1.5079303316561;81;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;39;43;1;1.3758389261745;1.44126887721359;1.44126887721359;42;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;-60;107;5;5.3758389261745;1.04137591903418;1.04137591903418;102;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;-42;153;9;9.3758389261745;1.64129187943036;1.64129187943036;144;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;-39;2;-1;-0.624161073825503;1.43299079548888;1.43299079548888;3;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;-35;33;-5;-4.6241610738255;2.56613862187442;2.56613862187442;38;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;73;142;-3;-2.6241610738255;1.25797229108139;1.25797229108139;145;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;-82;41;-6;-5.6241610738255;1.11632602052123;1.11632602052123;47;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;83;137;-7;-6.6241610738255;1.19131808143356;1.19131808143356;144;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;63;76;-5;-4.6241610738255;1.37458508466079;1.37458508466079;81;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;55;16;-10;-9.6241610738255;0.791368976104422;0.791368976104422;26;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;-64;92;2;2.3758389261745;1.88297153641543;1.88297153641543;90;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;70;26;6;6.3758389261745;1.28295867690758;1.28295867690758;20;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;21;170;-9;-8.6241610738255;0.891311500748998;0.891311500748998;179;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;-9;9;1;1.3758389261745;1.27458943153761;1.27458943153761;8;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;61;131;4;4.3758389261745;1.44960672848174;1.44960672848174;127;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;29;107;9;9.3758389261745;1.3412886192782;1.3412886192782;98;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;-29;123;-4;-3.6241610738255;1.4413325710193;1.4413325710193;127;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;-46;152;-21;-20.6241610738255;1.22463779053214;1.22463779053214;173;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;-67;46;-14;-13.6241610738255;1.59961439588733;1.59961439588733;60;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;32;33;5;5.3758389261745;1.15799263687586;1.15799263687586;28;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;-40;63;-5;-4.6241610738255;1.22462541401183;1.22462541401183;68;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;-57;136;11;11.3758389261745;1.46624982944559;1.46624982944559;125;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;82;43;0;0.375838926174497;1.1413365556582;1.1413365556582;43;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;-78;125;4;4.3758389261745;0.908012560059433;0.908012560059433;121;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;-25;152;6;6.3758389261745;1.07466876202307;1.07466876202307;146;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;-35;2;1;1.3758389261745;1.43292227182246;1.43292227182246;1;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;4;167;-10;-9.6241610738255;1.52466399253171;1.52466399253171;177;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;69;110;2;2.3758389261745;1.14964301282089;1.14964301282089;108;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;78;38;8;8.3758389261745;0.991289645622601;0.991289645622601;30;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;15;21;6;6.3758389261745;1.75792670925875;1.75792670925875;15;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;63;138;6;6.3758389261745;1.97455055114915;1.97455055114915;132;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;-51;176;-7;-6.6241610738255;0.949757359805517;0.949757359805517;3;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;72;118;7;7.3758389261745;1.04963256823976;1.04963256823976;111;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;-85;23;7;7.3758389261745;1.22460941509053;1.22460941509053;16;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;17;159;-20;-19.6241610738255;1.17464449196632;1.17464449196632;179;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;11;148;-20;-19.6241610738255;1.10801352603085;1.10801352603085;168;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;-71;61;2;2.3758389261745;1.27468180264987;1.27468180264987;59;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;0;56;-3;-2.6241610738255;0.949678572680568;0.949678572680568;59;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;-44;101;-2;-1.6241610738255;0.949706042516482;0.949706042516482;103;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;-64;159;-8;-7.6241610738255;1.49957376467501;1.49957376467501;167;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;-44;47;16;16.3758389261745;1.19965623457028;1.19965623457028;31;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;-15;41;-5;-4.6241610738255;1.28293060333453;1.28293060333453;46;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;4;44;2;2.3758389261745;1.1163245111893;1.1163245111893;42;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;-18;46;-14;-13.6241610738255;1.07469743932961;1.07469743932961;60;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;-57;120;3;3.3758389261745;1.12461315823384;1.12461315823384;117;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;-49;152;-14;-13.6241610738255;1.13300836411508;1.13300836411508;166;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;82;84;0;0.375838926174497;1.32468596840408;1.32468596840408;84;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;-69;161;8;8.3758389261745;1.35795013409006;1.35795013409006;153;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;28;127;2;2.3758389261745;1.22472653924706;1.22472653924706;125;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;69;56;0;0.375838926174497;1.09134748321958;1.09134748321958;56;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;-3;67;8;8.3758389261745;0.74134579276506;0.74134579276506;59;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;56;22;19;19.3758389261745;1.14134349858432;1.14134349858432;3;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;-75;59;-19;-18.6241610738255;1.14133444259278;1.14133444259278;78;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;35;29;-14;-13.6241610738255;0.891373685222788;0.891373685222788;43;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;-16;57;-2;-1.6241610738255;1.06627989533808;1.06627989533808;59;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;31;28;0;0.375838926174497;0.699716607843584;0.699716607843584;28;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;-13;46;5;5.3758389261745;0.841380386656965;0.841380386656965;41;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;-89;127;-3;-2.6241610738255;0.841384612784168;0.841384612784168;130;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;-66;12;-4;-3.6241610738255;1.20799227463431;1.20799227463431;16;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;-40;53;-3;-2.6241610738255;1.71619851216383;1.71619851216383;56;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;72;158;-6;-5.6241610738255;1.46625677237171;1.46625677237171;164;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;-61;43;-2;-1.6241610738255;0.966328918435465;0.966328918435465;45;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;41;18;14;14.3758389261745;0.983372294220317;0.983372294220317;4;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;-24;32;4;4.3758389261745;1.24965315552981;1.24965315552981;28;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;-4;42;10;10.3758389261745;0.666430707777181;0.666430707777181;32;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;58;146;-8;-7.6241610738255;1.4162960753747;1.4162960753747;154;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;-74;60;12;12.3758389261745;1.03297346836189;1.03297346836189;48;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;-11;50;-9;-8.6241610738255;1.48297111380089;1.48297111380089;59;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;77;151;-11;-10.6241610738255;1.1663724475693;1.1663724475693;162;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;-27;13;4;4.3758389261745;1.02465946453958;1.02465946453958;9;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;81;110;2;2.3758389261745;1.29129562257367;1.29129562257367;108;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;28;77;-3;-2.6241610738255;1.599583605519;1.599583605519;80;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;-49;121;-8;-7.6241610738255;0.683036679180077;0.683036679180077;129;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;-38;152;-15;-14.6241610738255;0.691360040862492;0.691360040862492;167;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;-18;11;6;6.3758389261745;1.38300413798424;1.38300413798424;5;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;10;172;-3;-2.6241610738255;2.21615383593598;2.21615383593598;175;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;40;130;-5;-4.6241610738255;1.39964814455016;1.39964814455016;135;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;-63;29;11;11.3758389261745;0.941361852055707;0.941361852055707;18;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;57;148;7;7.3758389261745;1.03296894036612;1.03296894036612;141;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;-84;38;-7;-6.6241610738255;2.11621432995889;2.11621432995889;45;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;83;140;-2;-1.6241610738255;1.78290886895411;1.78290886895411;142;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;-58;31;11;11.3758389261745;1.01633670659066;1.01633670659066;20;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;10;16;6;6.3758389261745;1.39959954406004;1.39959954406004;10;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;88;108;6;6.3758389261745;1.16634407213132;1.16634407213132;102;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;-9;105;-6;-5.6241610738255;1.0746177466026;1.0746177466026;111;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;-42;153;0;0.375838926174497;0.924683130862832;0.924683130862832;153;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;61;100;8;8.3758389261745;1.16630603696831;1.16630603696831;92;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;6;87;1;1.3758389261745;1.12473148985373;1.12473148985373;86;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;-48;131;-3;-2.6241610738255;1.06638464297066;1.06638464297066;134;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;-23;156;-1;-0.624161073825503;1.07469925052283;1.07469925052283;157;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;-62;38;-1;-0.624161073825503;2.39948966469819;2.39948966469819;39;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;-61;106;6;6.3758389261745;1.35795586954919;1.35795586954919;100;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;18;75;-7;-6.6241610738255;0.966363934938272;0.966363934938272;82;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;58;39;15;15.3758389261745;0.791384975022083;0.791384975022083;24;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;16;18;10;10.3758389261745;0.999680323504435;0.999680323504435;8;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;70;121;3;3.3758389261745;0.94135400353116;0.94135400353116;118;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;-69;6;-1;-0.624161073825503;1.02463712642566;1.02463712642566;7;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;60;130;3;3.3758389261745;1.24130232400785;1.24130232400785;127;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;-77;36;12;12.3758389261745;1.00800519451514;1.00800519451514;24;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;-4;29;1;1.3758389261745;1.30794808139763;1.30794808139763;28;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;87;139;18;18.3758389261745;1.3496439787923;1.3496439787923;121;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;46;67;-8;-7.6241610738255;1.12462945902007;1.12462945902007;75;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;-50;122;-3;-2.6241610738255;1.34960081190002;1.34960081190002;125;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;20;107;2;2.3758389261745;1.24960002704756;1.24960002704756;105;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;63;41;-1;-0.624161073825503;1.70784526570787;1.70784526570787;42;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;59;157;-6;-5.6241610738255;1.81625604789224;1.81625604789224;163;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;-37;24;4;4.3758389261745;1.39959441233077;1.39959441233077;20;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;15;9;4;4.3758389261745;0.957996802630078;0.957996802630078;5;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;86;109;10;10.3758389261745;0.916342562795762;0.916342562795762;99;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;51;55;7;7.3758389261745;1.04132399801529;1.04132399801529;48;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;38;20;10;10.3758389261745;1.28298584488221;1.28298584488221;10;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;18;162;-10;-9.6241610738255;1.0329864486157;1.0329864486157;172;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;74;101;3;3.3758389261745;1.29964464289878;1.29964464289878;98;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
4;22;-83;3;2;2.3758389261745;1.7162836384814;1.7162836384814;1;2;2;0;2;NaN;596;Ceylan et al. (2021);Experiment 2;Orientation;1;2
