obs;block;trial;theta;delta;rt;resp;error;cond;study;experiment;stimulus;expnum
37;3;19;17;0;2.35090555544002;21.6024389989496;4.60243899894964;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;3;20;13;-60;2.85092183054167;17.4973401955551;4.4973401955551;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;3;21;50;40;3.43421530698197;49.2987265481175;-0.701273451882493;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;3;22;148;60;2.53425029111895;159.713703846524;11.7137038465245;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;3;23;113;20;2.58429989352271;119.302898337561;6.30289833756092;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;3;24;39;20;4.28426092125301;38.9495299558411;-0.0504700441588639;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;3;25;116;50;2.21757757871683;121.582272858052;5.58227285805235;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;3;26;59;30;2.41758420605538;57.1782266039952;-1.8217733960048;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;3;27;131;10;2.15097957049556;153.142043850793;22.1420438507935;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;3;28;126;-70;3.95095446871755;142.050682699712;16.0506826997118;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;3;29;52;-40;3.30091753450097;57.4251126628187;5.42511266281869;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;3;30;40;30;3.86761861836385;36.6612256183977;-3.33877438160228;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;3;31;48;-40;3.78430036271493;37.5754338328221;-10.4245661671779;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;3;32;130;-60;3.68431141805377;145.974102402844;15.9741024028444;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;3;33;21;60;3.50095700528755;33.3268775120301;12.3268775120301;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;3;34;163;80;2.98426095057721;165.586079247679;2.58607924767853;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;3;35;60;-30;3.41759857506349;49.3332744671963;-10.6667255328037;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;3;36;152;20;4.38425074564884;153.264656427212;1.26465642721192;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;4;1;156;30;2.31758353159148;154.076507634501;-1.92349236549913;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;4;2;137;-10;3.6008919928554;154.431731013562;17.4317310135617;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;4;3;179;80;3.9009160096266;175.66057267908;-3.33942732092029;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;4;4;115;-40;3.95092338474024;141.500461926345;26.5004619263445;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;4;5;28;90;4.284161804419;33.74805926063;5.74805926063004;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;4;6;108;-50;4.21759722613615;126.896528771553;18.8965287715532;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;4;7;35;70;3.83425612669589;33.3984856039745;-1.60151439602546;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;4;8;13;-30;2.76762967370314;22.562519970195;9.56251997019497;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;4;9;162;20;3.38427449849951;164.447105103012;2.44710510301229;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;4;10;101;-40;3.18427608202319;124.072120709476;23.0721207094764;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;4;11;71;-70;5.35087711066808;75.210651602454;4.21065160245396;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;4;12;80;-20;4.13422970531519;70.7673002472516;-9.23269975274843;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;4;13;118;50;4.13427310558563;123.719354416851;5.71935441685065;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;4;14;144;-80;3.33432020074406;151.240320478127;7.24032047812724;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;4;15;13;-60;2.50094029031834;21.357974826301;8.35797482630097;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;4;16;84;60;2.40094724022674;73.355741194771;-10.644258805229;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;4;17;3;-50;2.81760127291818;4.12184964063898;1.12184964063898;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;4;18;103;-80;3.25089109845794;110.059399595746;7.05939959574575;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;4;19;47;-20;3.31758294510109;49.7988596547837;2.79885965478375;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;4;20;35;-20;4.51788281751033;25.5824834328871;-9.41751656711286;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;4;21;174;0;2.70094750414728;165.272390120813;-8.72760987918707;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;4;22;15;-10;3.81759482152665;27.0565114955847;12.0565114955847;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;4;23;62;70;3.6008955117959;58.1251012679022;-3.87489873209779;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;4;24;74;90;2.58428464477947;75.6519524328369;1.65195243283685;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;4;25;58;-10;1.88425441121217;65.6655576269059;7.66555762690591;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;4;26;41;80;3.48426696210163;25.2046181593817;-15.7953818406183;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;4;27;176;-60;2.36755894299222;172.316850682472;-3.68314931752843;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;4;28;95;-20;3.91752071849714;106.014328889027;11.014328889027;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;4;29;162;50;3.13427955697716;159.02341443974;-2.97658556025999;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;4;30;79;60;3.20095615487708;67.7185777533296;-11.2814222466704;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;4;31;167;-40;1.75091353170592;170.340489394251;3.34048939425088;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;4;32;5;40;2.50094204978905;170.136040399736;-14.8639596002643;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;4;33;12;70;3.58426675682995;19.0570800430268;7.05708004302683;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;4;34;68;90;3.61756121564167;63.8432823764715;-4.15671762352851;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;4;35;38;-50;3.66763046546521;34.6395394329579;-3.36046056704212;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;4;36;160;80;2.25089432415371;158.097734717803;-1.90226528219651;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;5;1;170;-40;4.26756296045005;161.635557504433;-8.36444249556689;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;5;2;18;0;2.56763067073643;24.8839644707718;6.88396447077182;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;5;3;80;-80;2.0509064644998;23.2564846966798;-56.7435153033202;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;5;4;100;80;5.08423259377878;114.729448445401;14.7294484454013;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;5;5;38;-60;2.56756410410571;48.4558021381972;10.4558021381972;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;5;6;62;30;4.30087853290661;61.5355194075861;-0.464480592413871;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;5;7;9;-80;1.8176024458985;144.073349375683;-44.9266506243173;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;5;8;127;-10;1.51760570091892;128.982758974399;1.98275897439936;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;5;9;151;-70;6.28423540893209;145.508044020872;-5.49195597912811;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;5;10;15;20;2.76761941012592;24.8544745527449;9.85447455274495;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;5;11;71;60;2.66759117062566;65.7330550858758;-5.26694491412421;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;5;12;16;0;2.46762471786133;24.285970130753;8.28597013075304;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;5;13;88;80;1.85095027531315;78.9656323343604;-9.03436766563961;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;5;14;38;80;3.35093898537798;38.4126680055286;0.412668005528609;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;5;15;167;80;3.63428146307024;163.271815310584;-3.72818468941566;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;5;16;59;70;2.61758467524714;60.4726799339676;1.47267993396757;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;5;17;125;80;4.25091543779899;119.639552810311;-5.3604471896892;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;5;18;41;-10;2.38431760552476;42.3083974374971;1.30839743749711;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;5;19;73;50;1.90094533413367;69.6519895221956;-3.34801047780437;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;5;20;141;-60;2.36763225425966;154.633792379799;13.6337923797988;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;5;21;1;80;3.00092694766772;9.29833578863929;8.29833578863929;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;5;22;48;70;3.1509613893013;51.4106835298037;3.41068352980369;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;5;23;72;0;1.8837825798937;72.0645467119376;0.0645467119376093;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;5;24;139;10;4.88423065836105;149.53406901615;10.5340690161499;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;5;25;109;0;2.55087699336946;114.920672414315;5.92067241431454;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;5;26;110;10;2.55092596529721;120.375585894037;10.3755858940365;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;5;27;167;-60;2.86763240088294;14.667665478509;27.667665478509;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;5;28;38;30;3.60093891206634;31.0505806490759;-6.94941935092411;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;5;29;161;-20;1.96761958607294;159.675892729013;-1.32410727098701;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;5;30;17;-50;2.667602313938;24.5330612682156;7.53306126821558;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;5;31;172;-70;2.78423848800503;168.083657326491;-3.91634267350898;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;5;32;178;10;1.96773424489584;166.287370217522;-11.7126297824776;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;5;33;158;-50;2.81753001436664;150.345046801956;-7.65495319804373;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;5;34;35;50;2.63424861962176;46.0269963265038;11.0269963265038;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;5;35;22;-10;3.01758532038639;15.1236885592706;-6.87631144072938;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;5;36;60;40;2.63431811870396;67.1303465759281;7.13034657592812;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;6;1;177;10;3.9676269171996;172.435366138677;-4.56463386132302;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;6;2;133;50;2.91760282711766;119.886945380944;-13.1130546190558;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;6;3;132;-10;1.83429600802538;117.060058097436;-14.9399419025639;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;6;4;2;-80;3.20087903142303;13.2838703342416;11.2838703342416;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;6;5;5;90;2.90088082021884;8.00668798896824;3.00668798896824;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;6;6;30;0;1.68422960267981;33.161465687243;3.16146568724295;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;6;7;123;-90;2.75095487926046;115.44269223493;-7.55730776507026;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;6;8;36;10;3.43428246010353;41.7444847565662;5.74448475656619;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;6;9;43;30;2.85096259160582;47.7843638106432;4.7843638106432;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;6;10;127;0;2.15097282585975;140.268935577063;13.2689355770626;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;6;11;92;-20;2.93429756222486;75.8218400122733;-16.1781599877267;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;6;12;168;-80;2.41757716817301;166.767532345844;-1.23246765415593;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;6;13;147;30;4.88425030578128;157.65065083785;10.65065083785;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;6;14;20;0;2.08422496940693;14.7688722518722;-5.23112774812783;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;6;15;78;-50;3.75096631581891;76.08479174675;-1.91520825325004;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;6;16;163;30;3.71759473355269;159.088604233424;-3.91139576657559;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;6;17;75;-30;4.73423111289139;60.4739036441001;-14.5260963558999;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;6;18;17;40;2.63432457009549;13.5644392302534;-3.43556076974664;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;6;19;157;-70;4.31759878033517;160.404311902768;3.40431190276757;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;6;20;39;-20;3.68427945434178;33.373626260631;-5.62637373936896;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;6;21;63;-20;4.15087752121144;44.7132761696833;-18.2867238303167;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;6;22;75;60;2.43424990990025;71.5640848735205;-3.43591512647946;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;6;23;75;-80;1.93432424752518;79.5688166863056;4.56881668630557;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;6;24;94;40;2.58424681616452;76.6810254244769;-17.3189745755231;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;6;25;38;50;2.7342777388576;23.8874712023677;-14.1125287976323;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;6;26;97;-50;1.50094615521994;100.843579753087;3.84357975308673;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;6;27;132;10;2.06755105469983;140.409354581371;8.40935458137102;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;6;28;115;-40;3.11761238690633;120.811522964548;5.81152296454808;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;6;29;121;-10;2.31758851675841;124.237800487211;3.23780048721116;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;6;30;17;30;1.85096024564518;22.7080183546421;5.70801835464212;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;6;31;99;-30;3.48423969030955;112.007446839192;13.0074468391919;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;6;32;24;50;2.40093961585444;19.9434895872401;-4.05651041275995;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;6;33;131;-50;4.26756413342991;154.821561689958;23.8215616899579;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;6;34;101;-60;3.81758661066488;112.783587373014;11.7835873730137;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;6;35;10;30;1.53428841297864;21.7667756100126;11.7667756100126;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;6;36;58;-20;4.36762873531916;65.7016381135142;7.70163811351422;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;7;1;153;30;3.58426558384872;159.103649171215;6.10364917121498;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;7;2;151;-80;1.96766152011787;158.52338906425;7.52338906425013;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;7;3;74;40;1.95107323297088;73.3629188235913;-0.637081176408714;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;7;4;78;-70;2.50090861985063;69.1142837142389;-8.88571628576108;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;7;5;23;-30;2.83424791583366;25.9896333282326;2.98963332823263;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;7;6;29;-30;3.63426680081648;44.8540012537667;15.8540012537667;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;7;7;177;40;2.50095876475825;171.007898466127;-5.99210153387304;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;7;8;58;10;2.28428584708308;64.5725016659957;6.5725016659957;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;7;9;49;90;1.88428021677828;63.3943380543811;14.3943380543811;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;7;10;163;-90;2.15095728387041;165.837315980566;2.8373159805663;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;7;11;157;-70;2.40095867678428;156.000244628798;-0.999755371202298;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;7;12;32;-40;2.31761637503951;24.3107927882719;-7.6892072117281;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;7;13;145;20;2.26757527674272;149.559782941209;4.55978294120862;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;7;14;165;-70;1.81759364854679;160.869505979385;-4.13049402061452;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;7;15;0;70;2.70090820930818;10.6929046674534;10.6929046674534;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;7;16;50;90;3.03427888251372;47.4025424477264;-2.59745755227359;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;7;17;48;50;2.60097468796539;43.72101644579;-4.27898355420999;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;7;18;104;-90;3.63422574650667;116.666873223034;12.6668732230344;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;7;19;37;-10;2.7342701144853;35.9529292014392;-1.04707079856082;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;7;20;125;-40;2.90095618420128;152.950738328445;27.9507383284451;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;7;21;160;30;2.08429534822426;159.46027902908;-0.539720970920399;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;7;22;160;40;2.60090196318743;139.88510830766;-20.1148916923396;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;7;23;51;40;2.65089702200839;54.6958732925725;3.69587329257251;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;7;24;71;-30;2.28422397237409;62.7127668110358;-8.28723318896419;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;7;25;45;60;2.75094666839868;50.7277102221182;5.72771022211825;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;7;26;11;-50;2.900921581283;29.115805992379;18.115805992379;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;7;27;69;-70;1.93421574684999;164.838558038915;-84.1614419610845;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;7;28;83;20;3.45089186089535;78.1965042856881;-4.80349571431188;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;7;29;30;-40;3.38428065664539;34.3854815068455;4.38548150684546;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;7;30;154;-40;3.05092757814418;146.539639176419;-7.46036082358094;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;7;31;131;-10;3.91757057015911;133.472683895702;2.472683895702;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;7;32;5;60;3.00095920462536;9.06569956936553;4.06569956936553;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;7;33;180;-40;2.80091562840789;170.198661462242;-9.80133853775817;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;7;34;7;20;2.13427955697716;12.2358843372414;5.23588433724144;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;7;35;117;-60;3.48421652394973;127.73123452068;10.7312345206796;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;7;36;73;40;3.50092034965382;60.5012555667812;-12.4987444332188;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;8;1;64;70;2.45094757745846;71.6577496351796;7.65774963517964;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;8;2;81;70;2.51762065641742;76.3443011620796;-4.65569883792044;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;8;3;59;-60;3.23430369104699;60.0949275259274;1.09492752592738;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;8;4;48;80;1.68425658122578;52.8968609388621;4.89686093886206;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;8;5;119;-60;2.1675921969827;119.099177911432;0.0991779114324487;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;8;6;78;30;2.43424815042999;68.3005497441949;-9.69945025580515;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;8;7;162;-80;3.05091086317498;166.437190444664;4.43719044466388;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;8;8;19;0;3.25087526322386;15.7612342726394;-3.2387657273606;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;8;9;7;-70;3.06761850106614;16.4019892404099;9.40198924040988;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;8;10;146;-80;2.01762168277583;155.745682501014;9.7456825010135;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;8;11;117;60;3.03423929442852;124.213654350858;7.21365435085775;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;8;12;179;30;2.45096429242676;11.323420242788;12.323420242788;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;8;13;164;-30;2.83432474604251;165.892625517416;1.89262551741623;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;8;14;161;-50;2.55095353033357;161.709830577074;0.709830577074257;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;8;15;91;-30;3.68430467341659;102.029072277695;11.029072277695;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;8;16;179;20;3.3675651011381;6.94652388823528;7.94652388823528;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;8;17;98;-30;3.38422699279909;96.5483640004073;-1.45163599959272;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;8;18;158;-90;2.03429031907035;158.139875246019;0.139875246018931;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;8;19;37;90;4.78428921940213;169.463033621454;-47.5369663785459;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;8;20;170;-30;2.41758127360481;162.726853499771;-7.27314650022922;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;8;21;58;40;1.53428137509673;76.4477335143178;18.4477335143178;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;8;22;161;80;3.00087093785896;165.825014433031;4.82501443303053;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;8;23;169;20;4.11764933578525;163.313006012463;-5.68699398753699;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;8;24;159;10;1.86760278313068;159.644738332004;0.644738332004465;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;8;25;41;-40;2.51759133191081;43.132284915387;2.13228491538704;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;8;26;61;60;2.58424329722402;54.2945650084879;-6.70543499151213;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;8;27;70;80;2.51758165482352;72.7023980443653;2.70239804436528;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;8;28;41;-70;2.46781210146219;53.4133808856801;12.4133808856801;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;8;29;12;-60;2.30092603860794;11.4658352851808;-0.534164714819212;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;8;30;23;-10;2.15094027565647;27.4256852825107;4.42568528251074;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;8;31;21;-30;1.86760835478708;27.164178729955;6.16417872995495;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;8;32;19;50;2.08427804676467;18.0054241504693;-0.994575849530662;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;8;33;34;-50;2.33424600974104;46.1429181402911;12.1429181402911;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;8;34;107;-20;2.66762811950412;123.854274473015;16.8542744730147;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;8;35;131;70;2.18426464546519;127.070854901103;-3.92914509889735;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;8;36;3;90;1.90095501122141;4.90599044095549;1.90599044095549;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;1;1;52;20;3.43850787384599;36.9282804576799;-15.0717195423201;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;1;2;21;50;2.00049382904308;22.8631237133499;1.86312371334986;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;1;3;89;10;2.55042613282285;118.211569580366;29.2115695803661;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;1;4;115;-10;2.50040453513338;124.084664834248;9.08466483424817;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;1;5;71;-10;2.39851915801546;62.3574041061747;-8.64259589382528;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;1;6;42;-60;1.85083723670414;30.7850506364432;-11.2149493635568;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;1;7;129;60;2.08418934766178;128.781125708113;-0.218874291886522;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;1;8;91;-50;1.35089104764756;114.531280161429;23.5312801614286;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;1;9;114;0;2.51754574003508;109.96268777248;-4.03731222751964;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;1;10;151;50;3.13420214792177;144.015839900193;-6.98416009980673;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;1;11;15;0;1.6676700623766;20.0724355211659;5.0724355211659;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;1;12;20;20;2.68430365559561;22.3080006067354;2.30800060673538;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;1;13;176;-90;2.23422129699293;162.811010966006;-13.1889890339939;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;1;14;66;90;2.16759249837332;60.688945183965;-5.311054816035;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;1;15;149;20;2.21764430057056;139.406465068103;-9.5935349318973;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;1;16;160;40;2.70096716007538;152.679910749531;-7.32008925046921;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;1;17;26;70;1.73427276195616;24.0686525566918;-1.93134744330817;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;1;18;92;-60;1.73433111823806;103.389573949231;11.389573949231;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;1;19;65;20;1.36761584088617;75.3280412223333;10.3280412223333;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;1;20;31;-60;2.5342523519198;32.4349791952074;1.4349791952074;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;1;21;16;60;2.46756959573167;28.3042317720715;12.3042317720715;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
37;1;22;152;60;1.78428380272999;139.152682443063;-12.8473175569368;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
