obs;theta;resp;error;rt;block;delta;study;experiment;stimulus;expnum
1;39;24;-15;1.2930760383606;3;82;Lau & Maus (2019);Experiment 1;Orientation;1
1;45;37;-8;1.15304183959961;3;-6;Lau & Maus (2019);Experiment 1;Orientation;1
1;107;105;-2;1.2932140827179;3;-62;Lau & Maus (2019);Experiment 1;Orientation;1
1;39;25;-14;1.34284615516663;3;68;Lau & Maus (2019);Experiment 1;Orientation;1
1;52;14;-38;1.95285201072693;3;-13;Lau & Maus (2019);Experiment 1;Orientation;1
1;175;169;-6;1.2630250453949;3;57;Lau & Maus (2019);Experiment 1;Orientation;1
1;95;94;-1;1.20297598838806;3;80;Lau & Maus (2019);Experiment 1;Orientation;1
1;85;88;3;1.37301993370056;3;10;Lau & Maus (2019);Experiment 1;Orientation;1
1;170;171;1;0.762811899185181;3;-85;Lau & Maus (2019);Experiment 1;Orientation;1
1;58;66;8;1.61270499229431;3;-68;Lau & Maus (2019);Experiment 1;Orientation;1
1;120;116;-4;1.29271292686462;3;-62;Lau & Maus (2019);Experiment 1;Orientation;1
1;103;100;-3;0.983438968658447;3;17;Lau & Maus (2019);Experiment 1;Orientation;1
1;159;158;-1;0.833018779754639;3;-56;Lau & Maus (2019);Experiment 1;Orientation;1
1;64;76;12;1.31279516220093;3;-85;Lau & Maus (2019);Experiment 1;Orientation;1
1;25;27;2;0.643137216567993;4;NaN;Lau & Maus (2019);Experiment 1;Orientation;1
1;72;73;1;0.793195962905884;4;-47;Lau & Maus (2019);Experiment 1;Orientation;1
1;92;91;-1;1.49281287193298;4;-20;Lau & Maus (2019);Experiment 1;Orientation;1
1;57;59;2;0.833054065704346;4;35;Lau & Maus (2019);Experiment 1;Orientation;1
1;34;26;-8;0.573162078857422;4;23;Lau & Maus (2019);Experiment 1;Orientation;1
1;147;158;11;1.05290699005127;4;67;Lau & Maus (2019);Experiment 1;Orientation;1
1;40;30;-10;1.12297511100769;4;-73;Lau & Maus (2019);Experiment 1;Orientation;1
1;155;167;12;1.08332991600037;4;65;Lau & Maus (2019);Experiment 1;Orientation;1
1;129;147;18;1.13297510147095;4;26;Lau & Maus (2019);Experiment 1;Orientation;1
1;133;153;20;1.10283994674683;4;-4;Lau & Maus (2019);Experiment 1;Orientation;1
1;83;81;-2;1.71281599998474;4;50;Lau & Maus (2019);Experiment 1;Orientation;1
1;39;43;4;0.94300103187561;4;44;Lau & Maus (2019);Experiment 1;Orientation;1
1;4;6;2;1.74293994903564;4;35;Lau & Maus (2019);Experiment 1;Orientation;1
1;77;76;-1;1.19275188446045;4;-73;Lau & Maus (2019);Experiment 1;Orientation;1
1;129;133;4;1.67278003692627;4;-52;Lau & Maus (2019);Experiment 1;Orientation;1
1;129;129;0;1.26281595230103;4;0;Lau & Maus (2019);Experiment 1;Orientation;1
1;93;89;-4;1.83281302452087;4;36;Lau & Maus (2019);Experiment 1;Orientation;1
1;43;35;-8;0.743502140045166;4;50;Lau & Maus (2019);Experiment 1;Orientation;1
1;17;8;-9;1.1228768825531;4;26;Lau & Maus (2019);Experiment 1;Orientation;1
1;63;57;-6;0.962885141372681;4;-46;Lau & Maus (2019);Experiment 1;Orientation;1
1;123;116;-7;1.20283603668213;4;-60;Lau & Maus (2019);Experiment 1;Orientation;1
1;111;105;-6;1.87281394004822;4;12;Lau & Maus (2019);Experiment 1;Orientation;1
1;43;46;3;1.11294913291931;4;68;Lau & Maus (2019);Experiment 1;Orientation;1
1;13;8;-5;1.27284097671509;4;30;Lau & Maus (2019);Experiment 1;Orientation;1
1;100;101;1;0.92310094833374;4;-87;Lau & Maus (2019);Experiment 1;Orientation;1
1;33;11;-22;0.974164962768555;4;67;Lau & Maus (2019);Experiment 1;Orientation;1
1;157;164;7;1.19280695915222;4;56;Lau & Maus (2019);Experiment 1;Orientation;1
1;139;161;22;1.35323619842529;4;18;Lau & Maus (2019);Experiment 1;Orientation;1
1;158;164;6;1.22315406799316;4;-19;Lau & Maus (2019);Experiment 1;Orientation;1
1;71;70;-1;1.26320815086365;4;87;Lau & Maus (2019);Experiment 1;Orientation;1
1;35;18;-17;0.943429946899414;4;36;Lau & Maus (2019);Experiment 1;Orientation;1
1;63;65;2;1.18282198905945;4;-28;Lau & Maus (2019);Experiment 1;Orientation;1
1;31;21;-10;1.03326201438904;4;32;Lau & Maus (2019);Experiment 1;Orientation;1
1;68;64;-4;0.842997074127197;4;-37;Lau & Maus (2019);Experiment 1;Orientation;1
1;16;13;-3;1.49288511276245;4;52;Lau & Maus (2019);Experiment 1;Orientation;1
1;8;1;-7;1.04302191734314;4;8;Lau & Maus (2019);Experiment 1;Orientation;1
1;18;4;-14;0.583026170730591;4;-10;Lau & Maus (2019);Experiment 1;Orientation;1
1;34;17;-17;1.10316610336304;4;-16;Lau & Maus (2019);Experiment 1;Orientation;1
1;135;148;13;0.932828903198242;4;79;Lau & Maus (2019);Experiment 1;Orientation;1
1;174;172;-2;0.702989816665649;4;-39;Lau & Maus (2019);Experiment 1;Orientation;1
1;31;8;-23;1.60316300392151;4;-37;Lau & Maus (2019);Experiment 1;Orientation;1
1;161;168;7;1.66279697418213;4;50;Lau & Maus (2019);Experiment 1;Orientation;1
1;76;77;1;0.963154077529907;4;85;Lau & Maus (2019);Experiment 1;Orientation;1
1;75;73;-2;0.932925939559937;4;1;Lau & Maus (2019);Experiment 1;Orientation;1
1;172;170;-2;1.34293484687805;4;83;Lau & Maus (2019);Experiment 1;Orientation;1
1;70;67;-3;1.11286115646362;4;-78;Lau & Maus (2019);Experiment 1;Orientation;1
1;152;160;8;1.03292083740234;4;-82;Lau & Maus (2019);Experiment 1;Orientation;1
1;76;75;-1;1.13276314735413;4;76;Lau & Maus (2019);Experiment 1;Orientation;1
1;165;164;-1;0.693633794784546;4;-89;Lau & Maus (2019);Experiment 1;Orientation;1
1;61;56;-5;1.27303385734558;4;-76;Lau & Maus (2019);Experiment 1;Orientation;1
1;56;41;-15;0.883064985275269;4;5;Lau & Maus (2019);Experiment 1;Orientation;1
1;62;57;-5;1.08375287055969;4;-6;Lau & Maus (2019);Experiment 1;Orientation;1
1;14;9;-5;1.33303689956665;4;48;Lau & Maus (2019);Experiment 1;Orientation;1
1;77;78;1;1.18294501304626;4;-63;Lau & Maus (2019);Experiment 1;Orientation;1
1;138;131;-7;1.16281604766846;4;-61;Lau & Maus (2019);Experiment 1;Orientation;1
1;162;162;0;0.763270854949951;4;-24;Lau & Maus (2019);Experiment 1;Orientation;1
1;103;100;-3;1.11293601989746;4;59;Lau & Maus (2019);Experiment 1;Orientation;1
1;109;110;1;1.00301003456116;4;-6;Lau & Maus (2019);Experiment 1;Orientation;1
1;110;105;-5;1.07374715805054;4;-1;Lau & Maus (2019);Experiment 1;Orientation;1
1;91;93;2;0.893008947372437;4;19;Lau & Maus (2019);Experiment 1;Orientation;1
1;71;80;9;1.36288118362427;4;20;Lau & Maus (2019);Experiment 1;Orientation;1
1;85;84;-1;0.783124923706055;4;-14;Lau & Maus (2019);Experiment 1;Orientation;1
1;35;18;-17;1.21315908432007;4;50;Lau & Maus (2019);Experiment 1;Orientation;1
1;75;70;-5;1.60346102714539;4;-40;Lau & Maus (2019);Experiment 1;Orientation;1
1;137;130;-7;1.2730770111084;4;-62;Lau & Maus (2019);Experiment 1;Orientation;1
1;3;7;4;1.36301708221436;4;-46;Lau & Maus (2019);Experiment 1;Orientation;1
1;166;168;2;1.40320205688477;4;17;Lau & Maus (2019);Experiment 1;Orientation;1
1;179;174;-5;1.33443999290466;4;-13;Lau & Maus (2019);Experiment 1;Orientation;1
1;154;165;11;1.37300801277161;4;25;Lau & Maus (2019);Experiment 1;Orientation;1
1;122;113;-9;1.092777967453;4;32;Lau & Maus (2019);Experiment 1;Orientation;1
1;169;170;1;1.452800989151;4;-47;Lau & Maus (2019);Experiment 1;Orientation;1
1;23;14;-9;1.24287891387939;4;-34;Lau & Maus (2019);Experiment 1;Orientation;1
1;136;133;-3;1.04294919967651;4;67;Lau & Maus (2019);Experiment 1;Orientation;1
1;3;171;-12;0.963085174560547;4;-47;Lau & Maus (2019);Experiment 1;Orientation;1
1;69;77;8;1.31321787834167;4;-66;Lau & Maus (2019);Experiment 1;Orientation;1
1;74;68;-6;1.29275298118591;4;-5;Lau & Maus (2019);Experiment 1;Orientation;1
1;117;110;-7;1.10301804542542;4;-43;Lau & Maus (2019);Experiment 1;Orientation;1
1;170;164;-6;1.15357303619385;4;-53;Lau & Maus (2019);Experiment 1;Orientation;1
1;98;92;-6;1.24285888671875;4;72;Lau & Maus (2019);Experiment 1;Orientation;1
1;104;99;-5;1.4732780456543;4;-6;Lau & Maus (2019);Experiment 1;Orientation;1
1;147;153;6;1.41295790672302;4;-43;Lau & Maus (2019);Experiment 1;Orientation;1
1;76;76;0;1.03321003913879;4;71;Lau & Maus (2019);Experiment 1;Orientation;1
1;68;69;1;1.0629780292511;4;8;Lau & Maus (2019);Experiment 1;Orientation;1
1;87;80;-7;1.02330923080444;4;-19;Lau & Maus (2019);Experiment 1;Orientation;1
1;41;37;-4;1.07311105728149;4;46;Lau & Maus (2019);Experiment 1;Orientation;1
1;59;63;4;7.49307107925415;4;-18;Lau & Maus (2019);Experiment 1;Orientation;1
1;173;166;-7;1.22281312942505;4;66;Lau & Maus (2019);Experiment 1;Orientation;1
1;44;41;-3;1.09287691116333;4;-51;Lau & Maus (2019);Experiment 1;Orientation;1
1;126;127;1;0.943019866943359;4;-82;Lau & Maus (2019);Experiment 1;Orientation;1
1;115;117;2;0.983047962188721;4;11;Lau & Maus (2019);Experiment 1;Orientation;1
1;45;43;-2;0.58312201499939;4;70;Lau & Maus (2019);Experiment 1;Orientation;1
1;179;174;-5;1.17288017272949;4;46;Lau & Maus (2019);Experiment 1;Orientation;1
1;96;100;4;1.14287996292114;4;83;Lau & Maus (2019);Experiment 1;Orientation;1
1;63;62;-1;1.1329300403595;4;33;Lau & Maus (2019);Experiment 1;Orientation;1
1;30;22;-8;1.25296998023987;4;33;Lau & Maus (2019);Experiment 1;Orientation;1
1;74;73;-1;0.803205966949463;4;-44;Lau & Maus (2019);Experiment 1;Orientation;1
1;43;35;-8;0.623389005661011;4;31;Lau & Maus (2019);Experiment 1;Orientation;1
1;35;26;-9;0.963896989822388;4;8;Lau & Maus (2019);Experiment 1;Orientation;1
1;120;119;-1;0.533054113388062;4;-85;Lau & Maus (2019);Experiment 1;Orientation;1
1;77;73;-4;1.01296710968018;4;43;Lau & Maus (2019);Experiment 1;Orientation;1
1;94;91;-3;1.52330183982849;4;-17;Lau & Maus (2019);Experiment 1;Orientation;1
1;17;11;-6;1.00338697433472;4;77;Lau & Maus (2019);Experiment 1;Orientation;1
1;8;3;-5;1.05299997329712;4;9;Lau & Maus (2019);Experiment 1;Orientation;1
1;102;104;2;1.09294891357422;4;86;Lau & Maus (2019);Experiment 1;Orientation;1
2;9;18;9;1.63313794136047;1;NaN;Lau & Maus (2019);Experiment 1;Orientation;1
2;81;87;6;7.37307500839233;1;-72;Lau & Maus (2019);Experiment 1;Orientation;1
2;150;138;-12;0.912858963012695;1;-69;Lau & Maus (2019);Experiment 1;Orientation;1
2;48;51;3;3.0328950881958;1;-78;Lau & Maus (2019);Experiment 1;Orientation;1
2;160;126;-34;2.89283204078674;1;68;Lau & Maus (2019);Experiment 1;Orientation;1
2;85;72;-13;1.31279802322388;1;75;Lau & Maus (2019);Experiment 1;Orientation;1
2;88;62;-26;1.2728590965271;1;-3;Lau & Maus (2019);Experiment 1;Orientation;1
2;5;4;-1;1.58309602737427;1;83;Lau & Maus (2019);Experiment 1;Orientation;1
2;86;85;-1;1.85307598114014;1;-81;Lau & Maus (2019);Experiment 1;Orientation;1
2;94;93;-1;4.52287697792053;1;-8;Lau & Maus (2019);Experiment 1;Orientation;1
2;88;77;-11;1.44287514686584;1;6;Lau & Maus (2019);Experiment 1;Orientation;1
2;93;98;5;3.18328309059143;1;-5;Lau & Maus (2019);Experiment 1;Orientation;1
2;106;104;-2;3.10344910621643;1;-13;Lau & Maus (2019);Experiment 1;Orientation;1
2;77;72;-5;5.12352395057678;1;29;Lau & Maus (2019);Experiment 1;Orientation;1
2;36;43;7;1.58310699462891;1;41;Lau & Maus (2019);Experiment 1;Orientation;1
2;73;65;-8;1.69281411170959;1;-37;Lau & Maus (2019);Experiment 1;Orientation;1
2;8;28;20;3.03287100791931;1;65;Lau & Maus (2019);Experiment 1;Orientation;1
2;72;63;-9;2.45283198356628;1;-64;Lau & Maus (2019);Experiment 1;Orientation;1
2;29;40;11;2.64281415939331;1;43;Lau & Maus (2019);Experiment 1;Orientation;1
2;80;72;-8;1.60285401344299;1;-51;Lau & Maus (2019);Experiment 1;Orientation;1
2;24;29;5;3.24288320541382;1;56;Lau & Maus (2019);Experiment 1;Orientation;1
2;12;21;9;1.76283597946167;1;12;Lau & Maus (2019);Experiment 1;Orientation;1
2;41;55;14;1.06287908554077;1;-29;Lau & Maus (2019);Experiment 1;Orientation;1
2;68;72;4;4.07293486595154;1;-27;Lau & Maus (2019);Experiment 1;Orientation;1
2;178;165;-13;2.16281819343567;1;70;Lau & Maus (2019);Experiment 1;Orientation;1
2;90;81;-9;3.28312397003174;1;88;Lau & Maus (2019);Experiment 1;Orientation;1
2;175;133;-42;2.96288585662842;1;-85;Lau & Maus (2019);Experiment 1;Orientation;1
2;124;127;3;1.44277882575989;1;51;Lau & Maus (2019);Experiment 1;Orientation;1
2;68;75;7;1.45284295082092;1;56;Lau & Maus (2019);Experiment 1;Orientation;1
2;146;129;-17;1.89351987838745;1;-78;Lau & Maus (2019);Experiment 1;Orientation;1
2;74;73;-1;1.04287719726562;1;72;Lau & Maus (2019);Experiment 1;Orientation;1
2;32;42;10;1.21281504631042;1;42;Lau & Maus (2019);Experiment 1;Orientation;1
2;177;1;4;2.47258019447327;1;35;Lau & Maus (2019);Experiment 1;Orientation;1
2;163;139;-24;2.10276198387146;1;14;Lau & Maus (2019);Experiment 1;Orientation;1
2;54;63;9;1.21272420883179;1;-71;Lau & Maus (2019);Experiment 1;Orientation;1
2;38;45;7;2.21278405189514;1;16;Lau & Maus (2019);Experiment 1;Orientation;1
2;87;89;2;1.70275402069092;1;-49;Lau & Maus (2019);Experiment 1;Orientation;1
2;62;60;-2;1.50274801254272;1;25;Lau & Maus (2019);Experiment 1;Orientation;1
2;31;36;5;1.25265598297119;1;31;Lau & Maus (2019);Experiment 1;Orientation;1
2;33;56;23;1.84262299537659;1;-2;Lau & Maus (2019);Experiment 1;Orientation;1
2;70;80;10;1.52274203300476;1;-37;Lau & Maus (2019);Experiment 1;Orientation;1
2;170;155;-15;1.19275593757629;1;80;Lau & Maus (2019);Experiment 1;Orientation;1
2;73;79;6;1.40272402763367;1;-83;Lau & Maus (2019);Experiment 1;Orientation;1
2;4;168;-16;2.25277400016785;1;69;Lau & Maus (2019);Experiment 1;Orientation;1
2;103;111;8;0.972866058349609;1;81;Lau & Maus (2019);Experiment 1;Orientation;1
2;109;118;9;1.66270613670349;1;-6;Lau & Maus (2019);Experiment 1;Orientation;1
2;165;135;-30;1.63266396522522;1;-56;Lau & Maus (2019);Experiment 1;Orientation;1
2;140;133;-7;1.81259608268738;1;25;Lau & Maus (2019);Experiment 1;Orientation;1
2;162;173;11;2.13303685188293;1;-22;Lau & Maus (2019);Experiment 1;Orientation;1
2;132;118;-14;1.3526930809021;1;30;Lau & Maus (2019);Experiment 1;Orientation;1
2;5;153;-32;1.48272180557251;1;-53;Lau & Maus (2019);Experiment 1;Orientation;1
2;22;54;32;2.07275891304016;1;-17;Lau & Maus (2019);Experiment 1;Orientation;1
2;62;67;5;1.98276710510254;1;-40;Lau & Maus (2019);Experiment 1;Orientation;1
2;135;127;-8;1.78265786170959;1;-73;Lau & Maus (2019);Experiment 1;Orientation;1
2;119;120;1;1.98269701004028;1;16;Lau & Maus (2019);Experiment 1;Orientation;1
2;19;65;46;1.36272192001343;1;-80;Lau & Maus (2019);Experiment 1;Orientation;1
2;114;122;8;1.03283309936523;1;85;Lau & Maus (2019);Experiment 1;Orientation;1
2;93;103;10;1.46267700195312;1;21;Lau & Maus (2019);Experiment 1;Orientation;1
2;9;19;10;1.22276186943054;1;84;Lau & Maus (2019);Experiment 1;Orientation;1
2;169;146;-23;1.31273102760315;1;20;Lau & Maus (2019);Experiment 1;Orientation;1
2;95;96;1;2.3228600025177;1;74;Lau & Maus (2019);Experiment 1;Orientation;1
2;88;82;-6;0.862786054611206;1;7;Lau & Maus (2019);Experiment 1;Orientation;1
2;79;82;3;1.86274909973145;1;9;Lau & Maus (2019);Experiment 1;Orientation;1
2;57;51;-6;1.11337399482727;1;22;Lau & Maus (2019);Experiment 1;Orientation;1
2;116;120;4;2.88287782669067;1;-59;Lau & Maus (2019);Experiment 1;Orientation;1
2;145;117;-28;1.25286984443665;1;-29;Lau & Maus (2019);Experiment 1;Orientation;1
2;110;120;10;2.76285982131958;1;35;Lau & Maus (2019);Experiment 1;Orientation;1
2;94;71;-23;2.73288893699646;1;16;Lau & Maus (2019);Experiment 1;Orientation;1
2;9;32;23;1.11285400390625;1;85;Lau & Maus (2019);Experiment 1;Orientation;1
2;101;113;12;3.05292296409607;1;88;Lau & Maus (2019);Experiment 1;Orientation;1
2;175;163;-12;1.45282411575317;1;-74;Lau & Maus (2019);Experiment 1;Orientation;1
2;172;159;-13;0.952873945236206;1;3;Lau & Maus (2019);Experiment 1;Orientation;1
2;24;51;27;0.77283501625061;1;-32;Lau & Maus (2019);Experiment 1;Orientation;1
2;85;91;6;1.51272797584534;1;-61;Lau & Maus (2019);Experiment 1;Orientation;1
2;22;48;26;1.06281685829163;1;63;Lau & Maus (2019);Experiment 1;Orientation;1
2;64;63;-1;1.38270998001099;1;-42;Lau & Maus (2019);Experiment 1;Orientation;1
2;137;136;-1;1.56274700164795;1;-73;Lau & Maus (2019);Experiment 1;Orientation;1
2;161;130;-31;1.34282088279724;1;-24;Lau & Maus (2019);Experiment 1;Orientation;1
2;139;135;-4;3.36274003982544;1;22;Lau & Maus (2019);Experiment 1;Orientation;1
2;43;57;14;1.38301801681519;1;-84;Lau & Maus (2019);Experiment 1;Orientation;1
2;133;123;-10;2.17286896705627;1;-90;Lau & Maus (2019);Experiment 1;Orientation;1
2;149;142;-7;0.882874965667725;1;-16;Lau & Maus (2019);Experiment 1;Orientation;1
2;96;91;-5;1.20277619361877;1;53;Lau & Maus (2019);Experiment 1;Orientation;1
2;119;117;-2;1.3727400302887;1;-23;Lau & Maus (2019);Experiment 1;Orientation;1
2;6;174;-12;1.41343903541565;1;-67;Lau & Maus (2019);Experiment 1;Orientation;1
2;42;52;10;1.04370999336243;1;-36;Lau & Maus (2019);Experiment 1;Orientation;1
2;81;78;-3;2.00271320343018;1;-39;Lau & Maus (2019);Experiment 1;Orientation;1
2;44;61;17;2.02283501625061;1;37;Lau & Maus (2019);Experiment 1;Orientation;1
2;164;176;12;1.52282786369324;1;60;Lau & Maus (2019);Experiment 1;Orientation;1
2;144;137;-7;1.42282199859619;1;20;Lau & Maus (2019);Experiment 1;Orientation;1
2;29;38;9;1.22276782989502;1;-65;Lau & Maus (2019);Experiment 1;Orientation;1
2;36;69;33;1.97279691696167;1;-7;Lau & Maus (2019);Experiment 1;Orientation;1
2;139;123;-16;2.15301299095154;1;77;Lau & Maus (2019);Experiment 1;Orientation;1
2;93;88;-5;1.41264700889587;1;46;Lau & Maus (2019);Experiment 1;Orientation;1
2;133;130;-3;1.66285800933838;1;-40;Lau & Maus (2019);Experiment 1;Orientation;1
2;118;123;5;1.19281101226807;1;15;Lau & Maus (2019);Experiment 1;Orientation;1
2;98;98;0;1.15280103683472;1;20;Lau & Maus (2019);Experiment 1;Orientation;1
2;134;121;-13;2.2628161907196;1;-36;Lau & Maus (2019);Experiment 1;Orientation;1
2;117;115;-2;1.87284708023071;1;17;Lau & Maus (2019);Experiment 1;Orientation;1
2;43;52;9;1.30274701118469;1;74;Lau & Maus (2019);Experiment 1;Orientation;1
2;132;123;-9;1.43276000022888;1;-89;Lau & Maus (2019);Experiment 1;Orientation;1
2;43;66;23;1.13281893730164;1;89;Lau & Maus (2019);Experiment 1;Orientation;1
2;101;86;-15;1.61271214485168;1;-58;Lau & Maus (2019);Experiment 1;Orientation;1
2;58;78;20;1.0528519153595;1;43;Lau & Maus (2019);Experiment 1;Orientation;1
2;64;68;4;0.942635059356689;2;NaN;Lau & Maus (2019);Experiment 1;Orientation;1
2;141;119;-22;1.31273007392883;2;-77;Lau & Maus (2019);Experiment 1;Orientation;1
2;177;1;4;1.11282706260681;2;-36;Lau & Maus (2019);Experiment 1;Orientation;1
2;103;110;7;1.12285804748535;2;74;Lau & Maus (2019);Experiment 1;Orientation;1
2;176;178;2;1.52339315414429;2;-73;Lau & Maus (2019);Experiment 1;Orientation;1
2;141;120;-21;1.07282209396362;2;35;Lau & Maus (2019);Experiment 1;Orientation;1
2;164;134;-30;0.812700986862183;2;-23;Lau & Maus (2019);Experiment 1;Orientation;1
2;69;68;-1;0.942740917205811;2;-85;Lau & Maus (2019);Experiment 1;Orientation;1
2;179;10;11;1.38253498077393;2;70;Lau & Maus (2019);Experiment 1;Orientation;1
2;119;116;-3;1.40280103683472;2;60;Lau & Maus (2019);Experiment 1;Orientation;1
2;54;75;21;1.63312482833862;2;65;Lau & Maus (2019);Experiment 1;Orientation;1
2;135;122;-13;1.32278609275818;2;-81;Lau & Maus (2019);Experiment 1;Orientation;1
2;92;74;-18;1.52286696434021;2;43;Lau & Maus (2019);Experiment 1;Orientation;1
2;73;71;-2;1.0928361415863;2;19;Lau & Maus (2019);Experiment 1;Orientation;1
2;142;120;-22;2.27302598953247;2;-69;Lau & Maus (2019);Experiment 1;Orientation;1
2;149;129;-20;1.42332792282104;2;-7;Lau & Maus (2019);Experiment 1;Orientation;1
2;5;16;11;2.38311004638672;2;-36;Lau & Maus (2019);Experiment 1;Orientation;1
2;132;122;-10;1.03284096717834;2;53;Lau & Maus (2019);Experiment 1;Orientation;1
2;38;62;24;1.54275703430176;2;-86;Lau & Maus (2019);Experiment 1;Orientation;1
2;162;142;-20;1.52275109291077;2;56;Lau & Maus (2019);Experiment 1;Orientation;1
2;173;149;-24;0.762802839279175;2;-11;Lau & Maus (2019);Experiment 1;Orientation;1
2;61;55;-6;1.72272610664368;2;-68;Lau & Maus (2019);Experiment 1;Orientation;1
2;9;22;13;1.06274795532227;2;52;Lau & Maus (2019);Experiment 1;Orientation;1
2;120;120;0;1.04276895523071;2;69;Lau & Maus (2019);Experiment 1;Orientation;1
2;123;115;-8;2.96289491653442;2;-3;Lau & Maus (2019);Experiment 1;Orientation;1
2;109;120;11;2.08275890350342;2;14;Lau & Maus (2019);Experiment 1;Orientation;1
2;96;106;10;1.28326106071472;2;13;Lau & Maus (2019);Experiment 1;Orientation;1
2;72;68;-4;0.912789106369019;2;24;Lau & Maus (2019);Experiment 1;Orientation;1
2;164;124;-40;1.46330118179321;2;88;Lau & Maus (2019);Experiment 1;Orientation;1
2;35;57;22;1.05288696289062;2;-51;Lau & Maus (2019);Experiment 1;Orientation;1
2;7;20;13;1.56278300285339;2;28;Lau & Maus (2019);Experiment 1;Orientation;1
2;149;136;-13;1.35279011726379;2;38;Lau & Maus (2019);Experiment 1;Orientation;1
2;48;67;19;0.742891073226929;2;-79;Lau & Maus (2019);Experiment 1;Orientation;1
2;155;135;-20;1.1128830909729;2;73;Lau & Maus (2019);Experiment 1;Orientation;1
2;113;107;-6;1.61280298233032;2;42;Lau & Maus (2019);Experiment 1;Orientation;1
2;31;37;6;1.26284909248352;2;82;Lau & Maus (2019);Experiment 1;Orientation;1
2;48;58;10;1.32281708717346;2;-17;Lau & Maus (2019);Experiment 1;Orientation;1
2;88;90;2;1.5627019405365;2;-40;Lau & Maus (2019);Experiment 1;Orientation;1
2;66;59;-7;1.30275511741638;2;22;Lau & Maus (2019);Experiment 1;Orientation;1
2;47;67;20;1.19284105300903;2;19;Lau & Maus (2019);Experiment 1;Orientation;1
2;16;35;19;1.13286399841309;2;31;Lau & Maus (2019);Experiment 1;Orientation;1
2;108;105;-3;1.68277597427368;2;88;Lau & Maus (2019);Experiment 1;Orientation;1
2;127;113;-14;1.19281411170959;2;-19;Lau & Maus (2019);Experiment 1;Orientation;1
2;98;97;-1;2.09278702735901;2;29;Lau & Maus (2019);Experiment 1;Orientation;1
2;102;110;8;1.10288691520691;2;-4;Lau & Maus (2019);Experiment 1;Orientation;1
2;112;134;22;1.37267398834229;2;-10;Lau & Maus (2019);Experiment 1;Orientation;1
2;158;134;-24;2.29278993606567;2;-46;Lau & Maus (2019);Experiment 1;Orientation;1
2;25;41;16;1.25269889831543;2;-47;Lau & Maus (2019);Experiment 1;Orientation;1
