obs;theta;resp;error;delta;block;rt;cond;study;experiment;stimulus;expnum
6;90;90.7142857142857;0.714285714285722;-90;4;2.16731819155393;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;135;133.857142857143;-1.14285714285714;-45;4;1.93406858219532;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;105;102.571428571429;-2.42857142857144;30;4;1.71735646261368;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;45;58.7142857142857;13.7142857142857;60;4;1.1839315557736;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;90;80.4285714285714;-9.57142857142857;-45;4;2.10080026369542;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;75;76.7142857142857;1.71428571428571;15;4;1.05058291333262;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;165;154;-11;-90;4;1.76732594595524;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;90;86.4285714285714;-3.57142857142857;75;4;1.83398531924468;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;0;170.142857142857;-9.85714285714286;90;4;2.334130838688;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;150;152;2;30;4;1.60069852677407;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;60;70;10;90;4;1.717346361198;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;90;92.4285714285714;2.42857142857144;-30;4;2.6675190590322;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;120;126.142857142857;6.14285714285714;-30;4;3.55099531798624;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;135;131.428571428571;-3.57142857142856;-15;4;2.66754548955942;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;150;135.142857142857;-14.8571428571429;-15;4;1.45058831345523;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;75;62.5714285714286;-12.4285714285714;75;4;1.40056894125883;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;15;27.4285714285714;12.4285714285714;60;4;1.26724351441953;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;75;80.1428571428571;5.14285714285714;-60;4;1.71722356998362;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;165;167.857142857143;2.85714285714286;-90;4;2.21743596240412;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;105;108.285714285714;3.28571428571428;60;4;1.43391548859654;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;45;37.2857142857143;-7.71428571428572;60;4;1.61735575454077;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;150;145;-5;75;4;1.450604686921;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;15;32.2857142857143;17.2857142857143;-45;4;2.60104181623319;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;60;46.1428571428571;-13.8571428571429;-45;4;1.83396190137137;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;15;26.5714285714286;11.5714285714286;45;4;2.15074535057647;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;0;157.142857142857;-22.8571428571429;15;4;2.7008172624046;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;45;52;7;-45;4;1.5339725232916;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;90;89.2857142857143;-0.714285714285708;NaN;5;132.905381244171;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;150;133.857142857143;-16.1428571428571;-60;5;1.98838234235882;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;75;75;0;75;5;1.11523067604867;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;120;137.285714285714;17.2857142857143;-45;5;2.70088821832906;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;0;0.571428571428569;0.571428571428569;-60;5;2.45644486870151;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;105;112.571428571429;7.57142857142856;75;5;1.77795937639894;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;105;122.714285714286;17.7142857142857;0;5;2.22110088166664;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;60;52.7142857142857;-7.28571428571428;45;5;1.76264474345953;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;15;21.2857142857143;6.28571428571428;45;5;2.32581129210303;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;120;131.142857142857;11.1428571428571;75;5;2.04316408536397;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;135;132;-3;-15;5;1.34512711560819;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;90;98.4285714285714;8.42857142857144;45;5;2.64311605136027;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;90;89.1428571428571;-0.857142857142861;0;5;1.48440475823008;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;30;37;7;60;5;2.50973345240345;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;165;149;-16;45;5;2.74414919276023;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;30;38.5714285714286;8.57142857142857;-45;5;2.23677925916854;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;75;64.7142857142857;-10.2857142857143;-45;5;1.53220638196217;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;105;106.714285714286;1.71428571428572;-30;5;2.26292863668641;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;150;143.714285714286;-6.28571428571428;-45;5;1.19837710791035;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;150;142.142857142857;-7.85714285714286;0;5;2.55754123433144;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;165;150.285714285714;-14.7142857142857;-15;5;1.62192443883396;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;0;166.714285714286;-13.2857142857143;-15;5;1.23811517897411;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;150;158.714285714286;8.71428571428572;30;5;2.21642352023628;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;135;141;6;15;5;2.62233375414507;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;45;47.5714285714286;2.57142857142857;90;5;1.55151768945507;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;150;138.857142857143;-11.1428571428571;75;5;2.71465837361757;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;60;43.8571428571429;-16.1428571428571;90;5;2.42220196855487;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;90;87.1428571428571;-2.85714285714286;-30;5;2.50995104227331;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;150;142.285714285714;-7.71428571428572;-60;5;2.55790169452666;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;45;57.1428571428571;12.1428571428571;-75;5;2.5043421498267;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;15;10.7142857142857;-4.28571428571429;30;5;2.50090053473832;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;165;159.571428571429;-5.42857142857144;30;5;2.91660436615348;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;75;67;-8;90;5;1.00061992590781;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;60;76.8571428571429;16.8571428571429;15;5;1.62886555612204;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;165;153.571428571429;-11.4285714285714;75;5;1.79840050905477;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;165;166.285714285714;1.28571428571428;0;5;1.37664521561237;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;135;143.285714285714;8.28571428571428;30;5;2.07619422976859;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;165;153.857142857143;-11.1428571428571;-30;5;1.61337972513866;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;75;58.1428571428571;-16.8571428571429;90;5;1.41351027906057;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;15;21.7142857142857;6.71428571428572;60;5;2.28427584649762;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;0;17.5714285714286;17.5714285714286;15;5;2.17784893926;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;165;165.285714285714;0.285714285714278;15;5;1.84602641870151;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;120;119.285714285714;-0.714285714285722;45;5;1.99234001498553;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;0;170.571428571429;-9.42857142857144;-60;5;2.6188272726431;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;75;84.7142857142857;9.71428571428571;-75;5;1.82657511468278;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;135;132.428571428571;-2.57142857142856;-60;5;2.12632160194335;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;0;170.714285714286;-9.28571428571428;-45;5;1.87488540608319;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;105;110.571428571429;5.57142857142856;75;5;2.24456199770793;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;150;134.142857142857;-15.8571428571429;-45;5;2.5277371678385;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;15;17.5714285714286;2.57142857142857;-45;5;1.43901017127791;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;165;162.571428571429;-2.42857142857144;30;5;2.34477035031887;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;30;34.1428571428571;4.14285714285714;-45;5;2.81281399144791;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;15;20.8571428571429;5.85714285714286;15;5;1.47138508278294;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;105;100.571428571429;-4.42857142857144;-90;5;2.39672547750524;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;60;67.7142857142857;7.71428571428571;45;5;1.7498615430377;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;15;26.7142857142857;11.7142857142857;45;5;1.41216696944321;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;45;39.5714285714286;-5.42857142857143;-30;5;2.83337664604187;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;105;107.428571428571;2.42857142857144;-60;5;1.63847071261262;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;15;29.2857142857143;14.2857142857143;90;5;2.32762057249784;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;90;100.714285714286;10.7142857142857;-75;5;1.80680933172698;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;75;79.8571428571429;4.85714285714286;NaN;6;2.08328109123977;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;30;25.2857142857143;-4.71428571428572;45;6;1.73599655140424;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;60;42.8571428571429;-17.1428571428571;-30;6;1.91708306389046;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;45;43.1428571428571;-1.85714285714286;15;6;1.89388346625492;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;120;125.571428571429;5.57142857142856;-75;6;2.4827182313893;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;105;109.285714285714;4.28571428571428;15;6;1.72664141803398;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;120;129.285714285714;9.28571428571428;-15;6;2.08391867065802;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;90;77.2857142857143;-12.7142857142857;30;6;2.82147406882723;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;0;179.285714285714;-0.714285714285722;90;6;2.62480360461632;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;120;123.285714285714;3.28571428571428;60;6;1.54202502284897;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;15;23.1428571428571;8.14285714285714;-75;6;1.38631277519744;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;75;73.1428571428571;-1.85714285714286;-60;6;2.08716281264788;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;150;147.428571428571;-2.57142857142856;-75;6;2.61052724492038;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;0;7.71428571428571;7.71428571428571;-30;6;1.95790826328448;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;165;157.571428571429;-7.42857142857144;15;6;1.26311543554766;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;105;115.285714285714;10.2857142857143;60;6;1.6902078393905;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;30;30.1428571428571;0.142857142857139;75;6;1.63997085115989;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;45;31.8571428571429;-13.1428571428571;-15;6;2.65238866480649;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;120;128.142857142857;8.14285714285714;-75;6;2.00603380854591;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;135;141.428571428571;6.42857142857144;-15;6;1.6839720417338;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;0;1.14285714285714;1.14285714285714;-45;6;1.58620315915323;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;105;103.142857142857;-1.85714285714286;75;6;0.971058903203811;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;135;131;-4;-30;6;2.21414703738992;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;15;29.2857142857143;14.2857142857143;-60;6;1.86418491034419;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;165;153.142857142857;-11.8571428571429;30;6;1.99910377600463;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;75;71.1428571428571;-3.85714285714286;90;6;2.22195481930976;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;90;94.4285714285714;4.42857142857144;-15;6;3.24641028011683;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;75;75.2857142857143;0.285714285714292;15;6;2.17863924213452;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;165;149.428571428571;-15.5714285714286;-90;6;2.36870811140398;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;165;168.857142857143;3.85714285714286;0;6;2.48505465406924;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;90;96.2857142857143;6.28571428571428;75;6;1.94193388140411;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;150;158.857142857143;8.85714285714286;-60;6;2.23246441071387;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;105;114.571428571429;9.57142857142856;45;6;1.76546602210146;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;45;56.8571428571429;11.8571428571429;60;6;2.66925105973496;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;105;122.142857142857;17.1428571428571;-60;6;1.97923371411161;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;105;119;14;0;6;1.58682103230967;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;105;115.142857142857;10.1428571428571;0;6;2.2384789235366;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;105;124.285714285714;19.2857142857143;0;6;1.71321324835299;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;165;151.428571428571;-13.5714285714286;-60;6;1.9945113977883;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;90;90.1428571428571;0.142857142857139;75;6;1.33557122474303;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;105;111.428571428571;6.42857142857144;-15;6;2.20224487074302;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;135;143;8;-30;6;1.01926368402201;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;135;134.857142857143;-0.142857142857139;0;6;1.66393981382134;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;30;45.7142857142857;15.7142857142857;-75;6;1.70195153492386;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;75;78.8571428571429;3.85714285714286;-45;6;1.41094353952212;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;135;156.142857142857;21.1428571428571;-60;6;1.74363600905053;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;60;55.2857142857143;-4.71428571428572;75;6;1.7113013312046;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;150;146.571428571429;-3.42857142857144;-90;6;1.78518336053821;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;30;46.8571428571429;16.8571428571429;-60;6;1.97939916452742;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;90;91.1428571428571;1.14285714285714;-60;6;1.58637353614904;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;135;142.428571428571;7.42857142857144;-45;6;1.56929026695434;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;90;66.8571428571429;-23.1428571428571;45;6;1.21698761175503;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;30;51.7142857142857;21.7142857142857;60;6;1.79320955343428;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;75;66.8571428571429;-8.14285714285714;-45;6;2.33596863420098;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;45;65.4285714285714;20.4285714285714;30;6;1.80316121151554;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;30;47.7142857142857;17.7142857142857;15;6;1.60780901357066;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;105;130;25;-75;6;1.34466401863028;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;60;51.5714285714286;-8.42857142857143;45;6;1.8142628116475;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;150;141.857142857143;-8.14285714285714;-90;6;1.82681692685583;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;150;141.714285714286;-8.28571428571428;0;6;2.16223009102396;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;90;89.2857142857143;-0.714285714285708;NaN;7;3.05209019716131;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;45;46.2857142857143;1.28571428571428;45;7;2.36439654731657;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;105;109.857142857143;4.85714285714286;-60;7;2.3336367275333;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;45;39.1428571428571;-5.85714285714286;60;7;2.09901325040846;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;75;70.2857142857143;-4.71428571428571;-30;7;1.97261487616925;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;30;26.7142857142857;-3.28571428571428;45;7;2.68378277961165;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;105;109.285714285714;4.28571428571428;-75;7;1.93928339029662;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;75;73.8571428571429;-1.14285714285714;30;7;1.82862949164701;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;45;24.2857142857143;-20.7142857142857;30;7;1.37542137512355;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;150;155.857142857143;5.85714285714286;75;7;1.69545627161278;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;105;112.428571428571;7.42857142857144;45;7;1.66812739270972;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;0;0.285714285714292;0.285714285714292;-75;7;2.7231226201111;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;60;66.4285714285714;6.42857142857143;-60;7;1.22465827097767;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;120;135.428571428571;15.4285714285714;-60;7;2.48489905678434;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;45;45;0;75;7;0.956092824664665;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;15;18.2857142857143;3.28571428571428;30;7;1.61411994131049;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;135;145.571428571429;10.5714285714286;60;7;2.14674056513468;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;135;143.428571428571;8.42857142857144;0;7;2.02987755436334;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;105;122;17;30;7;2.34371196024586;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;75;73.5714285714286;-1.42857142857143;30;7;1.60720140408375;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;135;139.857142857143;4.85714285714286;-60;7;1.75697057403158;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;75;66.4285714285714;-8.57142857142857;60;7;1.73192556781578;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;75;63.1428571428571;-11.8571428571429;0;7;2.32299535055063;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;135;147.142857142857;12.1428571428571;-60;7;1.05769744742429;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;135;154.714285714286;19.7142857142857;0;7;1.30519033983001;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;75;76.8571428571429;1.85714285714286;60;7;1.83458201188478;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;105;111.142857142857;6.14285714285714;-30;7;1.4983379006735;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;45;42.7142857142857;-2.28571428571428;60;7;1.38882368034683;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;75;66.2857142857143;-8.71428571428571;-30;7;1.42583202471724;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;45;42.1428571428571;-2.85714285714286;30;7;2.36318461271003;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;90;79.2857142857143;-10.7142857142857;-45;7;3.08865761410561;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;60;52.1428571428571;-7.85714285714286;30;7;2.19554146012524;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;90;88.8571428571429;-1.14285714285714;-30;7;2.68708357709693;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;60;48.8571428571429;-11.1428571428571;30;7;2.02260676785954;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;120;126.714285714286;6.71428571428572;-60;7;2.04399421127164;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;45;47.8571428571429;2.85714285714286;75;7;1.66986811181414;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;30;35.7142857142857;5.71428571428572;15;7;1.74255750223529;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;0;169.428571428571;-10.5714285714286;30;7;2.29460602888139;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;165;159.428571428571;-5.57142857142856;15;7;1.99827159734559;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;60;61.5714285714286;1.57142857142857;-75;7;1.45932280280977;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;0;2.85714285714286;2.85714285714286;60;7;2.38449117838172;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;165;179.142857142857;14.1428571428571;15;7;2.15463948846445;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;45;53.5714285714286;8.57142857142857;-60;7;1.38002935412806;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;135;146.714285714286;11.7142857142857;-90;7;2.04132442447008;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;0;166.285714285714;-13.7142857142857;-45;7;2.95991748003871;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;135;145.714285714286;10.7142857142857;45;7;1.15901632950408;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;120;131.142857142857;11.1428571428571;15;7;1.57939588016598;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;45;47;2;75;7;1.4805784606724;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;0;166.571428571429;-13.4285714285714;45;7;1.75927579519339;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;15;17.4285714285714;2.42857142857143;-15;7;1.73964631379931;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;120;122.428571428571;2.42857142857144;75;7;2.30000472126994;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;30;34.1428571428571;4.14285714285714;90;7;2.21747000439791;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;120;127.428571428571;7.42857142857144;-90;7;1.72255606533145;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;75;76.7142857142857;1.71428571428571;45;7;1.92863872894668;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;45;66.1428571428571;21.1428571428571;30;7;1.80445484496886;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;165;157.714285714286;-7.28571428571428;60;7;1.63676530055818;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;60;71.5714285714286;11.5714285714286;-75;7;1.67126479253056;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;90;90.2857142857143;0.285714285714278;-30;7;2.54993585203192;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;45;50;5;45;7;1.08493436381104;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;90;91.2857142857143;1.28571428571428;-45;7;2.05174615880242;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;150;149.285714285714;-0.714285714285722;NaN;8;1.58055033819983;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;165;157.571428571429;-7.42857142857144;-15;8;2.39440588722937;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;0;178.857142857143;-1.14285714285714;-15;8;2.04440968480776;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;150;166.142857142857;16.1428571428571;30;8;2.62544200511184;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;105;116.571428571429;11.5714285714286;45;8;1.74834826699225;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;15;14;-1;90;8;2.43769642105326;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;60;64.8571428571429;4.85714285714286;-45;8;1.66409171620035;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;120;124.142857142857;4.14285714285714;-60;8;1.60107070644153;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;120;135.714285714286;15.7142857142857;0;8;1.72652974925586;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;75;71;-4;45;8;1.13404029520461;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;120;131.285714285714;11.2857142857143;-45;8;2.06848456856096;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;75;72;-3;45;8;1.63823670084821;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;120;125;5;-45;8;1.4743426630157;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;120;131.142857142857;11.1428571428571;0;8;2.56445977152907;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;0;12.2857142857143;12.2857142857143;-60;8;1.34301526207128;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;15;11.7142857142857;-3.28571428571429;-15;8;2.27394402193022;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;135;139.428571428571;4.42857142857144;60;8;1.91967115190346;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;0;174.857142857143;-5.14285714285714;-45;8;3.07369851483963;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;105;119.714285714286;14.7142857142857;75;8;1.96847656290629;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;30;25.8571428571429;-4.14285714285714;75;8;2.24929190916009;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;15;13.4285714285714;-1.57142857142857;15;8;1.12444786567357;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;15;20;5;0;8;2.00178505814984;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;150;142.142857142857;-7.85714285714286;45;8;1.63727232607198;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;45;48.8571428571429;3.85714285714286;-75;8;2.93903706214041;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;30;33.1428571428571;3.14285714285714;15;8;1.96326590099488;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;30;31.8571428571429;1.85714285714286;0;8;1.76987858072971;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;15;23.4285714285714;8.42857142857143;15;8;1.66425470332615;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;60;64;4;-45;8;1.60220751096494;1;Cicchini et al. (2018);Experiment 2;Orientation;1
6;135;133.857142857143;-1.14285714285714;-75;8;1.66646549865254;1;Cicchini et al. (2018);Experiment 2;Orientation;1
