true_sid,run,trial,mdir,resp,err
P02,36,3,325,325.52,0.560000000000002
P02,36,4,215.6,223.78,8.22
P02,36,5,356.2,352.56,-3.71999999999997
P02,36,6,62.76,74.408,11.65
P02,36,7,232.4,245.92,13.58
P02,36,8,141.14,140.374,-0.768000000000001
P02,36,9,177.02,176.23,-0.790000000000021
P02,36,10,252,263.9,12
P02,36,11,116.66,108.624,-8.03
P02,36,12,319.4,327.38,8.01999999999998
P02,36,13,261.6,261,-0.519999999999982
P02,36,14,90.56,90.538,-0.0160000000000196
P02,36,15,21.48,18.5958,-2.8802
P02,36,16,13.076,12.8216,-0.254799999999989
P02,36,17,297.4,287.28,-10.16
P02,36,18,136.06,146.142,10.078
P02,37,1,37.44,46.318,8.874
P02,37,2,292.6,284.16,-8.41999999999996
P02,37,3,165.92,165.62,-0.305999999999983
P02,37,4,316.2,316.78,0.639999999999986
P02,37,5,136.96,136.784,-0.171999999999997
P02,37,6,325.8,339.88,14.16
P02,37,7,195.04,193.832,-1.19800000000001
P02,37,8,208,209.1,1
P02,37,9,105.44,98.99,-6.44200000000001
P02,37,10,275.6,270.12,-5.45999999999998
P02,37,11,157.48,171.074,13.602
P02,37,12,341.2,350.24,9.01999999999998
P02,37,13,96.42,89.32,-7.096
P02,37,14,3.99,2.0312,-1.95840000000001
P02,37,15,235.6,254.32,18.76
P02,37,16,241.6,253.84,12.28
P02,37,17,68.04,66.01,-2.024
P02,37,18,41.76,38.218,-3.53800000000001
P02,38,1,113.72,105.796,-7.93000000000001
P02,38,2,312.2,303.1,-9.17999999999995
P02,38,3,83.66,80.55,-3.11599999999999
P02,38,4,253,262.04,9.08000000000001
P02,38,5,207.6,203.3,-4.39999999999998
P02,38,6,222.2,221.96,-0.199999999999989
P02,38,7,334.8,328.7,-6.12000000000001
P02,38,8,39.56,42.052,2.5
P02,38,9,45.08,46.754,1.684
P02,38,10,4.212,0.55134,-3.66126
P02,38,11,75.46,84.412,8.94999999999999
P02,38,12,278.2,275.22,-3.03999999999996
P02,38,13,350.6,352.18,1.51999999999998
P02,38,14,175.34,172.658,-2.68400000000003
P02,38,15,150.12,149.936,-0.177999999999997
P02,38,16,189.6,203.04,13.434
P02,38,17,289.8,281.78,-8.02000000000004
P02,38,18,130.94,119.752,-11.188
P02,39,1,269.6,269.12,-0.560000000000002
P02,39,2,180.32,178.754,-1.57000000000002
P02,39,3,85.44,87.698,2.25999999999999
P02,39,4,213.2,218.6,5.47999999999999
P02,39,5,77.5,74.554,-2.93799999999999
P02,39,6,293.8,280.48,-13.36
P02,39,7,332.4,321.5,-10.9
P02,39,8,228,237.26,9.25999999999999
P02,39,9,54.68,71.328,16.652
P02,39,10,343,347.9,4.97999999999996
P02,39,11,254.4,258.14,3.83999999999998
P02,39,12,2.13,355.36,-6.76980000000003
P02,39,13,302,290.66,-11.34
P02,39,14,177.54,176.842,-0.699999999999989
P02,39,15,144.06,162.306,18.236
P02,39,16,20.34,23.322,2.97999999999999
P02,39,17,113.74,114.34,0.591999999999985
P02,39,18,136.46,127.99,-8.47800000000001
P02,40,1,197.82,197.468,-0.352000000000004
P02,40,2,277.2,275.32,-1.78000000000003
P02,40,3,232.6,243.74,11.06
P02,40,4,121.8,117.722,-4.08600000000001
P02,40,5,178.6,177.18,-1.41399999999999
P02,40,6,252,264.5,12.48
P02,40,7,80.42,79.064,-1.364
P02,40,8,31.74,21.352,-10.388
P02,40,9,349.6,347.76,-1.78000000000003
P02,40,10,116.06,107.76,-8.31
P02,40,11,71.84,78.188,6.35000000000002
P02,40,12,333.8,333.2,-0.560000000000002
P02,40,13,140.82,145.136,4.31799999999998
P02,40,14,287.4,282.14,-5.18000000000001
P02,40,15,310.8,301.16,-9.65999999999997
P02,40,16,218.2,219.06,0.939999999999998
P02,40,17,10.274,4.2664,-6.00819999999999
P02,40,18,42.64,38.332,-4.31
P02,41,1,72.22,76.414,4.202
P02,41,2,197.38,200.62,3.23000000000002
P02,41,3,356.6,347.42,-9.12
P02,41,4,135.58,142.602,7.03200000000001
P02,41,5,295.2,288.42,-6.81999999999999
P02,41,6,179.44,182.848,3.40000000000001
P02,41,7,235,246.3,11.26
P02,41,8,147.78,146.89,-0.894000000000006
P02,41,9,98.12,92.304,-5.81799999999998
P02,41,10,42.88,48.252,5.36599999999999
P02,41,11,6.04,3.5324,-2.5076
P02,41,12,247.8,255.56,7.84
P02,41,13,215.8,222.24,6.34
P02,41,14,23.76,23.518,-0.246000000000009
P02,41,15,107,110.582,3.58999999999998
P02,41,16,315,293.5,-21.48
P02,41,17,270,268.5,-1.39999999999998
P02,41,18,327.6,328.46,0.819999999999993
P02,42,1,205,194.704,-10.296
P02,42,2,142.7,144.48,1.78
P02,42,3,285.2,285.06,-0.21999999999997
P02,42,4,42.66,46.36,3.70599999999999
P02,42,5,338.2,339,0.800000000000011
P02,42,6,311.6,306.36,-5.33999999999998
P02,42,7,340.6,335.74,-4.80000000000001
P02,42,8,270.4,266.98,-3.51999999999998
P02,42,9,98.26,91.084,-7.18200000000002
P02,42,10,32.4,29.814,-2.584
P02,42,11,177.76,178.882,1.118
P02,42,12,109.9,109.768,-0.138000000000005
P02,42,13,76.18,79.778,3.602
P02,42,14,11.27,2.9754,-8.2954
P02,42,15,233.6,235.54,1.97999999999999
P02,42,16,195,186.46,-8.542
P02,42,17,256.6,263.58,6.95999999999998
P02,42,18,124.4,114.172,-10.232
P03,1,1,131.66,119.678,-11.984
P03,1,2,330.8,335.56,4.83999999999998
P03,1,3,82.54,84.61,2.066
P03,1,4,164.82,158.11,-6.70399999999998
P03,1,5,68.86,75.786,6.91800000000001
P03,1,6,306.4,292.28,-14.1
P03,1,7,290,288.5,-1.56
P03,1,8,140.7,147.69,6.99000000000001
P03,1,9,211.2,203.86,-7.38
P03,1,10,59.24,57.128,-2.108
P03,1,11,242.4,249.06,6.64000000000002
P03,1,12,186.68,184.344,-2.328
P03,1,13,111.36,115.662,4.30600000000001
P03,1,14,280,280.42,0.5
P03,1,15,344.2,337.56,-6.54000000000002
P03,1,16,8.622,3.1266,-5.4956
P03,1,17,21.56,7.5932,-13.9608
P03,1,18,237,251.08,14
P03,2,1,160.52,157.662,-2.86599999999999
P03,2,2,6.184,0.91654,-5.26725999999999
P03,2,3,328.2,335.42,7.19999999999999
P03,2,4,38.08,36.278,-1.798
P03,2,5,299.8,291.14,-8.56
P03,2,6,102.76,103.17,0.415999999999997
P03,2,7,80.22,75.174,-5.05599999999998
P03,2,8,237.6,243.2,5.61999999999998
P03,2,9,354.8,352.38,-2.36000000000001
P03,2,10,158.96,165.456,6.5
P03,2,11,49.46,50.38,0.925999999999988
P03,2,12,201.2,195.69,-5.44999999999999
P03,2,13,310,298.62,-11.3
P03,2,14,67.24,63.634,-3.59999999999999
P03,2,15,182.9,181.044,-1.86599999999999
P03,2,16,240.4,253.84,13.36
P03,2,17,262.6,257.54,-4.97999999999996
P03,2,18,135.4,146.55,11.16
P03,3,1,149.28,157.802,8.524
P03,3,2,304,301.52,-2.48000000000002
P03,3,3,65.46,64.542,-0.918000000000006
P03,3,4,332.6,337.1,4.48000000000002
P03,3,5,95.14,94.204,-0.932000000000016
P03,3,6,187.5,186.468,-1.03
P03,3,7,291,286.9,-4.04000000000002
P03,3,8,272.2,268.6,-3.56
P03,3,9,236,248.28,12.38
P03,3,10,41.36,31.09,-10.27
P03,3,11,342.2,340.48,-1.69999999999999
P03,3,12,22.84,18.6042,-4.2338
P03,3,13,19.33,6.7542,-12.5762
P03,3,14,258.6,262.54,4.02000000000004
P03,3,15,135.7,134.738,-0.967999999999989
P03,3,16,172.48,177.768,5.28200000000001
P03,3,17,204.2,201.5,-2.63999999999999
P03,3,18,100.76,98.936,-1.82599999999999
P03,4,1,165.44,170.546,5.096
P03,4,2,126.8,120.924,-5.868
P03,4,3,90.26,85.742,-4.50999999999999
P03,4,4,274.6,274,-0.639999999999986
P03,4,5,224.6,225.9,1.36000000000001
P03,4,6,302.2,294.94,-7.19999999999999
P03,4,7,337.6,334.44,-3.10000000000002
P03,4,8,14.796,13.7426,-1.05260000000001
P03,4,9,340.6,334.46,-6.10000000000002
P03,4,10,213.4,208.76,-4.64000000000002
P03,4,11,149.66,154.308,4.65600000000001
P03,4,12,65.06,59.276,-5.77600000000001
P03,4,13,241.6,244.4,2.78
P03,4,14,188.3,181.24,-7.054
P03,4,15,292.4,295.32,2.88
P03,4,16,30.88,17.6184,-13.2576
P03,4,17,118.18,116.518,-1.65600000000001
P03,4,18,42.54,28.052,-14.48
P03,5,1,338.6,342.28,3.59999999999997
P03,5,2,250.8,252.9,2.06
P03,5,3,102.4,101.152,-1.24799999999999
P03,5,4,218.2,220.48,2.38
P03,5,5,124.3,123.492,-0.801999999999993
P03,5,6,172.9,177.504,4.596
P03,5,7,51.92,41.802,-10.12
P03,5,8,24.12,13.5494,-10.5626
P03,5,9,293,291.42,-1.53999999999996
P03,5,10,84.28,82.352,-1.922
P03,5,11,230,241.34,11.3
P03,5,12,143.32,149.808,6.494
P03,5,13,352.4,345.18,-7.25999999999999
P03,5,14,303.6,293.8,-9.75999999999999
P03,5,15,278.2,276.52,-1.75999999999999
P03,5,16,67.28,59.66,-7.61000000000001
P03,5,17,184.2,181.962,-2.24800000000002
P03,5,18,6.62,359.7,-6.91980000000001
P03,6,1,313.2,309.86,-3.38
P03,6,2,46.28,40.82,-5.46000000000001
P03,6,3,148.94,151.912,2.964
P03,6,4,115.58,104.74,-10.838
P03,6,5,65.64,69.474,3.83600000000001
P03,6,6,13.122,2.0418,-11.0796
P03,6,7,284,281.16,-2.88
P03,6,8,255.4,258.78,3.45999999999998
P03,6,9,347.2,346.9,-0.32000000000005
P03,6,10,335.2,340.98,5.80000000000001
P03,6,11,222.2,211.66,-10.48
P03,6,12,170.46,177.354,6.89400000000001
P03,6,13,127.06,120.532,-6.52000000000001
P03,6,14,199.96,202.92,2.95399999999998
P03,6,15,270,272.3,2.19999999999999
P03,6,16,36.78,19.1878,-17.6022
P03,6,17,90.84,88.43,-2.39999999999998
P03,6,18,200.4,191.832,-8.52800000000002
P03,7,1,280,275.34,-4.68000000000001
P03,7,2,147.96,160.216,12.256
P03,7,3,329.4,334.76,5.27999999999997
P03,7,4,128.1,135.14,7.03599999999997
P03,7,5,202.2,202.16,-0.0200000000000102
P03,7,6,247.8,261.32,13.44
P03,7,7,271.6,270.8,-0.699999999999989
P03,7,8,237.8,250.26,12.5
P03,7,9,340.4,336.86,-3.47999999999996
P03,7,10,16.828,10.7836,-6.04339999999999
P03,7,11,87.16,88.606,1.44999999999999
P03,7,12,316.4,299.48,-16.84
P03,7,13,79.54,77.138,-2.40600000000001
P03,7,14,118.12,100.74,-17.388
P03,7,15,32.82,27.544,-5.274
P03,7,16,56.52,48.76,-7.75200000000001
P03,7,17,183.38,178.742,-4.636
P03,7,18,173.68,173.37,-0.299999999999983
P03,8,1,132.74,125.32,-7.42400000000001
P03,8,2,280.8,280.98,0.240000000000009
P03,8,3,337.6,337.32,-0.259999999999991
P03,8,4,53,53.648,0.641999999999996
P03,8,5,0.16848,357.98,-2.18848400000002
P03,8,6,94.48,90.94,-3.54399999999998
P03,8,7,266.6,265.58,-1.06
P03,8,8,107.56,92.864,-14.694
P03,8,9,312.6,298.06,-14.62
P03,8,10,350.2,348.34,-1.82000000000005
P03,8,11,68.12,59.288,-8.83800000000002
P03,8,12,210.6,215.46,4.94
P03,8,13,182.54,183.018,0.47999999999999
P03,8,14,252.2,254.7,2.57999999999998
P03,8,15,155.08,156.164,1.08999999999998
P03,8,16,173.74,173.7,-0.0360000000000014
P03,8,17,26.3,11.4604,-14.8436
P03,8,18,221.8,208.24,-13.54
P03,9,1,200.6,197.348,-3.29199999999997
P03,9,2,176.2,175.696,-0.496000000000009
P03,9,3,68.56,77.188,8.62600000000001
P03,9,4,182.08,180.228,-1.84799999999998
P03,9,5,6.284,4.0788,-2.20500000000001
P03,9,6,155.18,158.638,3.452
P03,9,7,24.44,12.8604,-11.5816
P03,9,8,139.52,130.514,-9
P03,9,9,225.8,219.38,-6.44
P03,9,10,80.7,83.596,2.88999999999999
P03,9,11,332,335.54,3.56
P03,9,12,317.8,321.68,3.86000000000001
P03,9,13,289.2,289.04,-0.199999999999989
P03,9,14,344,343.1,-0.859999999999957
P03,9,15,270,270.24,0.300000000000011
P03,9,16,112.26,110.636,-1.62400000000002
P03,9,17,245.8,252.94,7.24000000000001
P03,9,18,41.32,38.06,-3.25399999999999
P03,10,1,279.8,281.16,1.34000000000003
P03,10,2,190.84,196.692,5.856
P03,10,3,114.9,114.564,-0.336000000000013
P03,10,4,348.6,347.02,-1.54000000000002
P03,10,5,160.04,165.978,5.94
P03,10,6,51.08,50.766,-0.313999999999993
P03,10,7,210.6,221.74,11.24
P03,10,8,85.36,86.95,1.58600000000001
P03,10,9,257,264.32,7.31999999999999
P03,10,10,142.14,156.182,14.038
P03,10,11,134.82,140.662,5.83199999999999
P03,10,12,325.2,325.24,0
P03,10,13,76.58,72.82,-3.75800000000001
P03,10,14,29.2,19.3832,-9.8108
P03,10,15,301.4,297.28,-4.02000000000004
P03,10,16,222.2,236.76,14.5
P03,10,17,296.8,298.58,1.80000000000001
P03,10,18,17.77,13.0458,-4.72399999999999
P03,11,1,21.28,17.953,-3.31899999999999
P03,11,2,47.18,40.028,-7.15199999999999
P03,11,3,129.72,119.38,-10.344
P03,11,4,347,346.7,-0.379999999999995
P03,11,5,209.4,202.38,-6.96000000000001
P03,11,6,232.6,232.9,0.360000000000014
P03,11,7,10.766,8.4554,-2.31020000000001
P03,11,8,142.78,153.264,10.48
P03,11,9,176.44,178.796,2.346
P03,11,10,327.4,324.26,-3.06
P03,11,11,185.22,184.15,-1.06399999999999
P03,11,12,284.6,285.3,0.699999999999989
P03,11,13,270.4,269.44,-1
P03,11,14,76.58,81.248,4.66000000000003
P03,11,15,302,285.32,-16.6
P03,11,16,81.08,84.392,3.31799999999998
P03,11,17,246,255.46,9.44
P03,11,18,110.64,102.508,-8.13400000000002
P03,12,1,83.7,81.724,-1.97999999999999
P03,12,2,213.6,225.4,11.74
P03,12,3,153.22,159.036,5.82400000000001
P03,12,4,230.8,245.06,14.2
P03,12,5,301.2,293.12,-8
P03,12,6,292.2,282.86,-9.25999999999999
P03,12,7,262.6,269.74,7.18000000000001
P03,12,8,139.28,158.988,19.7
P03,12,9,177.48,179.73,2.25399999999999
P03,12,10,48.42,44.18,-4.24000000000001
P03,12,11,73.96,70.328,-3.63799999999998
P03,12,12,110,103.308,-6.696
P03,12,13,36.16,32.01,-4.154
P03,12,14,0.625,357.18,-3.44499999999994
P03,12,15,253.2,251.08,-2.03999999999999
P03,12,16,357.8,358.44,0.639999999999986
P03,12,17,321.2,325.66,4.5
P03,12,18,181.12,181.258,0.140000000000015
P03,13,1,65.94,76.034,10.092
P03,13,2,144.6,130.164,-14.426
P03,13,3,283.4,293.34,9.97999999999996
P03,13,4,303.2,292.8,-10.36
P03,13,5,133.72,118.412,-15.306
P03,13,6,30.8,25.51,-5.29399999999998
P03,13,7,257.4,257.34,-0.0800000000000409
P03,13,8,83.28,82.838,-0.446000000000026
P03,13,9,213,209.2,-3.82000000000002
P03,13,10,49,30.196,-18.798
P03,13,11,117.14,109.01,-8.13400000000002
P03,13,12,336.2,336.66,0.420000000000016
P03,13,13,341.2,335.88,-5.28000000000003
P03,13,14,169.28,160.336,-8.952
P03,13,15,181.12,180.668,-0.454000000000008
P03,13,16,2.348,1.57556,-0.773439999999994
P03,13,17,273.8,281.68,7.98000000000002
P03,13,18,235.4,249.78,14.34
P03,14,1,52.16,56.054,3.89400000000001
P03,14,2,262.6,267.08,4.47999999999996
P03,14,3,39,42.122,3.118
P03,14,4,196.98,187.054,-9.91800000000001
P03,14,5,336.2,329.72,-6.44
P03,14,6,105.54,97.366,-8.178
P03,14,7,92,90.166,-1.828
P03,14,8,341.4,344.7,3.31999999999999
P03,14,9,205,186.702,-18.198
P03,14,10,15.676,16.587,0.911200000000008
P03,14,11,221.6,231.7,10.18
P03,14,12,176.3,171.086,-5.214
P03,14,13,299.8,293.82,-6
P03,14,14,250.8,253.08,2.22
P03,14,15,142.64,154.234,11.596
P03,14,16,317.4,299.5,-17.94
P03,14,17,132.58,123.156,-9.42599999999999
P03,14,18,71.82,65.314,-6.50400000000002
P03,15,1,67.5,77.39,9.892
P03,15,2,337.2,331.14,-6.12000000000001
P03,15,3,83.88,86.14,2.25200000000001
P03,15,4,130.56,119.508,-11.058
P03,15,5,42.88,27.752,-15.134
P03,15,6,212.6,214.24,1.56
P03,15,7,293.4,288.7,-4.75999999999999
P03,15,8,355.6,355.5,-0.139999999999986
P03,15,9,23.52,11.9818,-11.5342
P03,15,10,162.56,153.144,-9.41
P03,15,11,267.2,261.02,-6.08000000000004
P03,15,12,198.16,188.294,-9.86599999999999
P03,15,13,12.828,7.5782,-5.24979999999999
P03,15,14,113.38,101.968,-11.412
P03,15,15,258.6,249.26,-9.34000000000003
P03,15,16,238,248.62,10.52
P03,15,17,317.2,299.32,-17.82
P03,15,18,152.02,162.384,10.362
P03,16,1,11.274,0.48098,-10.79202
P03,16,2,122.06,110.802,-11.256
P03,16,3,183.56,185.442,1.87800000000001
P03,16,4,271,265.88,-5.10000000000002
P03,16,5,87.46,86.508,-0.951999999999998
P03,16,6,239.4,254.74,15.4
P03,16,7,46.46,49.778,3.31799999999998
P03,16,8,300.4,294.48,-5.91999999999996
P03,16,9,155.18,150.644,-4.52799999999999
P03,16,10,290.2,283.68,-6.51999999999998
P03,16,11,206.4,196.664,-9.79600000000002
P03,16,12,115.1,114.582,-0.50800000000001
P03,16,13,255.2,262.6,7.36000000000001
P03,16,14,72.48,82.92,10.434
P03,16,15,36.54,30.28,-6.25799999999998
P03,16,16,178.16,182.31,4.154
P03,16,17,340.6,337.74,-2.83999999999998
P03,16,18,339.8,344.44,4.57999999999998
P03,17,1,224,213.22,-10.74
P03,17,2,264,266.14,2.06
P03,17,3,130.38,123.15,-7.232
P03,17,4,205.8,200.5,-5.36000000000001
P03,17,5,64.38,67.97,3.57999999999998
P03,17,6,114.56,100.91,-13.642
P03,17,7,329.2,320.9,-8.24000000000001
P03,17,8,53.68,62.29,8.614
P03,17,9,292.2,290.12,-2.04000000000002
P03,17,10,14.176,2.6302,-11.5454
P03,17,11,355.2,354.56,-0.680000000000007
P03,17,12,92.48,94.434,1.958
P03,17,13,304.4,295.98,-8.41999999999996
P03,17,14,255.2,261.2,6.07999999999998
P03,17,15,184.32,185.164,0.835999999999984
P03,17,16,24.88,6.0708,-18.8072
P03,17,17,147.02,159.556,12.54
P03,17,18,176.34,176.988,0.645999999999987
P03,18,1,261.6,267.06,5.38
P03,18,2,188.18,188.644,0.469999999999999
P03,18,3,252.4,252.3,-0.199999999999989
P03,18,4,45.84,66,20.162
P03,18,5,318,304.42,-13.68
P03,18,6,325,326.26,1.30000000000001
P03,18,7,168.34,158.92,-9.41600000000003
P03,18,8,130.48,119.434,-11.046
P03,18,9,295.2,288.3,-6.86000000000001
P03,18,10,61.18,80.568,19.396
P03,18,11,146.44,142.624,-3.822
P03,18,12,200,210.76,10.76
P03,18,13,13.88,9.5544,-4.3254
P03,18,14,239,259.62,20.66
P03,18,15,95.34,92.074,-3.27199999999999
P03,18,16,111.74,104.178,-7.55799999999999
P03,18,17,33.62,29.76,-3.868
P03,18,18,340.2,333.26,-6.90000000000003
P03,19,1,35.96,31.696,-4.25800000000001
P03,19,2,301.2,295.28,-5.86000000000001
P03,19,3,250.4,260.68,10.22
P03,19,4,171.4,180.308,8.90600000000001
P03,19,5,236.6,249.46,12.82
P03,19,6,283.8,282.8,-1.07999999999998
P03,19,7,322.8,330.56,7.72000000000003
P03,19,8,115.98,104.954,-11.024
P03,19,9,273.6,272.2,-1.48000000000002
P03,19,10,66.54,72.56,6.01400000000001
P03,19,11,127.06,110.578,-16.488
P03,19,12,45.26,50.858,5.60399999999999
P03,19,13,187.02,182.02,-5.00799999999998
P03,19,14,219.8,203.6,-16.22
P03,19,15,3.158,359.92,-3.23900000000003
P03,19,16,85.4,82.056,-3.33800000000002
P03,19,17,353.8,350,-3.81999999999999
P03,19,18,153,151.034,-1.95600000000002
P03,20,1,93.28,90.704,-2.58000000000001
P03,20,2,121.8,106.382,-15.42
P03,20,3,178.22,176.034,-2.18600000000001
P03,20,4,60.8,76.25,15.46
P03,20,5,266.6,263.66,-3.03999999999996
P03,20,6,19.448,15.9962,-3.45240000000001
P03,20,7,318.6,323.04,4.52000000000004
P03,20,8,113,115.546,2.536
P03,20,9,327,322.26,-4.80000000000001
P03,20,10,215.6,215.94,0.379999999999995
P03,20,11,242,247.86,5.90000000000001
P03,20,12,286.2,286.68,0.5
P03,20,13,184.74,183.794,-0.953999999999979
P03,20,14,231.8,241.62,9.75999999999999
P03,20,15,53.76,60.696,6.94
P03,20,16,22.8,17.6982,-5.1078
P03,20,17,350.8,342.02,-8.74000000000001
P03,20,18,148.98,156.87,7.89000000000002
P03,21,1,99.6,103.24,3.64400000000001
P03,21,2,229.2,245.34,16.04
P03,21,3,108.56,102.854,-5.70600000000002
P03,21,4,152.34,143.92,-8.41800000000001
P03,21,5,73.32,70.992,-2.32400000000001
P03,21,6,354.4,357.48,3.12
P03,21,7,0.6586,350.34,-10.3187
P03,21,8,198.54,188.952,-9.59800000000001
P03,21,9,301.4,284.62,-16.72
P03,21,10,25.12,18.0368,-7.0752
P03,21,11,274.6,270.46,-4.14000000000004
P03,21,12,208.4,207.96,-0.400000000000006
P03,21,13,168.72,163.35,-5.374
P03,21,14,323.2,332.08,8.89999999999998
P03,21,15,52.26,60.14,7.88
P03,21,16,293.8,283.7,-10.08
P03,21,17,123.24,114.536,-8.70999999999998
P03,21,18,254.8,258.68,3.90000000000001
P03,22,1,53.86,61.67,7.81
P03,22,2,90.94,90.348,-0.590000000000003
P03,22,3,348.2,341.06,-7.19999999999999
P03,22,4,314.8,324.4,9.65999999999997
P03,22,5,13.77,15.7112,1.94159999999999
P03,22,6,270.4,264.88,-5.56
P03,22,7,141.4,148.782,7.38600000000002
P03,22,8,121.02,115.838,-5.178
P03,22,9,225,234.06,9.12
P03,22,10,299,293.38,-5.68000000000001
P03,22,11,20.28,17.4156,-2.86439999999999
P03,22,12,173.16,174.45,1.286
P03,22,13,73.6,75.342,1.74799999999999
P03,22,14,212,224.86,12.8
P03,22,15,110.1,101.168,-8.928
P03,22,16,194.4,193.546,-0.854000000000013
P03,22,17,333.2,337.62,4.5
P03,22,18,252.6,257.78,5.23999999999998
P03,23,1,339.4,344.34,5.03999999999996
P03,23,2,260,254.48,-5.47999999999999
P03,23,3,144.58,162.05,17.464
P03,23,4,162.94,170.484,7.55000000000001
P03,23,5,48.64,52.236,3.60599999999999
P03,23,6,182.26,190.742,8.47999999999999
P03,23,7,75.88,83.668,7.786
P03,23,8,307,295.54,-11.48
P03,23,9,88.38,92.374,3.988
P03,23,10,275.2,271.8,-3.33999999999998
P03,23,11,2.026,3.1108,1.08519999999999
P03,23,12,215.8,199.218,-16.542
P03,23,13,123.58,120.842,-2.73399999999998
P03,23,14,293,280.92,-12.06
P03,23,15,342.6,336.7,-5.88
P03,23,16,226.4,211.16,-15.16
P03,23,17,100.38,103.306,2.922
P03,23,18,35.66,26.332,-9.334
P03,24,1,344.4,338.72,-5.69999999999999
P03,24,2,220.2,216.64,-3.60000000000002
P03,24,3,111.04,104.152,-6.898
P03,24,4,335.4,337.26,1.83999999999998
P03,24,5,38.02,21.284,-16.744
P03,24,6,3.526,3.4238,-0.101400000000012
P03,24,7,257.4,262.1,4.64000000000004
P03,24,8,85.76,83.62,-2.148
P03,24,9,291.4,283.92,-7.56
P03,24,10,144.22,142.45,-1.76600000000002
P03,24,11,182.44,184.188,1.75399999999999
P03,24,12,218.4,198.824,-19.636
P03,24,13,133.72,150.706,16.988
P03,24,14,319.4,324.64,5.31999999999999
P03,24,15,174.44,169.996,-4.43599999999998
P03,24,16,275,272.52,-2.48000000000002
P03,24,17,75.18,82.62,7.44
P03,24,18,44.88,33.726,-11.16
P03,25,1,319.2,320.04,0.900000000000034
P03,25,2,43.44,34.768,-8.68200000000002
P03,25,3,94.62,92.156,-2.45400000000001
P03,25,4,62.64,74.308,11.674
P03,25,5,359.6,4.6694,5.10939999999999
P03,25,6,138.36,111.788,-26.57
P03,25,7,247,253.14,6.13999999999999
P03,25,8,210.2,203.94,-6.24000000000001
P03,25,9,333,334.5,1.44
P03,25,10,221.4,222.1,0.699999999999989
P03,25,11,265.6,273.6,8.08000000000004
P03,25,12,292.2,287.88,-4.42000000000002
P03,25,13,143.2,142.044,-1.148
P03,25,14,183.76,179.874,-3.892
P03,25,15,108.34,107.87,-0.478000000000009
P03,25,16,9.276,14.6568,5.38159999999999
P03,25,17,168.76,172.712,3.95399999999998
P03,25,18,37.26,25.3,-11.966
P03,26,1,75.7,84.526,8.82400000000001
P03,26,2,129.06,109.446,-19.61
P03,26,3,255.6,264.62,9.03999999999999
P03,26,4,213.2,197.76,-15.5
P03,26,5,220.6,206.96,-13.56
P03,26,6,109.64,103.12,-6.512
P03,26,7,280,285.64,5.63999999999999
P03,26,8,30.04,16.7386,-13.2954
P03,26,9,199.28,197.478,-1.81
P03,26,10,18.77,21.54,2.76939999999999
P03,26,11,179.78,179.878,0.0959999999999752
P03,26,12,88,85.924,-2.07999999999998
P03,26,13,304.6,292.62,-12.06
P03,26,14,348.4,347.72,-0.699999999999989
P03,26,15,145.12,160.45,15.334
P03,26,16,57.92,62,4.078
P03,26,17,289.8,285.08,-4.74000000000001
