delta;theta;resp;error;rt;obs;block;range;mindelta;study;experiment;stimulus
-80;53.0711132077656;58.8856310666592;5.81451785889355;1.28311194100024;3;3;350;-180;Moon et al. (2023);Experiment 1;Motion
60;353.071113207766;342.072817892153;-10.9982953156127;1.52517835899926;3;3;350;-180;Moon et al. (2023);Experiment 1;Motion
160;193.071113207766;196.77177157754;3.70065836977454;1.40773359799823;3;3;350;-180;Moon et al. (2023);Experiment 1;Motion
-60;253.071113207766;245.567552098599;-7.50356110916698;1.39944755400029;3;3;350;-180;Moon et al. (2023);Experiment 1;Motion
-20;273.071113207766;278.33270262137;5.26158941360404;1.6332754619998;3;3;350;-180;Moon et al. (2023);Experiment 1;Motion
110;163.071113207766;170.337882066451;7.26676885868497;1.20033479800077;3;3;350;-180;Moon et al. (2023);Experiment 1;Motion
10;153.071113207766;150.041447252314;-3.02966595545146;1.32478164300119;3;3;350;-180;Moon et al. (2023);Experiment 1;Motion
90;63.0711132077656;37.8469960930203;-25.2241171147453;1.51710362500125;3;3;350;-180;Moon et al. (2023);Experiment 1;Motion
-140;203.071113207766;210.52080010713;7.44968689936425;1.35000392700022;3;3;350;-180;Moon et al. (2023);Experiment 1;Motion
110;93.0711132077656;70.7523024048293;-22.3188108029363;1.46420090299944;3;3;350;-180;Moon et al. (2023);Experiment 1;Motion
10;83.0711132077656;58.2606757081674;-24.8104374995983;1.24128322199977;3;3;350;-180;Moon et al. (2023);Experiment 1;Motion
-180;263.071113207766;239.551831893086;-23.5192813146796;1.45068180700036;3;3;350;-180;Moon et al. (2023);Experiment 1;Motion
40;223.071113207766;232.444457344789;9.37334413702342;1.17494815700047;3;3;350;-180;Moon et al. (2023);Experiment 1;Motion
-70;293.071113207766;286.71407161208;-6.35704159568576;0.933080359000087;3;3;350;-180;Moon et al. (2023);Experiment 1;Motion
150;143.071113207766;141.68631481299;-1.38479839477529;1.36653314499927;3;3;350;-180;Moon et al. (2023);Experiment 1;Motion
-130;273.071113207766;283.771055505693;10.6999422979271;1.1421903620012;3;3;350;-180;Moon et al. (2023);Experiment 1;Motion
100;173.071113207766;153.002006674147;-20.069106533619;1.12490496499959;3;3;350;-180;Moon et al. (2023);Experiment 1;Motion
20;153.071113207766;153.63413486292;0.563021655154273;1.38367018799909;3;3;350;-180;Moon et al. (2023);Experiment 1;Motion
-30;183.071113207766;180.877352269351;-2.1937609384147;1.66583471599915;3;3;350;-180;Moon et al. (2023);Experiment 1;Motion
-50;233.071113207766;244.26974595898;11.1986327512145;1.39994788299919;3;3;350;-180;Moon et al. (2023);Experiment 1;Motion
50;183.071113207766;167.783301899961;-15.2878113078049;1.47516477700083;3;3;350;-180;Moon et al. (2023);Experiment 1;Motion
140;43.0711132077656;43.7472850361429;0.676171828377264;1.00765538900123;3;3;350;-180;Moon et al. (2023);Experiment 1;Motion
-10;53.0711132077656;42.0962674937839;-10.9748457139817;1.26767109799948;3;3;350;-180;Moon et al. (2023);Experiment 1;Motion
-90;143.071113207766;138.023257681623;-5.0478555261424;0.933325742000306;3;3;350;-180;Moon et al. (2023);Experiment 1;Motion
-140;283.071113207766;275.698399472502;-7.37271373526391;1.52459045000069;3;3;350;-180;Moon et al. (2023);Experiment 1;Motion
170;113.071113207766;113.571831758603;0.500718550836908;0.85082332499951;3;3;350;-180;Moon et al. (2023);Experiment 1;Motion
140;333.071113207766;322.83101644921;-10.2400967585554;1.11614309099969;3;3;350;-180;Moon et al. (2023);Experiment 1;Motion
40;293.071113207766;289.716655188622;-3.35445801914403;1.37520508399939;3;3;350;-180;Moon et al. (2023);Experiment 1;Motion
-160;93.0711132077656;112.900834377937;19.8297211701713;1.17433738799991;3;3;350;-180;Moon et al. (2023);Experiment 1;Motion
80;13.0711132077656;10.6276394014384;-2.44347380632722;1.21727731999999;3;3;350;-180;Moon et al. (2023);Experiment 1;Motion
-70;83.0711132077656;50.762129755429;-32.3089834523367;1.57517569599986;3;3;350;-180;Moon et al. (2023);Experiment 1;Motion
0;83.0711132077656;60.3374977080815;-22.7336154996841;1.27546845500001;3;3;350;-180;Moon et al. (2023);Experiment 1;Motion
20;63.0711132077656;45.4872774601793;-17.5838357475863;1.04963562299963;3;3;350;-180;Moon et al. (2023);Experiment 1;Motion
-100;163.071113207766;150.004514926369;-13.0665982813964;1.05003970500002;3;3;350;-180;Moon et al. (2023);Experiment 1;Motion
-130;293.071113207766;283.069359794384;-10.0017534133819;1.26709275900066;3;3;350;-180;Moon et al. (2023);Experiment 1;Motion
-50;343.071113207766;329.46381058206;-13.6073026257059;1.30834352400052;3;3;350;-180;Moon et al. (2023);Experiment 1;Motion
-150;133.071113207766;133.12471475756;0.0536015497948483;1.08334068399927;3;3;350;-180;Moon et al. (2023);Experiment 1;Motion
50;83.0711132077656;58.4313954833091;-24.6397177244566;1.45007274400086;3;3;350;-180;Moon et al. (2023);Experiment 1;Motion
-120;203.071113207766;207.658718559203;4.58760535143711;1.66589029200077;3;3;350;-180;Moon et al. (2023);Experiment 1;Motion
30;173.071113207766;162.03398075456;-11.0371324532059;1.18388775899984;3;3;350;-180;Moon et al. (2023);Experiment 1;Motion
50;123.071113207766;100.959551376462;-22.1115618313036;1.24184103600055;3;3;350;-180;Moon et al. (2023);Experiment 1;Motion
80;43.0711132077656;35.1621425485513;-7.90897065921437;1.04989208599909;3;3;350;-180;Moon et al. (2023);Experiment 1;Motion
30;13.0711132077656;1.42043210849746;-11.6506810992682;0.97531109099873;3;3;350;-180;Moon et al. (2023);Experiment 1;Motion
-30;43.0711132077656;29.4171992981947;-13.653913909571;1.2257969250004;3;3;350;-180;Moon et al. (2023);Experiment 1;Motion
120;283.071113207766;287.145411876034;4.07429866826885;1.14072238799963;3;3;350;-180;Moon et al. (2023);Experiment 1;Motion
-40;323.071113207766;316.230936128959;-6.84017707880639;2.35857289199885;3;3;350;-180;Moon et al. (2023);Experiment 1;Motion
-40;3.07111320776562;345.499765721409;-17.571347486357;0.899557359000028;3;3;350;-180;Moon et al. (2023);Experiment 1;Motion
-160;163.071113207766;134.736707487428;-28.3344057203373;0.924888225001268;3;3;350;-180;Moon et al. (2023);Experiment 1;Motion
160;3.07111320776562;342.040743509335;-21.0303696984308;1.2000242310005;3;3;350;-180;Moon et al. (2023);Experiment 1;Motion
150;213.071113207766;209.629485729999;-3.44162747776639;1.33418212700053;3;3;350;-180;Moon et al. (2023);Experiment 1;Motion
0;213.071113207766;217.776683771257;4.70557056349134;1.39158459899954;3;3;350;-180;Moon et al. (2023);Experiment 1;Motion
90;123.071113207766;133.798304965375;10.7271917576089;1.01658754500022;3;3;350;-180;Moon et al. (2023);Experiment 1;Motion
-100;223.071113207766;225.541165997868;2.4700527901027;1.27509411899882;3;3;350;-180;Moon et al. (2023);Experiment 1;Motion
-80;303.071113207766;293.96019065152;-9.11092255624544;1.05830570900071;3;3;350;-180;Moon et al. (2023);Experiment 1;Motion
-30;333.071113207766;320.408174367042;-12.6629388407233;1.1001358529993;3;3;350;-180;Moon et al. (2023);Experiment 1;Motion
-120;93.0711132077656;97.1678082606385;4.09669505287289;1.14956309499939;3;3;350;-180;Moon et al. (2023);Experiment 1;Motion
-170;263.071113207766;249.934282853571;-13.1368303541943;1.08291458399981;3;3;350;-180;Moon et al. (2023);Experiment 1;Motion
-180;83.0711132077656;56.9440526579868;-26.1270605497788;1.07492174599975;3;3;350;-180;Moon et al. (2023);Experiment 1;Motion
-140;223.071113207766;212.894663742441;-10.1764494653246;1.09986565299914;3;3;350;-180;Moon et al. (2023);Experiment 1;Motion
-40;263.071113207766;247.344258370313;-15.7268548374524;1.80809993399998;3;3;350;-180;Moon et al. (2023);Experiment 1;Motion
130;133.071113207766;122.24819283095;-10.8229203768156;1.20002243100134;3;3;350;-180;Moon et al. (2023);Experiment 1;Motion
70;63.0711132077656;72.6652814971207;9.59416828935512;1.2920304750005;3;3;350;-180;Moon et al. (2023);Experiment 1;Motion
10;53.0711132077656;46.4653847762492;-6.60572843151647;1.01655864599888;3;3;350;-180;Moon et al. (2023);Experiment 1;Motion
-90;143.071113207766;133.356263733712;-9.71484947405361;0.941044896999301;3;3;350;-180;Moon et al. (2023);Experiment 1;Motion
0;117.096191012841;106.075775420265;-11.0204155925767;1.99200186899907;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
60;57.0961910128414;57.5866210171202;0.490430004278856;0.942406721000225;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
30;27.0961910128414;17.2522151052799;-9.84397590756144;0.833065970000462;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
0;27.0961910128414;24.0104956644127;-3.0856953484287;0.716936057000567;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
-140;167.096191012841;146.127668657522;-20.9685223553189;0.866712528999415;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
-60;227.096191012841;228.474748085329;1.37855707248738;1.01678485799857;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
-170;37.0961910128414;29.0188478758651;-8.07734313697629;0.983556757999395;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
100;297.096191012841;285.445692295542;-11.6504987172997;1.03375968299952;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
-30;327.096191012841;323.612998022021;-3.48319299082084;1.43312879800033;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
-100;67.0961910128414;53.8868790509769;-13.2093119618644;1.18368613199891;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
-70;137.096191012841;127.638947717681;-9.45724329516051;1.17485811999904;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
-30;167.096191012841;152.476816519061;-14.6193744937804;0.957463251999798;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
-50;217.096191012841;228.018900678003;10.9227096651616;1.13308085799872;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
110;107.096191012841;101.983010116776;-5.11318089606486;1.1833950270011;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
-120;227.096191012841;229.942713904635;2.84652289179354;1.05854371200076;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
-70;297.096191012841;293.299875127025;-3.79631588581589;1.0327693220006;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
160;137.096191012841;138.211689791113;1.11549877827144;0.95790929100076;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
-120;257.096191012841;249.982970207308;-7.11322080553373;1.0749202370007;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
-170;67.0961910128414;61.5733157180754;-5.52287529476599;1.15037107500029;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
90;337.096191012841;332.464804919163;-4.6313860936782;1.12513736100118;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
-80;57.0961910128414;55.392798304104;-1.70339270873735;1.16688514199996;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
-170;227.096191012841;225.863976617838;-1.23221439500298;1.14233604800029;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
-90;317.096191012841;320.441247139871;3.34505612702981;1.19155051300004;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
-10;327.096191012841;324.028014785338;-3.06817622750299;1.13376091099963;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
-30;357.096191012841;337.447736198056;-19.6484548147853;1.25859019200107;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
90;267.096191012841;240.488139031998;-26.6080519808438;1.30030729099963;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
40;227.096191012841;233.12675223085;6.03056121800819;1.1496664440001;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
170;57.0961910128414;50.0726084740262;-7.02358253881513;0.966680102999817;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
80;337.096191012841;326.790218281377;-10.3059727314645;1.21664478999992;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
170;167.096191012841;154.327275856142;-12.7689151566992;1.09238988499965;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
-60;227.096191012841;222.500421753786;-4.59576925905509;1.29149481100103;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
140;87.0961910128414;53.7409229400229;-33.3552680728185;1.37504256600005;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
70;17.0961910128414;347.85825514936;-29.2379358634815;1.40830614399965;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
30;347.096191012841;340.719201163606;-6.37698984923543;1.45852962299978;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
10;337.096191012841;332.267871584522;-4.82831942831911;1.01699864199873;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
0;337.096191012841;332.699425882707;-4.39676513013421;1.33310434699888;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
50;287.096191012841;281.609897574589;-5.48629343825269;1.17503650000072;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
-10;297.096191012841;281.543850466471;-15.5523405463705;1.20836962300018;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
-130;67.0961910128414;60.1049313058481;-6.99125970699322;1.29992945100093;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
170;257.096191012841;242.563830472018;-14.5323605408234;1.55062461300076;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
-60;317.096191012841;297.846489331368;-19.2497016814737;1.60889566200058;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
-180;137.096191012841;141.790215531498;4.69402451865622;1.12494666999919;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
-10;147.096191012841;139.699931382115;-7.39625963072595;1.24150450600064;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
20;127.096191012841;132.596224258915;5.50003324607317;1.27490403299998;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
-20;147.096191012841;142.773306209713;-4.32288480312869;1.26721364099831;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
100;47.0961910128414;28.9750463312444;-18.1211446815969;1.19184250899889;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
110;297.096191012841;286.94860182748;-10.1475891853609;1.17486637699949;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
-110;47.0961910128414;13.4715816086523;-33.6246094041891;0.908271675998549;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
-40;87.0961910128414;56.6533032994343;-30.4428877134071;0.966061463999722;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
-160;247.096191012841;241.82304674132;-5.27314427152169;1.27493684100045;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
-180;67.0961910128414;44.7445734653726;-22.3516175474687;1.17473813099969;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
130;297.096191012841;290.857082313818;-6.2391086990234;1.20852569199997;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
30;267.096191012841;257.754119768012;-9.3420712448289;1.26677850700071;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
120;147.096191012841;150.075171712207;2.97898069936545;1.62520790300005;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
80;67.0961910128414;77.3660767889944;10.269885776153;1.69939705700017;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
40;27.0961910128414;11.9414014715779;-15.1547895412634;1.30811943300068;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
-110;137.096191012841;141.766358303796;4.67016729095477;1.06627345500056;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
-80;217.096191012841;224.02562017588;6.9294291630388;1.1835481220005;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
-90;307.096191012841;297.140052142172;-9.95613887066946;1.09159303699926;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
-130;77.0961910128414;57.5368912416745;-19.5592997711668;1.39109394499974;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
70;7.09619101284136;336.569971776027;-30.5262192368148;1.19239759000084;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
-180;187.096191012841;208.565067101732;21.4688760888904;1.13312222199966;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
-50;237.096191012841;240.333056698222;3.2368656853802;0.982717768998555;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
140;97.0961910128414;141.546759471929;44.4505684590873;1.00903824399938;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
-80;177.096191012841;194.524203364521;17.4280123516794;1.4830795580001;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
90;87.0961910128414;77.9693714294827;-9.12681958335865;1.05085767200035;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
-160;247.096191012841;247.063444468139;-0.0327465447024338;1.32484592000037;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
-120;7.09619101284136;0.978890274547186;-6.11730073829417;1.45873342899904;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
130;237.096191012841;242.664217860252;5.56802684741109;1.57476700100051;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
50;187.096191012841;181.483133759886;-5.61305725295517;2.30032875599863;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
20;167.096191012841;141.440997122163;-25.6551938906786;1.34141133999947;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
60;107.096191012841;107.632935595974;0.536744583132659;1.00882466399889;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
150;317.096191012841;306.828117454708;-10.2680735581331;1.20842671799983;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
-140;97.0961910128414;104.579114399465;7.48292338662387;1.15869089299849;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
60;37.0961910128414;7.31482920837519;-29.7813618044662;1.10763477100045;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
-20;57.0961910128414;57.0501910728134;-0.0459999400279401;1.41598922899902;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
-100;157.096191012841;151.47083649277;-5.62535452007097;1.0420215410013;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
-100;257.096191012841;234.863544678512;-22.232646334329;1.08342444299888;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
-70;327.096191012841;317.848796604666;-9.24739440817496;1.149295711999;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
-150;117.096191012841;127.444188058546;10.3479970457042;1.17496036800003;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
-110;227.096191012841;231.659130492022;4.56293947918093;1.19975338400036;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
140;87.0961910128414;68.9001915703552;-18.1959994424862;0.966489331000048;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
160;287.096191012841;288.04398186521;0.94779085236911;0.991121356999429;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
120;167.096191012841;157.301834252845;-9.79435675999667;0.97500689700064;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
-150;317.096191012841;307.972060025083;-9.1241309877588;0.991815477000273;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
70;247.096191012841;244.184045989781;-2.91214502306065;1.57560696300061;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
120;127.096191012841;120.790788918064;-6.30540209477707;1.15888303199972;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
-40;167.096191012841;156.907025595314;-10.189165417527;1.04983465799887;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
-40;207.096191012841;205.90249312767;-1.19369788517108;1.0410488689995;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
-130;337.096191012841;328.331995151472;-8.76419586136961;1.67554533099974;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
100;237.096191012841;225.18190518932;-11.9142858235214;1.54986043299868;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
-20;257.096191012841;254.719193818513;-2.37699719432885;1.47509224200076;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
-140;37.0961910128414;7.47724836759009;-29.6189426452513;1.01714911699855;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
150;247.096191012841;246.116611672659;-0.97957934018234;1.30842019299962;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
160;87.0961910128414;79.2748737379542;-7.82131727488714;1.17493810799897;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
0;87.0961910128414;53.2639673509364;-33.8322236619049;1.15063921799992;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
-50;137.096191012841;120.958924738542;-16.1372662742997;1.10050819099888;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
20;117.096191012841;120.3191888085;3.22299779565827;0.933872585999779;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
-90;207.096191012841;196.573449296286;-10.5227417165551;1.1835454330012;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
130;77.0961910128414;53.867125188296;-23.2290658245454;1.04971132799983;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
80;357.096191012841;332.954573912363;-24.1416171004782;1.3001367980014;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
40;317.096191012841;312.788041362596;-4.30814965024547;1.52504467499966;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
50;267.096191012841;249.738191559365;-17.3579994534759;0.958541273999799;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
150;117.096191012841;132.20212853582;15.1059375229789;1.24128714699873;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
10;107.096191012841;111.88766174872;4.79147073587907;2.14172703300028;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
110;357.096191012841;333.633479731114;-23.4627112817276;1.0171939009997;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
-160;157.096191012841;141.242454839098;-15.8537361737429;0.816192670999953;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
-150;307.096191012841;303.266454163069;-3.82973684977264;1.10025429500092;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
10;297.096191012841;283.137722959566;-13.9584680532758;1.33329626600062;3;4;350;-180;Moon et al. (2023);Experiment 1;Motion
0;22.7338259961441;25.4189891538927;2.68516315774861;1.05845891399986;3;5;350;-180;Moon et al. (2023);Experiment 1;Motion
-40;62.7338259961441;51.7794255360845;-10.9544004600596;1.16593592600111;3;5;350;-180;Moon et al. (2023);Experiment 1;Motion
20;42.7338259961441;36.6805366038082;-6.05328939233591;0.999848949999432;3;5;350;-180;Moon et al. (2023);Experiment 1;Motion
-40;82.7338259961441;62.2578726780653;-20.4759533180788;1.27482801599945;3;5;350;-180;Moon et al. (2023);Experiment 1;Motion
-100;182.733825996144;176.40310012198;-6.3307258741639;1.28422221700021;3;5;350;-180;Moon et al. (2023);Experiment 1;Motion
-150;332.733825996144;328.252822701239;-4.48100329490461;1.0915532300005;3;5;350;-180;Moon et al. (2023);Experiment 1;Motion
10;322.733825996144;304.512563910062;-18.2212620860824;1.0502307200004;3;5;350;-180;Moon et al. (2023);Experiment 1;Motion
40;282.733825996144;284.876037698197;2.14221170205332;1.06715000899931;3;5;350;-180;Moon et al. (2023);Experiment 1;Motion
-150;72.7338259961441;55.5710594780172;-17.1627665181269;1.35049865099973;3;5;350;-180;Moon et al. (2023);Experiment 1;Motion
140;292.733825996144;286.425041800742;-6.30878419540181;0.95742921999954;3;5;350;-180;Moon et al. (2023);Experiment 1;Motion
-120;52.7338259961441;38.4867919254399;-14.2470340707042;1.00007530499897;3;5;350;-180;Moon et al. (2023);Experiment 1;Motion
-50;102.733825996144;110.205149232465;7.47132323632084;1.03433338800096;3;5;350;-180;Moon et al. (2023);Experiment 1;Motion
50;52.7338259961441;37.7952229424597;-14.9386030536844;0.96628172400051;3;5;350;-180;Moon et al. (2023);Experiment 1;Motion
-30;82.7338259961441;49.7087686795246;-33.0250573166195;0.966847824998695;3;5;350;-180;Moon et al. (2023);Experiment 1;Motion
140;302.733825996144;295.39398614348;-7.33983985266394;1.01700539500052;3;5;350;-180;Moon et al. (2023);Experiment 1;Motion
80;222.733825996144;225.985863271055;3.25203727491061;0.982858232000581;3;5;350;-180;Moon et al. (2023);Experiment 1;Motion
-70;292.733825996144;302.194102117201;9.46027612105649;1.54179088599994;3;5;350;-180;Moon et al. (2023);Experiment 1;Motion
60;232.733825996144;232.051884624676;-0.681941371468469;1.02400500399926;3;5;350;-180;Moon et al. (2023);Experiment 1;Motion
-140;12.7338259961441;359.297223917335;-13.4366020788094;0.899696105001567;3;5;350;-180;Moon et al. (2023);Experiment 1;Motion
40;332.733825996144;320.356027591035;-12.3777984051092;0.775007153999468;3;5;350;-180;Moon et al. (2023);Experiment 1;Motion
140;192.733825996144;199.545475742273;6.81164974612861;1.13249410199933;3;5;350;-180;Moon et al. (2023);Experiment 1;Motion
90;102.733825996144;99.2231198205587;-3.51070617558543;1.07521992699913;3;5;350;-180;Moon et al. (2023);Experiment 1;Motion
-10;112.733825996144;106.354311188082;-6.3795148080624;0.866563937999672;3;5;350;-180;Moon et al. (2023);Experiment 1;Motion
-90;202.733825996144;214.749138232137;12.0153122359926;1.17481593900084;3;5;350;-180;Moon et al. (2023);Experiment 1;Motion
170;32.7338259961441;9.49526218383195;-23.2385638123122;0.983063285999378;3;5;350;-180;Moon et al. (2023);Experiment 1;Motion
100;292.733825996144;290.651292378189;-2.08253361795477;0.825177283999437;3;5;350;-180;Moon et al. (2023);Experiment 1;Motion
160;132.733825996144;136.924004726037;4.19017872989303;1.15012393199868;3;5;350;-180;Moon et al. (2023);Experiment 1;Motion
-40;172.733825996144;182.583194781837;9.84936878569266;1.20840628299993;3;5;350;-180;Moon et al. (2023);Experiment 1;Motion
-110;282.733825996144;289.056650032899;6.32282403675441;0.849951617001352;3;5;350;-180;Moon et al. (2023);Experiment 1;Motion
70;212.733825996144;202.637678583679;-10.0961474124654;1.05865978400107;3;5;350;-180;Moon et al. (2023);Experiment 1;Motion
-50;262.733825996144;252.650217845693;-10.0836081504515;1.09144363199994;3;5;350;-180;Moon et al. (2023);Experiment 1;Motion
0;262.733825996144;253.375561045624;-9.35826495052044;1.31623750500148;3;5;350;-180;Moon et al. (2023);Experiment 1;Motion
50;212.733825996144;216.990781995098;4.25695599895403;1.10016963499947;3;5;350;-180;Moon et al. (2023);Experiment 1;Motion
-50;262.733825996144;234.702263489721;-28.0315625064229;1.1424065379997;3;5;350;-180;Moon et al. (2023);Experiment 1;Motion
120;142.733825996144;147.233024127959;4.49919813181472;1.00828583399925;3;5;350;-180;Moon et al. (2023);Experiment 1;Motion
-130;272.733825996144;282.260419330769;9.5265933346252;0.85807090399976;3;5;350;-180;Moon et al. (2023);Experiment 1;Motion
-120;32.7338259961441;10.2245515901865;-22.5092744059576;0.70115487899966;3;5;350;-180;Moon et al. (2023);Experiment 1;Motion
-30;62.7338259961441;37.1843918395203;-25.5494341566238;0.782800360999317;3;5;350;-180;Moon et al. (2023);Experiment 1;Motion
-80;142.733825996144;144.392027708917;1.65820171277318;0.849176988000181;3;5;350;-180;Moon et al. (2023);Experiment 1;Motion
-160;302.733825996144;294.760921916936;-7.97290407920821;1.05874591199972;3;5;350;-180;Moon et al. (2023);Experiment 1;Motion
130;172.733825996144;181.244390836527;8.51056484038327;1.62556206499903;3;5;350;-180;Moon et al. (2023);Experiment 1;Motion
-30;202.733825996144;199.777431651879;-2.95639434426482;2.0669021850008;3;5;350;-180;Moon et al. (2023);Experiment 1;Motion
-100;302.733825996144;303.280354800507;0.546528804363049;1.24203381799998;3;5;350;-180;Moon et al. (2023);Experiment 1;Motion
-110;52.7338259961441;34.2661017822372;-18.467724213907;0.817118127000867;3;5;350;-180;Moon et al. (2023);Experiment 1;Motion
-90;142.733825996144;139.229856209835;-3.50396978630926;1.08324268499928;3;5;350;-180;Moon et al. (2023);Experiment 1;Motion
20;122.733825996144;114.337599453111;-8.39622654303302;0.883107445999485;3;5;350;-180;Moon et al. (2023);Experiment 1;Motion
