delta;theta;resp;error;rt;obs;block;range;mindelta;study;experiment;stimulus
20;251.055901625513;263.35204772864;12.2961461031265;1.37956656599999;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
160;91.0559016255133;82.0241710603703;-9.03173056514308;1.96379159500066;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-40;131.055901625513;125.977505795615;-5.0783958298984;1.15571840499979;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-90;221.055901625513;238.834723585167;17.7788219596534;2.07485260500016;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-80;301.055901625513;290.278036636406;-10.7778649891071;1.62522184000045;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-120;61.0559016255133;63.7525572009534;2.69665557544005;1.16740610499983;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-100;161.055901625513;146.427028470422;-14.6288731550909;0.959012320000511;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
110;51.0559016255133;61.8513745523208;10.7954729268075;1.25053711700002;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
30;21.0559016255133;25.9551578173967;4.89925619188331;1.21906915799991;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-100;121.055901625513;101.246947263523;-19.8089543619906;0.959147624000252;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-180;301.055901625513;283.071156210699;-17.9847454148139;1.16674764100026;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-160;101.055901625513;98.027518994199;-3.02838263131433;1.29629347800073;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-110;211.055901625513;219.312768424316;8.25686679880241;1.02191286400011;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-170;21.0559016255133;29.8730528613189;8.8171512358056;1.32517610000014;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
150;231.055901625513;228.435057753931;-2.62084387158242;1.27489337499992;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-110;341.055901625513;326.825469479565;-14.2304321459483;0.933450865999475;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-150;131.055901625513;135.168254526144;4.11235290063047;0.982941664999998;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
160;331.055901625513;321.757657303727;-9.298244321786;0.984863100000439;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
70;261.055901625513;262.565942520015;1.51004089450157;1.23369995899975;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-140;41.0559016255133;68.471837101804;27.4159354762907;0.876560923999932;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-90;131.055901625513;119.977368297051;-11.0785333284625;1.07860516799974;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
30;101.055901625513;88.3990826311093;-12.656818994404;2.36273545800032;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-30;131.055901625513;132.454893137644;1.39899151213044;1.05502164100017;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
0;131.055901625513;120.473533097718;-10.5823685277952;1.14121144599994;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-110;241.055901625513;239.302877082101;-1.75302454341235;1.10012534799989;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
170;71.0559016255133;78.1992049088381;7.14330328332474;1.19151244300065;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-10;81.0559016255133;80.9112671231491;-0.144634502364269;0.991424738000205;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
20;61.0559016255133;68.5357066992666;7.4798050737533;1.1497031050003;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
80;341.055901625513;334.892674136886;-6.16322748862723;0.983970606000184;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
150;191.055901625513;197.397571457199;6.34166983168606;1.15898836199995;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
60;131.055901625513;134.672652859569;3.6167512340553;1.60032541299915;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-20;151.055901625513;146.956053101923;-4.09984852359059;1.27720771300028;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
120;31.0559016255133;36.7096339625285;5.65373233701519;2.53727164400061;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
50;341.055901625513;333.863078616475;-7.19282300903842;0.95489276599983;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-40;21.0559016255133;28.1227836124321;7.06688198691877;1.40088885999921;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
50;331.055901625513;333.23897024773;2.18306862221669;1.03998088700064;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-50;21.0559016255133;24.6158101370116;3.55990851149825;0.858640147000187;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
150;231.055901625513;216.414296203781;-14.6416054217324;0.632585848999952;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
140;91.0559016255133;97.2411745357792;6.18527291026585;1.05797487599921;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-160;251.055901625513;251.785654602985;0.729752977471946;1.25851028000034;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
10;241.055901625513;247.157222118022;6.10132049250825;1.07504156799951;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-40;281.055901625513;274.320437085228;-6.73546454028548;1.85826434699993;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-130;51.0559016255133;66.0463605496819;14.9904589241686;0.892242367000108;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
90;321.055901625513;299.834438695771;-21.2214629297424;1.0919254420005;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
80;241.055901625513;247.961958610342;6.9060569848283;1.19165264500043;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-130;11.0559016255133;16.8903292160884;5.83442759057501;0.941823559999648;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-120;131.055901625513;130.915358420305;-0.14054320520836;0.766966567000054;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
100;31.0559016255133;41.4759966660399;10.4200950405266;0.93963685899962;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-140;171.055901625513;178.034994954404;6.97909332889077;0.92513138600043;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-80;251.055901625513;258.085135202649;7.02923357713598;1.0340147400002;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-70;321.055901625513;316.939589321837;-4.11631230367595;0.800273021999601;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-180;141.055901625513;142.40850333361;1.35260170809701;0.726541723000082;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
170;331.055901625513;328.324321222264;-2.73158040324898;1.41808133500035;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-70;41.0559016255133;51.1954616141721;10.1395599886588;1.02461382399997;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
0;41.0559016255133;39.9146208173332;-1.14128080818013;0.850396185000136;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
20;21.0559016255133;41.3535880905989;20.2976864650856;1.09655136400033;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-20;41.0559016255133;44.6769936582402;3.62109203272684;1.05475591200047;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
80;321.055901625513;319.546353874751;-1.50954775076201;0.70876558100008;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
110;211.055901625513;214.498241691172;3.44234006565864;1.21685476099992;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
100;111.055901625513;104.743303883029;-6.3125977424841;1.05794888299988;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
140;331.055901625513;331.499949750806;0.444048125292454;0.934322164999685;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-90;61.0559016255133;57.5499416950957;-3.5059599304176;1.04168251399915;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-20;81.0559016255133;77.1744534312436;-3.88144819426969;1.08388248499978;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-50;131.055901625513;134.368418564226;3.31251693871309;1.22514647499975;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-60;191.055901625513;183.793933036553;-7.26196858896049;1.10866677500053;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-60;251.055901625513;251.476619920586;0.420718295072788;0.908982762000051;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
70;181.055901625513;185.933929377387;4.87802775187345;1.51269490199957;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-150;331.055901625513;328.435970419192;-2.61993120632178;1.17883904199971;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-130;101.055901625513;98.0530282900223;-3.00287333549105;1.27155923899954;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-120;221.055901625513;244.727349615791;23.6714479902777;1.28333774300063;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
70;151.055901625513;147.034947689916;-4.02095393559753;0.758987917000013;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-170;321.055901625513;322.80280805573;1.74690643021643;0.658940879000511;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
40;281.055901625513;285.665909803434;4.6100081779208;0.907946780999737;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
130;151.055901625513;149.883493355116;-1.17240827039734;1.34132193900041;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
120;31.0559016255133;42.8429864933524;11.787084867839;1.50765248900007;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-60;91.0559016255133;81.961278396932;-9.09462322858133;1.34137448599995;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-30;121.055901625513;112.91700921798;-8.13889240753346;1.15904091899938;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-50;171.055901625513;158.576963676903;-12.4789379486108;1.03325635300007;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
60;111.055901625513;103.829954659294;-7.22594696621897;1.02850714400029;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
40;71.0559016255133;77.3672781311581;6.31137650564476;1.42128919300012;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
130;301.055901625513;282.349762804555;-18.7061388209586;1.34257577900007;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
120;181.055901625513;187.722620128479;6.66671850296521;1.0837180819999;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-70;251.055901625513;256.344583800933;5.28868217541924;0.957741766000254;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-100;351.055901625513;354.319518376051;3.26361675053761;1.13304868999967;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
0;351.055901625513;351.054539597707;-0.00136202780652184;1.09207453599993;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-180;171.055901625513;170.369647900131;-0.686253725381846;0.851299244999609;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-30;201.055901625513;199.46174448582;-1.59415713969315;1.25022670700037;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-10;211.055901625513;213.889825241537;2.83392361602347;1.1190126649999;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
90;121.055901625513;128.467235354178;7.4113337286646;1.28348825000012;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
90;31.0559016255133;43.048445302992;11.9925436774787;1.29616026399981;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-170;201.055901625513;197.884221491613;-3.17168013390071;1.01358752899978;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
170;31.0559016255133;39.1971434990137;8.14124187350036;1.01459050599988;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
110;281.055901625513;280.693941916866;-0.361959708647191;0.916531191999638;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
60;221.055901625513;229.378079355994;8.32217773048043;1.29987796099977;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-10;231.055901625513;238.279313793098;7.22341216758451;1.2173011979994;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
140;91.0559016255133;87.0587164320038;-3.99718519350958;1.16715138299969;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
30;61.0559016255133;72.5452660992426;11.4893644737292;1.36594488000082;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
160;261.055901625513;266.749802364491;5.6939007389775;2.16864752800029;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-150;51.0559016255133;56.9805333257712;5.92463170025788;0.891808356999718;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
10;41.0559016255133;48.310391595118;7.25448996960467;0.984017744000084;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
50;351.055901625513;353.859457851202;2.8035562256884;1.00426303899985;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-80;71.0559016255133;74.6392095494528;3.58330792393943;0.971199393999996;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
130;301.055901625513;287.844499562992;-13.2114020625214;0.858333288000722;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
100;201.055901625513;224.116208849543;23.0603072240297;1.23291444799997;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
40;161.055901625513;156.12685771874;-4.92904390677316;0.933035336999637;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
-160;321.055901625513;320.957777612872;-0.0981240126410512;0.957749236000382;5;14;350;-180;Moon et al. (2023);Experiment 3;Motion
0;8.96273630031432;11.0291824646356;2.06644616432124;0.727601347000018;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
110;258.962736300314;261.715920674129;2.75318437381497;1.87826145700001;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-50;308.962736300314;296.82906163252;-12.1336746677941;1.2880204890007;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
160;148.962736300314;149.177455267719;0.214718967404821;1.18405834699934;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-40;188.962736300314;183.236372321776;-5.72636397853833;0.958959022000272;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
50;138.962736300314;140.107886674106;1.14515037379167;1.05021586399926;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-130;268.962736300314;269.82512817378;0.862391873465469;1.4750718589994;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
150;118.962736300314;106.649684320692;-12.3130519796225;0.66656187100034;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-150;268.962736300314;273.212238240127;4.24950193981277;0.765929819000121;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-80;348.962736300314;6.39086009095523;17.4281237906409;1.31012534899946;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-50;38.9627363003143;50.579790438853;11.6170541385387;1.41098469299959;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-90;128.962736300314;113.554979979031;-15.4077563212833;0.72861518100035;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
170;318.962736300314;305.153728057153;-13.8090082431618;1.26170814199941;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
140;178.962736300314;173.080775088428;-5.88196121188619;2.11374319900006;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
120;58.9627363003143;65.0137214631464;6.05098516283212;1.10598581300019;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-40;98.9627363003143;81.7097523191046;-17.2529839812098;1.18268124299993;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
70;28.9627363003143;45.256698647702;16.2939623473877;1.41640860100051;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
90;298.962736300314;295.06746343806;-3.89527286225382;1.33301995399961;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-180;118.962736300314;119.997642508808;1.03490620849328;1.01720599300006;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-60;178.962736300314;178.034390396365;-0.92834590394915;0.975573960000474;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
140;38.9627363003143;30.9413591212195;-8.02137717909478;1.2521635840003;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-110;148.962736300314;151.236731235671;2.27399493535691;1.09983055599969;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-30;178.962736300314;180.802552673785;1.83981637347043;0.811676121999881;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-10;188.962736300314;180.950011578596;-8.01272472171826;0.854304808999586;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
170;18.9627363003143;16.5558295917134;-2.40690670860089;0.682781852000517;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-30;48.9627363003143;51.0256590758933;2.06292277557901;1.08863720299996;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
150;258.962736300314;258.029909835836;-0.932826464478069;2.050289109;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-90;348.962736300314;346.939803270049;-2.02293303026556;1.24993752499995;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
110;238.962736300314;242.957832960642;3.99509666032793;1.14151180799945;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
160;78.9627363003143;73.2104004016912;-5.75233589862309;1.15837401299996;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-180;258.962736300314;259.312300202075;0.34956390176103;1.18450892799956;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
10;248.962736300314;258.834257012171;9.87152071185625;1.28319291800017;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
140;108.962736300314;90.1901545050107;-18.7725817953036;1.33533801200065;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-160;268.962736300314;269.511691510904;0.548955210589611;1.17542889000015;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
60;208.962736300314;225.520790069259;16.5580537689445;1.01636747300017;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-100;308.962736300314;307.484708399544;-1.47802790077077;0.737000598000122;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-30;338.962736300314;342.467039434555;3.50430313424118;1.05525632199988;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
10;328.962736300314;328.619026861428;-0.343709438886663;0.965890935000061;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-70;38.9627363003143;47.3197133532111;8.35697705289681;0.715102152000327;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-140;178.962736300314;174.408740340963;-4.55399595935106;0.575007045000348;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
120;58.9627363003143;64.9317230259069;5.96898672559264;1.17473922199952;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-100;158.962736300314;155.210535651229;-3.75220064908493;0.79263258499941;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
40;118.962736300314;108.770910354701;-10.1918259456133;1.02540405999935;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-170;288.962736300314;281.489692391373;-7.47304390894089;1.09082982000018;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
10;278.962736300314;272.801898545677;-6.16083775463699;1.18377497700021;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
30;248.962736300314;256.772507537366;7.80977123705179;2.06967688700024;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
50;198.962736300314;199.843864795659;0.881128495344541;0.79204170399953;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
50;148.962736300314;150.707419970461;1.744683670147;1.11652119999962;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
100;48.9627363003143;55.8044334846609;6.84169718434659;1.05628676800006;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
30;18.9627363003143;37.0885078207869;18.1257715204726;0.965970326999923;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
20;358.962736300314;14.0528292502553;15.0900929499409;0.849760256000081;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
90;268.962736300314;267.952309539912;-1.01042676040242;0.899955514999419;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
30;238.962736300314;256.840816049576;17.8780797492618;1.24974102399938;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-20;258.962736300314;256.913102187524;-2.04963411279061;1.2766744849996;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-120;18.9627363003143;40.2899140432302;21.3271777429159;0.676295114999448;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-10;28.9627363003143;38.5978727173363;9.63513641702203;0.885469731999365;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
20;8.9627363003143;19.2636576906975;10.3009213903832;1.00017703499998;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
0;8.9627363003143;14.6516919897409;5.68895568942657;1.278266325;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-50;58.9627363003143;68.6876482720308;9.72491197171654;0.929943073000686;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
0;58.9627363003143;68.9969753936648;10.0342390933505;0.738818164999429;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
80;338.962736300314;332.28262415272;-6.6801121475944;0.917431172000761;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
60;278.962736300314;276.88188756745;-2.08084873286441;1.88350223499947;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-120;38.9627363003143;65.6934340155557;26.7306977152413;1.31647965499997;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
20;18.9627363003143;19.3285699851981;0.365833684883761;1.29978597599984;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
130;248.962736300314;252.842543800221;3.87980749990692;1.1673496479998;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
80;168.962736300314;163.069289932136;-5.89344636817879;0.949893050000355;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
40;128.962736300314;127.610336031984;-1.35240026833061;0.709595162999904;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-70;198.962736300314;206.071519117642;7.10878281732809;0.644738343000427;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
70;128.962736300314;124.807480751866;-4.15525554844848;0.670158840999648;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-60;188.962736300314;183.143111271515;-5.81962502879887;0.803749032999804;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
90;98.9627363003143;92.593535518147;-6.36920078216725;0.846345836000182;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
130;328.962736300314;315.665109926529;-13.2976263737856;0.905322711000736;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-130;98.9627363003143;99.8168912742312;0.854154973916849;0.850021735000155;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-120;218.962736300314;228.452178752748;9.48944245243374;1.51745037000001;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-110;328.962736300314;324.87927111644;-4.08346518387401;0.817579904000013;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-160;128.962736300314;123.107692893724;-5.85504340659074;1.08330497499992;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-80;208.962736300314;214.245284330115;5.28254802980101;1.05875091899998;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-150;358.962736300314;357.930841124914;-1.03189517540045;0.75013817800027;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
0;358.962736300314;359.619923736134;0.657187435819424;0.916587238999455;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-130;128.962736300314;107.249400726689;-21.7133355736253;0.510577774999547;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-20;148.962736300314;131.721702577246;-17.2410337230688;1.03618537599959;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
130;18.9627363003143;24.9774904528565;6.01475415254219;0.871585664999657;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
160;218.962736300314;221.095729065569;2.13299276525458;0.922078599000088;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
60;158.962736300314;161.800428127185;2.83769182687115;0.457833189000667;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-60;218.962736300314;230.227318266857;11.2645819665423;0.832453865000389;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-80;298.962736300314;279.222012277001;-19.7407240233132;0.949694957999782;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-90;28.9627363003143;36.235164869291;7.27242856897669;0.983410171000287;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-140;168.962736300314;159.156039626658;-9.80669667365646;1.09080455000003;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
110;58.9627363003143;60.9032561034981;1.94051980318376;1.11576478999996;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-20;78.9627363003143;72.1138804854271;-6.84885581488719;1.13540030600052;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
100;338.962736300314;332.246021750547;-6.71671454976735;0.783620819000134;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-10;348.962736300314;340.672950489943;-8.28978581037137;1.10338876199967;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-70;58.9627363003143;73.4715934925484;14.5088571922341;0.77900721900005;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-140;198.962736300314;198.988416023896;0.0256797235813622;1.01311718899979;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
80;118.962736300314;96.3354187134986;-22.6273175868157;0.688524572999995;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
120;358.962736300314;352.170373390005;-6.79236291030918;0.86682183800076;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-180;178.962736300314;179.903486906143;0.940750605828299;0.799308621000819;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-160;338.962736300314;345.559334056942;6.59659775662794;0.833715118999862;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-40;18.9627363003143;25.1113466631299;6.14861036281564;0.892261418000089;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
40;338.962736300314;342.267141353002;3.30440505268786;0.916636284999186;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
170;168.962736300314;161.631256867623;-7.33147943269165;0.551564878000136;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
150;18.9627363003143;21.9710890067087;3.00835270639443;0.667088010000043;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-100;118.962736300314;110.597221318542;-8.36551498177209;0.95303393300037;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-110;228.962736300314;234.209240902412;5.24650460209756;0.667329844000051;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
70;158.962736300314;161.072229067178;2.10949276686389;0.803676350000387;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-170;328.962736300314;330.635873516665;1.67313721635111;2.01361178300067;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
100;228.962736300314;240.208572629376;11.2458363290619;0.862654778999968;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-150;18.9627363003143;32.7009632456161;13.7382269453018;0.774211758000092;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
-170;188.962736300314;203.071262607732;14.1085263074175;0.916601988000366;5;15;350;-180;Moon et al. (2023);Experiment 3;Motion
0;13.2745772012426;32.8602554473987;19.5856782461561;1.57883928000228;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
150;223.274577201243;233.276209228446;10.0016320272033;0.804315208999469;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
20;203.274577201243;216.510033832906;13.2354566316629;0.98296698500053;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
-130;333.274577201243;311.097197086572;-22.1773801146704;1.23352715700094;6;1;350;-180;Moon et al. (2023);Experiment 3;Motion
