delta;theta;resp;error;rt;obs;block;cond;study;experiment;stimulus;expnum;stimtype;studynum;code;obsid;outliers_q;outliers_sd;outliers_rt;error_iqr;errorsd;theta_cent;stim_bias_peak;error_ori_deb;error_ori_deb_sd_deb;sd_bias_peak;error_norm;error_iqr_norm;error_ori_deb_norm;error_ori_deb_sd_deb_norm;bin;codenum
88;42;61.5;19.5;1.47482109069824;14;1;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;19.5;19.5;-48;23.9091799466004;9.55528929654244;5.0671573999773;5.58304825631216;1.00708836931988;1.10424830124535;0.682802204561836;0.36742708329066;3;1
-18;114;114.5;0.499999999999995;1.95795965194702;14;1;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;0.499999999999995;0.499999999999995;24;23.9091799466004;-4.15481497675443;-4.24890367775644;5.58304825631216;0.0918468280521736;0.0670911849898244;-0.296894917320922;-0.306819418713106;NaN;1
-1;139;153.5;14.5;1.5828812122345;14;1;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;14.5;14.5;49;23.9091799466004;22.655312050251;24.6382308944048;5.58304825631216;0.76623533214417;0.831312218020211;1.6189040993814;1.78387634591039;1;1
-35;86;87;0.999999999999988;1.86646938323975;14;1;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;0.999999999999988;0.999999999999988;-4;23.9091799466004;11.2742626887917;10.1235010666173;5.58304825631216;0.115932131769745;0.0943847933123378;0.805636666751864;0.733378100755466;NaN;1
61;162;113;-49;1.31716632843018;14;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;1;0;0;NaN;-49;72;23.9091799466004;NaN;NaN;5.58304825631216;-2.29259823998739;NaN;NaN;NaN;NaN;1
-51;32;50;18;1.91615629196167;14;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;18;18;-58;23.9091799466004;5.57699749497704;2.85756615383553;5.58304825631216;0.93483245816717;1.02236747627781;0.398521286611811;0.20750872765321;NaN;1
-29;8;51.5;43.5;1.44970417022705;14;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;43.5;43.5;-82;23.9091799466004;28.8806301144447;27.5255601296472;5.58304825631216;2.16318294776331;2.41434150072601;2.06375310043343;1.99284573981533;NaN;1
-54;17;35;18;1.98314833641052;14;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;18;18;-73;23.9091799466004;-5.54274112812592;-9.34554184874651;5.58304825631216;0.934832458167169;1.02236747627781;-0.396073393923236;-0.675686736144313;NaN;1
-18;155;151;-4;1.79134106636047;14;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;-4;-4;65;23.9091799466004;10.0957262563198;10.0016375553178;5.58304825631216;-0.124920905405968;-0.1785512899128;0.721420768177297;0.724558273842564;NaN;1
35;166;145.5;-20.5;2.16638326644897;14;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;-20.5;-20.5;76;23.9091799466004;2.858216775153;5.63683738825664;5.58304825631216;-0.919735928085821;-1.07924036455576;0.204242556622149;0.408657463400225;NaN;1
-14;6;163.5;-22.5;1.57481646537781;14;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;-22.5;-22.5;-84;23.9091799466004;-31.5899163731688;-31.2875193601765;5.58304825631216;-1.01607714295611;-1.18841479784581;-2.25735337488197;-2.26372930699937;NaN;1
12;125;152;27;1.7080237865448;14;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;27;27;35;23.9091799466004;26.733243542242;29.4529359301663;5.58304825631216;1.36836792508345;1.51365242608306;1.91030507389623;2.13233885613385;NaN;1
80;77;47;-30;1.566561460495;14;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;-30;-30;-13;23.9091799466004;-22.4192373505234;-27.2537727180293;5.58304825631216;-1.37735669871968;-1.59781892268352;-1.60203466503851;-1.97178837394369;3;1
-28;134;123.5;-10.5;1.93318629264832;14;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;-10.5;-10.5;44;23.9091799466004;-6.66059478295553;-7.96383819282803;5.58304825631216;-0.438029853734395;-0.53336819810548;-0.475953020401039;-0.575686441058712;NaN;1
-76;13;37;24;2.01632952690125;14;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;24;24;-77;23.9091799466004;0.97815924469457;4.13284111182795;5.58304825631216;1.22385610277803;1.34989077614797;0.069897338318335;0.299806284780064;NaN;1
14;127;132;4.99999999999999;1.65804648399353;14;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;4.99999999999999;4.99999999999999;37;23.9091799466004;5.17433974133416;7.52865530708343;5.58304825631216;0.308614561510315;0.312733659892449;0.369748154439794;0.545577091079105;NaN;1
77;56;46.5;-9.5;1.85801839828491;14;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;-9.5;-9.5;-34;23.9091799466004;-4.32913862713428;-7.69312219568779;5.58304825631216;-0.389859246299252;-0.478780981460452;-0.309351742969278;-0.55609347010401;NaN;1
58;112;95;-17;1.54979062080383;14;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;-17;-17;22;23.9091799466004;-23.2083329827942;-22.2784151124592;5.58304825631216;-0.751138802062822;-0.888185106298159;-1.65842188897317;-1.61169869293126;NaN;1
-65;157;138.5;-18.5;1.64141869544983;14;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;-18.5;-18.5;67;23.9091799466004;-3.50403127079517;-6.57623434769851;5.58304825631216;-0.823394713215536;-0.970065931265701;-0.250391191967186;-0.475259121944018;NaN;1
38;161;124.5;-36.5;1.89971232414246;14;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;-36.5;-36.5;71;23.9091799466004;-18.3389335786462;-15.2563243592952;5.58304825631216;-1.6904656470481;-1.9526358308762;-1.31046417206266;-1.10347745140355;NaN;1
66;39;47.5;8.50000000000001;1.72487020492554;14;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;8.50000000000001;8.50000000000001;-51;23.9091799466004;-3.05429154150782;-1.63535981690421;5.58304825631216;0.477211687533315;0.503788918150046;-0.218253674294375;-0.117665140815037;NaN;1
-7;44;48;4;1.98282027244568;14;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;4;4;-46;23.9091799466004;-4.18327641153374;-3.21140365224136;5.58304825631216;0.260443954075173;0.258146443247422;-0.298928715546093;-0.231730735073589;1;1
50;67;58.5;-8.50000000000001;1.53288507461548;14;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;-8.50000000000001;-8.50000000000001;-23;23.9091799466004;-4.08401931184603;-2.94747382912734;5.58304825631216;-0.34168863886411;-0.424193764815425;-0.29183599816393;-0.212628910973871;2;1
-63;34;63;29;1.69149136543274;14;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;29;29;-56;23.9091799466004;16.7509723471466;12.7559670501922;5.58304825631216;1.46470913995374;1.62282685937311;1.19699158154476;0.923901860342177;NaN;1
-34;85;69;-16;1.61656045913696;14;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;-16;-16;-5;23.9091799466004;-5.35831969815766;-6.59452550202774;5.58304825631216;-0.70296819462768;-0.833597889653132;-0.382895000779625;-0.476582937526718;NaN;1
-40;176;18;22;1.7995080947876;14;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;22;22;86;23.9091799466004;42.246312307224;41.520842685572;5.58304825631216;1.12751488790774;1.24071634285792;3.01883849695877;3.00574917927862;2;1
15;144;148;4.00000000000001;1.69146943092346;14;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;4.00000000000001;4.00000000000001;54;23.9091799466004;15.6584479012679;17.8040235289354;5.58304825631216;0.260443954075174;0.258146443247422;1.11892193058677;1.2892530956239;NaN;1
-64;150;126;-24;1.49147510528564;14;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;-24;-24;60;23.9091799466004;-10.7881273342232;-14.36225513663;5.58304825631216;-1.08833305410882;-1.27029562281335;-0.770898389185018;-1.03876951948885;NaN;1
-29;168;39;51;2.14154267311096;14;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;1;0;0;NaN;51;78;23.9091799466004;NaN;NaN;5.58304825631216;2.52446250352688;NaN;NaN;NaN;NaN;1
23;51;41.5;-9.5;1.75808072090149;14;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;-9.5;-9.5;-39;23.9091799466004;-9.00718858123589;-8.10025055680246;5.58304825631216;-0.389859246299252;-0.478780981460452;-0.643636004029461;-0.585559235845304;NaN;1
66;159;139.5;-19.5;1.29135131835938;14;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;-19.5;-19.5;69;23.9091799466004;-3.1389847091607;-1.72005298455709;5.58304825631216;-0.871565320650679;-1.02465314791073;-0.224305681699911;-0.123794777746042;NaN;1
-36;39;57.5;18.5;1.59119534492493;14;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;18.5;18.5;-51;23.9091799466004;6.94570845849218;5.89007604880995;5.58304825631216;0.958917761884741;1.04966108460032;0.496326683632523;0.426985518532698;NaN;1
-23;69;79;10;1.73321771621704;14;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;10;10;-21;23.9091799466004;14.1742370187634;13.4167687381341;5.58304825631216;0.549467598686029;0.585669743117587;1.01286313622087;0.971727140028022;NaN;1
54;38;47;9;2.35810041427612;14;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;9;9;-52;23.9091799466004;-2.83808638044405;-2.12107891014008;5.58304825631216;0.501296991250886;0.53108252647256;-0.202804078156517;-0.152818881954999;NaN;1
72;117;100.5;-16.5;1.62454724311829;14;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;-16.5;-16.5;27;23.9091799466004;-19.1722821305298;-19.6682495560894;5.58304825631216;-0.72705349834525;-0.860891497975645;-1.37001362271095;-1.42278891858045;NaN;1
19;81;76.5;-4.5;1.54118752479553;14;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;-4.5;-4.5;-9;23.9091799466004;5.62755353116069;6.95383671440283;5.58304825631216;-0.149006209123539;-0.205844898235314;0.402133921654958;0.503974806361592;NaN;1
5;63;24;-39;1.74979138374329;14;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;-39;-39;-27;23.9091799466004;-33.4103209836607;-30.4578438270226;5.58304825631216;-1.81089216563596;-2.08910387248877;-2.38743591269568;-2.20368184473399;1;1
-35;110;111.5;1.5;1.59971904754639;14;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;1.5;1.5;20;23.9091799466004;-6.23777454502562;-7.38853616719998;5.58304825631216;0.140017435487316;0.121678401634852;-0.44573911670517;-0.534049168059022;NaN;1
-46;74;70.5;-3.5;1.85806751251221;14;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;-3.5;-3.5;-16;23.9091799466004;2.09103733605318;0.92025997238355;5.58304825631216;-0.100835601688397;-0.151257681590286;0.149421420803539;0.0672969036585966;2;1
-69;74;43;-31;2.4415545463562;14;2;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;-31;-31;-16;23.9091799466004;-25.4089626639468;-25.9334977638885;5.58304825631216;-1.42552730615482;-1.65240613932855;-1.81567456349543;-1.8762339586082;NaN;1
62;177;138.5;-38.5;2.20804262161255;14;3;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;-38.5;-38.5;87;23.9091799466004;-20.3685455008318;-18.9683711616477;5.58304825631216;-1.78680686191839;-2.06181026416625;-1.45549625344347;-1.37213547660075;NaN;1
-81;130;118;-12;1.63322114944458;14;3;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;-12;-12;40;23.9091799466004;-10.7300789836884;-8.03638401319155;5.58304825631216;-0.510285764887109;-0.615249023073021;-0.766750368074798;-0.580936918187078;3;1
72;107;125;18;1.69138026237488;14;3;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;18;18;17;23.9091799466004;8.52210754641976;8.02614012086016;5.58304825631216;0.93483245816717;1.02236747627781;0.608973066081215;0.58158237192582;NaN;1
-31;122;113.5;-8.49999999999999;2.57447552680969;14;3;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;-8.49999999999999;-8.49999999999999;32;23.9091799466004;-9.33117336338758;-10.712459548322;5.58304825631216;-0.341688638864109;-0.424193764815424;-0.666787320188744;-0.774616903065249;NaN;1
-87;36;55.5;19.5;1.89150357246399;14;3;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;19.5;19.5;-54;23.9091799466004;7.36545708596631;6.22497865930057;5.58304825631216;1.00708836931988;1.10424830124535;0.526321096078501;0.451223972075573;3;1
-2;104;129;25;1.29153203964233;14;3;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;25;25;14;23.9091799466004;15.1171171406167;16.9077731699603;5.58304825631216;1.27202671021317;1.404477992793;1.08023949771647;1.22438730476913;1;1
-22;118;127;9;1.23283529281616;14;3;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;9;9;28;23.9091799466004;6.84255833651514;6.22388411594061;5.58304825631216;0.501296991250886;0.53108252647256;0.488955778524267;0.451144754901534;NaN;1
37;87;59;-28;1.74976944923401;14;3;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;-28;-28;-3;23.9091799466004;-18.3092090320144;-15.2849982131535;5.58304825631216;-1.28101548384939;-1.48864448939346;-1.30834011434553;-1.10555271105477;NaN;1
40;101;80.5;-20.5;1.50793170928955;14;3;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;-20.5;-20.5;11;23.9091799466004;-28.9709614116768;-25.9143846876183;5.58304825631216;-0.919735928085821;-1.07924036455576;-2.07020799750424;-1.87485065672662;2;1
-21;113;122;8.99999999999999;1.42490863800049;14;3;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;8.99999999999999;8.99999999999999;23;23.9091799466004;3.57858882681275;3.09879687254375;5.58304825631216;0.501296991250886;0.531082526472559;0.255718928473705;0.224967712400918;NaN;1
-71;172;124;-48;3.36641812324524;14;3;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;-48;-48;82;23.9091799466004;-22.7773956031694;-21.9537571486938;5.58304825631216;-2.24442763255224;-2.58038882229402;-1.62762795027554;-1.58820169193589;NaN;1
25;129;119.5;-9.49999999999999;1.5495913028717;14;3;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;-9.49999999999999;-9.49999999999999;39;23.9091799466004;-8.66951761927607;-7.71941280996423;5.58304825631216;-0.389859246299252;-0.478780981460451;-0.619506700343585;-0.557996243665015;NaN;1
-7;5;9.5;4.5;2.26632642745972;14;3;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;4.5;4.5;-85;23.9091799466004;-1.51584679568605;-0.543974036393668;5.58304825631216;0.284529257792744;0.285440051569935;-0.108319434582368;-0.03867649543092;1;1
-28;43;54.5;11.5;1.46649622917175;14;3;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;11.5;11.5;-47;23.9091799466004;2.3690279623095;1.065784552437;5.58304825631216;0.621723509838743;0.667550568085129;0.169286084924596;0.0778291917402109;NaN;1
-14;32;42;10;1.73313736915588;14;3;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;10;10;-58;23.9091799466004;-2.42300250502296;-2.12060549203072;5.58304825631216;0.549467598686029;0.585669743117588;-0.173142999729708;-0.152784618493052;NaN;1
77;36;59.5;23.5;1.1245744228363;14;3;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;23.5;23.5;-54;23.9091799466004;11.3654570859663;8.00147351741279;5.58304825631216;1.19977079906045;1.32259716782546;0.81215323924926;0.579797135552644;NaN;1
23;152;124;-28;1.35812950134277;14;3;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;-28;-28;62;23.9091799466004;-14.5676352503712;-13.6606972259378;5.58304825631216;-1.28101548384939;-1.48864448939346;-1.04097460113588;-0.98799452313681;NaN;1
-43;54;108;54;1.6748902797699;14;3;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;1;0;0;NaN;54;-36;23.9091799466004;NaN;NaN;5.58304825631216;2.6689743258323;NaN;NaN;NaN;2;1
8;78;77.5;-0.499999999999995;1.64948320388794;14;3;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;-0.499999999999995;-0.499999999999995;-12;23.9091799466004;7.79649594470256;10.8764213918698;5.58304825631216;0.0436762206170315;0.0125039683447973;0.557122286274117;0.78787043301404;1;1
-40;172;133.5;-38.5;1.97488236427307;14;3;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;-38.5;-38.5;82;23.9091799466004;-13.2773956031694;-14.0028652248214;5.58304825631216;-1.78680686191839;-2.06181026416626;-0.948776610244984;-1.01275880649862;2;1
-42;2;145.5;-36.5;1.69981241226196;14;3;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;-36.5;-36.5;-88;23.9091799466004;-32.7521926965116;-33.4524610487035;5.58304825631216;-1.6904656470481;-1.9526358308762;-2.3404073579964;-2.42041616728845;2;1
-79;145;136.5;-8.50000000000001;1.48322558403015;14;3;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;-8.50000000000001;-8.50000000000001;55;23.9091799466004;3.6073957216368;6.86198879853141;5.58304825631216;-0.34168863886411;-0.424193764815425;0.257777412595119;0.497327347153681;NaN;1
-48;101;112.5;11.5;3.32463407516479;14;3;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;11.5;11.5;11;23.9091799466004;3.02903858832322;1.34004407398029;5.58304825631216;0.621723509838743;0.667550568085129;0.21644914786184;0.0976786239732998;2;1
-41;123;133.5;10.5;1.49989938735962;14;3;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;10.5;10.5;33;23.9091799466004;9.86984357820006;9.17480937391697;5.58304825631216;0.573552902403599;0.612963351440101;0.70527963567927;0.664716887615496;2;1
-88;117;95;-22;1.7414243221283;14;3;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;-22;-22;27;23.9091799466004;-24.6722821305298;-26.5717386382034;5.58304825631216;-0.991991839238535;-1.1611211895233;-1.76303281957074;-1.9224264076864;3;1
-75;168;155;-13;1.79122567176819;14;3;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;-13;-13;78;23.9091799466004;11.9152000264489;14.7916903323167;5.58304825631216;-0.558456372322252;-0.669836239718049;0.851436789967047;1.07123658588414;NaN;1
-35;89;79;-10;2.13287878036499;14;3;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;-10;-10;-1;23.9091799466004;-2.09984536598963;-3.25060698816399;5.58304825631216;-0.413944550016824;-0.506074589782966;-0.150050825322001;-0.234568062125458;NaN;1
17;139;126.5;-12.5;3.14147233963013;14;3;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;-12.5;-12.5;49;23.9091799466004;-4.34468794974896;-2.62889776811378;5.58304825631216;-0.534371068604681;-0.642542631395535;-0.31046286702123;-0.189572085458427;NaN;1
-66;133;135;2;1.58294773101807;14;3;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;2;2;43;23.9091799466004;5.08298842759204;2.58221720003491;5.58304825631216;0.164102739204888;0.148972009957366;0.3632203689927;0.18758044816026;NaN;1
50;53;48.5;-4.50000000000001;2.02452063560486;14;3;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;-4.50000000000001;-4.50000000000001;-37;23.9091799466004;-1.7403315506175;-0.603786067898807;5.58304825631216;-0.149006209123539;-0.205844898235314;-0.124360674235173;-0.0430053692632811;2;1
72;57;56;-0.999999999999996;2.18302011489868;14;3;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;-0.999999999999996;-0.999999999999996;-33;23.9091799466004;4.65539282233008;4.15942539677048;5.58304825631216;0.0195909168994601;-0.0147896399777166;0.332665226927094;0.301730312647765;NaN;1
0;119;121.5;2.5;1.94551086425781;14;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;2.5;2.5;29;23.9091799466004;0.777753735612994;2.95352561953406;5.58304825631216;0.188188042922459;0.17626561827988;0.0555767542773315;0.214453758771138;1;1
64;45;48;3;1.63302040100098;14;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;3;3;-45;23.9091799466004;-4.11442862955705;-2.60331878208046;5.58304825631216;0.212273346640031;0.203559226602394;-0.294008988277356;-0.187720815730388;NaN;1
47;143;127;-16;1.982830286026;14;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;-16;-16;53;23.9091799466004;-4.88293811121556;-3.09761538042121;5.58304825631216;-0.702968194627679;-0.833597889653132;-0.348925166324731;-0.223495350654829;2;1
2;175;141.5;-33.5;1.40808844566345;14;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;-33.5;-33.5;85;23.9091799466004;-11.4758784081535;-8.93451487844897;5.58304825631216;-1.54595382474268;-1.78887418094112;-0.820043730042389;-0.64593880999399;1;1
-40;147;118;-29;1.70800638198853;14;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;-29;-29;57;23.9091799466004;-16.2584200720294;-16.9838896936813;5.58304825631216;-1.32918609128453;-1.54323170603849;-1.16179476343966;-1.22850935855547;2;1
31;63;69;6;2.03319787979126;14;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;6;6;-27;23.9091799466004;11.5896790163393;13.5458527254302;5.58304825631216;0.356785168945458;0.367320876537477;0.828175697975359;0.981069546241638;NaN;1
21;83;80.5;-2.49999999999999;1.60807657241821;14;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;-2.49999999999999;-2.49999999999999;-7;23.9091799466004;8.24959541801458;9.29011602391979;5.58304825631216;-0.0526649942532537;-0.096670464945258;0.589499884655696;0.673062164098063;NaN;1
12;84;72.5;-11.5;2.67467951774597;14;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;-11.5;-11.5;-6;23.9091799466004;-0.703499593168875;2.01619279475543;5.58304825631216;-0.486200461169537;-0.587955414750507;-0.0502706991088043;0.146614639528906;NaN;1
45;129;119.5;-9.49999999999999;1.92486000061035;14;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;-9.49999999999999;-9.49999999999999;39;23.9091799466004;-8.66951761927607;-6.40927000521344;5.58304825631216;-0.389859246299252;-0.478780981460451;-0.619506700343585;-0.463175138923663;2;1
-42;70;68.5;-1.49999999999999;2.09144830703735;14;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;-1.49999999999999;-1.49999999999999;-20;23.9091799466004;2.71533543229906;2.0150670801072;5.58304825631216;-0.00449438681811106;-0.0420832483002303;0.194032536510385;0.146533166344318;2;1
15;132;98.5;-33.5;1.85819411277771;14;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;-33.5;-33.5;42;23.9091799466004;-31.1022322846191;-28.9566566569516;5.58304825631216;-1.54595382474267;-1.78887418094112;-2.22250442782686;-2.09503397415567;NaN;1
13;97;88.5;-8.49999999999999;1.84149217605591;14;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;-8.49999999999999;-8.49999999999999;7;23.9091799466004;-12.3681502595314;-9.82004559049949;5.58304825631216;-0.341688638864109;-0.424193764815424;-0.883803723934963;-0.710028770336136;NaN;1
50;150;122.5;-27.5;1.27490544319153;14;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;-27.5;-27.5;60;23.9091799466004;-14.2881273342232;-13.1515818515045;5.58304825631216;-1.25693018013182;-1.46135088107095;-1.02100151445943;-0.951147484730372;2;1
-23;133;136.5;3.50000000000001;1.80814242362976;14;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;3.50000000000001;3.50000000000001;43;23.9091799466004;6.58298842759205;5.82552014696278;5.58304825631216;0.236358650357602;0.230852834924908;0.470407422681735;0.42231330882508;NaN;1
-54;18;54;36;1.99991536140442;14;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;36;36;-72;23.9091799466004;13.0235545065808;9.22075378596021;5.58304825631216;1.80190339199974;2.00493737588831;0.930637624079298;0.668042097577978;NaN;1
