nStim;nBlock;nTrial;inducer;target;resp;rt;bar_start;t1;t2;ISI1;ISI2;block;delta_targ;delta_ind;obs;error;errorc;error_out_after;error_removed;block_start_index;rtc;outsubj
2;3;86;22;2;8;0.958788600051776;172;0.24998296587728;0.249969355296344;2.00811171578243;2.00810721842572;3;-31;20;1;6;7.98181818181818;0;0;0;0.958788600051776;0
2;3;87;105;106;98;2.25846670009196;14;0.249978205189109;0.249969568569213;2.00811671558768;2.00810415507294;3;76;-1;1;-8;-6.01818181818182;0;0;0;2.25846670009196;0
2;3;88;23;145;158;1.30017880001105;10;0.24996929988265;0.249975681537762;2.00811371067539;2.00810674182139;3;-39;58;1;13;14.9818181818182;0;0;0;1.30017880001105;0
2;3;89;143;20;21;0.98366229981184;136;0.249981320928782;0.249970673583448;2.00811095535755;2.00810683937743;3;-55;-57;1;1;2.98181818181818;0;0;0;0.98366229981184;0
1;3;90;NaN;6;19;1.38318150001578;88;0.249982337001711;0;2.00810199440457;0;3;14;NaN;1;13;14.9818181818182;0;0;0;1.38318150001578;0
1;4;91;NaN;69;69;1.71666030003689;97;0.249977568164468;0;2.00810961588286;0;4;-63;NaN;1;0;NaN;0;0;1;1.71666030003689;0
1;4;92;NaN;88;93;1.44158099987544;109;0.249979844549671;0;2.00811354466714;0;4;-19;NaN;1;5;6.98181818181818;0;0;0;1.44158099987544;0
2;4;93;80;41;25;1.29129470000044;140;0.24997503682971;0.249970897566527;2.00811027362943;2.00811317353509;4;47;39;1;-16;-14.0181818181818;0;0;0;1.29129470000044;0
2;4;94;13;163;172;1.38375400006771;44;0.249981713015586;0.249965255381539;2.00810988945886;2.00811100774445;4;58;30;1;9;10.9818181818182;0;0;0;1.38375400006771;0
1;4;95;NaN;68;54;1.3749346002005;7;0.249963963171467;0;2.00811663153581;0;4;-85;NaN;1;-14;-12.0181818181818;0;0;0;1.3749346002005;0
2;4;96;78;56;70;2.36705509992316;160;0.249974536709487;0.249970744829625;2.0081162895076;2.00810596044175;4;12;22;1;14;15.9818181818182;0;0;0;2.36705509992316;0
2;4;97;152;158;161;1.66717529995367;31;0.249978884123266;0.24997216835618;2.00810716045089;1.99976252391934;4;78;-6;1;3;4.98181818181818;0;0;0;1.66717529995367;0
1;4;98;NaN;175;168;1.71648219996132;132;0.249974707840011;0;2.00810757116415;0;4;-17;NaN;1;-7;-5.01818181818182;0;0;0;1.71648219996132;0
1;4;99;NaN;33;27;1.0738799998071;141;0.24997150269337;0;2.00811564456671;0;4;-38;NaN;1;-6;-4.01818181818182;0;0;0;1.0738799998071;0
2;4;100;19;158;164;1.03350779996254;73;0.249971834011376;0.249972855206579;2.00811172905378;2.00810879748315;4;55;41;1;6;7.98181818181818;0;0;0;1.03350779996254;0
2;4;101;16;3;2;1.29204820003361;21;0.249982565641403;0.249979529064149;1.99976917915046;2.00810809992254;4;-25;13;1;-1;0.981818181818182;0;0;0;1.29204820003361;0
2;4;102;99;10;11;1.26708230003715;126;0.249983021058142;0.249973644968122;2.00810607895255;2.00811020005494;4;-7;89;1;1;2.98181818181818;0;0;0;1.26708230003715;0
1;4;103;NaN;8;6;1.25001740013249;163;0.249974723905325;0;2.00811682874337;0;4;2;NaN;1;-2;-0.0181818181818181;0;0;0;1.25001740013249;0
2;4;104;160;91;176;1.08251650002785;145;0.249981339322403;0.249972183955833;2.00811183662154;2.00811183452606;4;-83;69;1;85;NaN;0;1;0;NaN;0
1;4;105;NaN;87;92;1.34153410000727;56;0.249977902509272;0;2.00811305781826;0;4;4;NaN;1;5;6.98181818181818;1;0;0;1.34153410000727;0
2;4;106;123;139;136;1.19147050008178;98;0.249977421015501;0.249974802834913;2.00810680002905;2.00811024196446;4;-52;-16;1;-3;-1.01818181818182;0;0;0;1.19147050008178;0
2;4;107;20;6;10;1.51690669986419;25;0.249977860599756;0.249968310352415;2.00810828432441;2.00811475515366;4;-47;14;1;4;5.98181818181818;0;0;0;1.51690669986419;0
2;4;108;105;165;175;1.00851909979247;115;0.249978805426508;0.249975623562932;2.00811353162862;2.00810334202833;4;21;-60;1;10;11.9818181818182;0;0;0;1.00851909979247;0
1;4;109;NaN;19;7;1.61737339990214;69;0.2499668688979;0;2.0081209205091;0;4;-34;NaN;1;-12;-10.0181818181818;0;0;0;1.61737339990214;0
1;4;110;NaN;53;32;1.19929979997687;147;0.24998256820254;0;2.0081066316925;0;4;-34;NaN;1;-21;-19.0181818181818;0;0;0;1.19929979997687;0
2;4;111;69;16;15;1.9501414000988;27;0.24998562107794;0.249968955060467;2.00810351851396;2.00811427109875;4;37;53;1;-1;0.981818181818182;0;0;0;1.9501414000988;0
1;4;112;NaN;167;15;1.31655200012028;107;0.249972415622324;0;2.00810787361115;0;4;29;NaN;1;28;NaN;0;1;0;NaN;0
1;4;113;NaN;46;48;1.87420809990726;156;0.249985005240887;0;2.00810243934393;0;4;-59;NaN;1;2;3.98181818181818;0;0;0;1.87420809990726;0
1;4;114;NaN;46;48;1.15710240020417;160;0.249974692007527;0;2.00811058701947;0;4;0;NaN;1;2;3.98181818181818;0;0;0;1.15710240020417;0
1;4;115;NaN;122;107;1.83311960007995;129;0.249992902390659;0;2.00809780019335;0;4;-76;NaN;1;-15;-13.0181818181818;0;0;0;1.83311960007995;0
2;4;116;127;42;52;1.65856459992938;93;0.249980579130352;0.249967539450154;2.0081090524327;2.00811338704079;4;80;85;1;10;11.9818181818182;0;0;0;1.65856459992938;0
1;4;117;NaN;22;40;0.807356999954209;40;0.249981062952429;0;2.00810831575654;0;4;20;NaN;1;18;19.9818181818182;0;0;0;0.807356999954209;0
2;4;118;155;128;158;0.71705439989455;158;0.249971379060298;0.249968510353938;2.00811408669688;2.00811237632297;4;74;27;1;30;NaN;0;1;0;NaN;0
2;4;119;49;95;94;1.61693570017815;2;0.249972321093082;0.249978257808834;2.00811533932574;2.00809915270656;4;33;-46;1;-1;0.981818181818182;0;0;0;1.61693570017815;0
1;4;120;NaN;56;66;1.21661560004577;30;0.249978641746566;0;2.00811130274087;0;4;39;NaN;1;10;11.9818181818182;0;0;0;1.21661560004577;0
1;5;121;NaN;142;146;1.05811890005134;1;0.249974334146827;0;2.008113570977;0;5;-86;NaN;1;4;NaN;0;0;1;1.05811890005134;0
1;5;122;NaN;12;21;1.01563640008681;40;0.249971992103383;0;2.00811183662154;0;5;-50;NaN;1;9;10.9818181818182;0;0;0;1.01563640008681;0
2;5;123;87;27;18;1.04039969993755;157;0.24996848963201;0.249971929006279;2.0081183235161;2.008110815892;5;-15;60;1;-9;-7.01818181818182;0;0;0;1.04039969993755;0
2;5;124;19;69;24;1.09189909999259;166;0.249970552511513;0.249966842122376;2.00811281846836;2.00811009458266;5;-42;-50;1;-45;NaN;0;1;0;NaN;0
2;5;125;147;98;97;1.38225060002878;172;0.249982394743711;0.249973470810801;2.00810771319084;2.0081123423297;5;-29;49;1;-1;0.981818181818182;0;0;0;1.38225060002878;0
1;5;126;NaN;147;150;1.56566799990833;0;0.249973581638187;0;2.00810943171382;0;5;-49;NaN;1;3;4.98181818181818;0;0;0;1.56566799990833;0
2;5;127;58;41;41;1.56561359995976;175;0.249982023844495;0.249976628925651;2.00811139983125;2.00811140262522;5;-74;17;1;0;1.98181818181818;0;0;0;1.56561359995976;0
2;5;128;156;93;95;1.18365669995546;98;0.249973384430632;0.249978342093527;2.00812288117595;2.00810447358526;5;-52;63;1;2;3.98181818181818;0;0;0;1.18365669995546;0
2;5;129;133;66;69;1.31528860004619;114;0.249972465680912;0.249971744604409;2.00811815774068;2.00810580002144;5;27;67;1;3;4.98181818181818;0;0;0;1.31528860004619;0
1;5;130;NaN;175;178;1.20804659998976;20;0.249983460642397;0;2.00810543657281;0;5;71;NaN;1;3;4.98181818181818;0;0;0;1.20804659998976;0
1;5;131;NaN;74;70;1.05832240008749;0;0.249983449932188;0;2.00811160239391;0;5;-79;NaN;1;-4;-2.01818181818182;0;0;0;1.05832240008749;0
1;5;132;NaN;20;36;0.99872829997912;171;0.249972268473357;0;2.00811608391814;0;5;54;NaN;1;16;17.9818181818182;0;0;0;0.99872829997912;0
2;5;133;111;145;146;1.31699929991737;16;0.249972289195284;0.249970202567056;2.00810878165066;2.00811224197969;5;55;-34;1;1;2.98181818181818;0;0;0;1.31699929991737;0
1;5;134;NaN;131;108;1.55832670000382;61;0.249981055501848;0;2.00811197352596;0;5;14;NaN;1;-23;-21.0181818181818;0;0;0;1.55832670000382;0
1;5;135;NaN;67;55;1.71473390003666;108;0.249979065963998;0;2.0081094999332;0;5;64;NaN;1;-12;-10.0181818181818;0;0;0;1.71473390003666;0
1;5;136;NaN;127;120;2.14902290003374;60;0.249978318344802;0;2.00811016070656;0;5;-60;NaN;1;-7;-5.01818181818182;0;0;0;2.14902290003374;0
1;5;137;NaN;78;68;0.932505700038746;88;0.249974973732606;0;2.00810808409005;0;5;49;NaN;1;-10;-8.01818181818182;0;0;0;0.932505700038746;0
1;5;138;NaN;133;127;1.6165765998885;69;0.249981310451403;0;2.00810425542295;0;5;-55;NaN;1;-6;-4.01818181818182;0;0;0;1.6165765998885;0
1;5;139;NaN;107;110;1.31660849996842;11;0.249942360445857;0;2.00811398681253;0;5;26;NaN;1;3;4.98181818181818;0;0;0;1.31660849996842;0
2;5;140;118;97;108;1.56705629988573;61;0.249976710416377;0.24997294228524;2.00810634228401;2.008109618444;5;10;21;1;11;12.9818181818182;0;0;0;1.56705629988573;0
2;5;141;175;142;128;1.78359750006348;108;0.249979905318469;0.249973813304678;2.00811157375574;2.00810517091304;5;-45;33;1;-14;-12.0181818181818;0;0;0;1.78359750006348;0
1;5;142;NaN;178;7;1.19151519984007;30;0.249973591882735;0;2.00810847384855;0;5;-36;NaN;1;9;10.9818181818182;0;0;0;1.19151519984007;0
2;5;143;175;177;176;1.60785509995185;58;0.249986405251548;0.24996308167465;2.0081053157337;2.00811786320992;5;1;-2;1;-1;0.981818181818182;0;0;0;1.60785509995185;0
2;5;144;33;142;3;1.22401979984716;106;0.249984689289704;0.249981221277267;1.99976560520008;2.00810215249658;5;35;71;1;41;NaN;0;1;0;NaN;0
2;5;145;11;106;171;0.983721799915656;117;0.249981363071129;0.249967152718455;2.00810741586611;2.00810987642035;5;36;85;1;65;NaN;0;1;0;NaN;0
2;5;146;80;166;160;1.61571340006776;31;0.249975623795763;0.249968784395605;2.00811573932879;2.00811402895488;5;-60;-86;1;-6;-4.01818181818182;1;0;0;1.61571340006776;0
2;5;147;93;10;16;2.04122440004721;101;0.249977407744154;0.249969168333337;2.00811592629179;2.00811534724198;5;-24;83;1;6;7.98181818181818;0;0;0;2.04122440004721;0
2;5;148;48;132;146;1.56575569999404;78;0.249972094781697;0.249969568336383;2.00811858149245;2.0081159316469;5;58;-84;1;14;15.9818181818182;0;0;0;1.56575569999404;0
1;5;149;NaN;121;140;1.25824270001613;68;0.249968047486618;0;2.00811651046388;0;5;11;NaN;1;19;20.9818181818182;0;0;0;1.25824270001613;0
1;5;150;NaN;89;79;1.42508149985224;152;0.249980589607731;0;2.00810816022567;0;5;32;NaN;1;-10;-8.01818181818182;0;0;0;1.42508149985224;0
1;6;151;NaN;104;112;0.707791700027883;116;0.249973687110469;0;2.00811049994081;0;6;-15;NaN;1;8;NaN;0;0;1;0.707791700027883;0
1;6;152;NaN;115;130;1.09033769997768;102;0.249985497212037;0;2.0081100394018;0;6;-11;NaN;1;15;16.9818181818182;0;0;0;1.09033769997768;0
2;6;153;128;145;138;1.27528290008195;56;0.249976713210344;0.24996697390452;2.00811925507151;2.00811217096634;6;-30;-17;1;-7;-5.01818181818182;0;0;0;1.27528290008195;0
2;6;154;133;141;126;1.44928169995546;62;0.249975978862494;0.249967891955748;2.00811596843414;2.00810965779237;6;4;-8;1;-15;-13.0181818181818;0;0;0;1.44928169995546;0
2;6;155;159;173;165;1.12444970011711;125;0.249981968430802;0.249970839358866;2.00811015767977;2.00811411580071;6;-32;-14;1;-8;-6.01818181818182;0;0;0;1.12444970011711;0
2;6;156;180;117;122;1.12523410003632;95;0.249973905272782;0.249971947399899;1.99977188417688;2.00810853950679;6;56;63;1;5;6.98181818181818;0;0;0;1.12523410003632;0
2;6;157;65;137;127;2.03263540007174;119;0.249975505284965;0.249981313245371;2.00810999446549;2.00810501282103;6;-20;-72;1;-10;-8.01818181818182;0;0;0;2.03263540007174;0
2;6;158;77;14;17;1.18369740014896;122;0.249983363086358;0.24997343448922;2.00810463936068;2.00811274466105;6;-57;63;1;3;4.98181818181818;0;0;0;1.18369740014896;0
2;6;159;154;46;46;0.975284100044519;24;0.249982079025358;0.249974068254232;2.0081094999332;2.00810868712142;6;-32;-72;1;0;1.98181818181818;0;0;0;0.975284100044519;0
1;6;160;NaN;136;140;1.1749871999491;8;0.249908347148448;0;2.00810792879201;0;6;-90;NaN;1;4;5.98181818181818;0;0;0;1.1749871999491;0
2;6;161;77;57;26;1.24105690000579;87;0.249980084132403;0.249980457825586;2.0081115711946;2.00810691062361;6;79;20;1;-31;NaN;0;1;0;NaN;0
1;6;162;NaN;70;49;0.758199099916965;49;0.249969421187416;0;2.00811080518179;0;6;-13;NaN;1;-21;-19.0181818181818;0;0;0;0.758199099916965;0
2;6;163;69;9;22;0.900368199916556;160;0.249978478765115;0.249977300176397;2.00811276840977;2.00811343151145;6;61;60;1;13;14.9818181818182;0;0;0;0.900368199916556;0
1;6;164;NaN;91;91;2.5664751001168;0;0.249985774047673;0;2.00810160278343;0;6;-82;NaN;1;0;1.98181818181818;0;0;0;2.5664751001168;0
2;6;165;14;94;20;0.991882300004363;63;0.249982197303325;0.249966058181599;2.00810781843029;2.00811897357926;6;-3;-80;1;-74;NaN;0;1;0;NaN;0
1;6;166;NaN;166;174;2.62475589988753;126;0.249979249900207;0;2.00811089714989;0;6;-72;NaN;1;8;9.98181818181818;1;0;0;2.62475589988753;0
2;6;167;21;32;30;1.73261389997788;34;0.2499802603852;0.249967376468703;2.00811690255068;2.00811405526474;6;-46;-11;1;-2;-0.0181818181818181;0;0;0;1.73261389997788;0
1;6;168;NaN;91;90;0.799798900028691;109;0.24996863421984;0;2.0081184131559;0;6;-59;NaN;1;-1;0.981818181818182;0;0;0;0.799798900028691;0
2;6;169;56;143;148;1.71565539995208;54;0.249978776322678;0.249974270816892;2.0081125262659;2.00811224221252;6;-52;-87;1;5;6.98181818181818;0;0;0;1.71565539995208;0
1;6;170;NaN;128;132;1.8903347000014;57;0.249961721012369;0;2.00811684457585;0;6;15;NaN;1;4;5.98181818181818;0;0;0;1.8903347000014;0
1;6;171;NaN;118;125;1.00828760000877;110;0.249977479223162;0;2.00811758125201;0;6;10;NaN;1;7;8.98181818181818;0;0;0;1.00828760000877;0
1;6;172;NaN;166;167;1.04993270011619;33;0.249981010332704;0;2.00810622656718;0;6;-48;NaN;1;1;2.98181818181818;0;0;0;1.04993270011619;0
1;6;173;NaN;87;94;2.20719330012798;14;0.249978047097102;0;2.0081093525514;0;6;79;NaN;1;7;8.98181818181818;0;0;0;2.20719330012798;0
2;6;174;132;38;25;0.697704499820247;25;0.249981918372214;0.249970384174958;2.00810778699815;2.00810795510188;6;49;-86;1;-13;-11.0181818181818;0;0;0;0.697704499820247;0
1;6;175;NaN;75;81;2.04154050000943;114;0.24998302385211;0;2.00811015255749;0;6;-37;NaN;1;6;7.98181818181818;0;0;0;2.04154050000943;0
1;6;176;NaN;20;24;1.11542899999768;164;0.249985492089763;0;2.00811044452712;0;6;55;NaN;1;4;5.98181818181818;0;0;0;1.11542899999768;0
2;6;177;68;22;20;1.65843229996972;92;0.249978207983077;0.249965386930853;2.00811071554199;2.00810866826214;6;-2;46;1;-2;-0.0181818181818181;0;0;0;1.65843229996972;0
1;6;178;NaN;70;75;1.78194199991412;110;0.249983007553965;0;2.00811069202609;0;6;-48;NaN;1;5;6.98181818181818;0;0;0;1.78194199991412;0
2;6;179;95;170;163;1.67403700016439;60;0.24998117890209;0.249971471028402;2.00810824218206;2.00810651574284;6;80;-75;1;-7;-5.01818181818182;0;0;0;1.67403700016439;0
1;6;180;NaN;170;161;1.37484359997325;69;0.249983692076057;0;2.00811014208011;0;6;0;NaN;1;-9;-7.01818181818182;0;0;0;1.37484359997325;0
2;7;181;168;59;50;1.45792439999059;116;0.249982323497534;0.24996532080695;2.00810932088643;2.008113210788;7;-69;-71;1;-9;NaN;0;0;1;1.45792439999059;0
2;7;182;101;125;128;1.24935709987767;43;0.24997594486922;0.249979673884809;2.00811246572994;2.00810817372985;7;-66;-24;1;3;4.98181818181818;0;0;0;1.24935709987767;0
2;7;183;80;45;38;0.999275800073519;7;0.249977105297148;0.249969389522448;2.00811574212275;2.00811675237492;7;80;35;1;-7;-5.01818181818182;0;0;0;0.999275800073519;0
1;7;184;NaN;146;148;0.874935499858111;148;0.249978315550834;0;2.00810724194162;0;7;79;NaN;1;2;3.98181818181818;0;0;0;0.874935499858111;0
2;7;185;93;91;93;1.19145540008321;142;0.249978881562129;0.249976889695972;2.00811429461464;2.00810962356627;7;55;2;1;2;3.98181818181818;0;0;0;1.19145540008321;0
2;7;186;18;95;94;1.65026529994793;85;0.249982621055096;0.249974847538397;2.00810671551153;2.00811033928767;7;-4;-77;1;-1;0.981818181818182;0;0;0;1.65026529994793;0
1;7;187;NaN;47;66;0.933314999798313;74;0.249976112972945;0;2.00811777636409;0;7;48;NaN;1;19;20.9818181818182;0;0;0;0.933314999798313;0
2;7;188;125;42;50;1.50732280011289;150;0.24997920775786;0.249972042161971;2.00811051321216;2.0081147341989;7;5;83;1;8;9.98181818181818;0;0;0;1.50732280011289;0
1;7;189;NaN;11;11;1.35734400013462;119;0.2499821158126;0;2.00810517114587;0;7;31;NaN;1;0;1.98181818181818;0;0;0;1.35734400013462;0
2;7;190;107;115;117;1.15861249994487;158;0.249982333974913;0.249972155317664;2.00811374210753;2.00811427109875;7;76;-8;1;2;3.98181818181818;0;0;0;1.15861249994487;0
1;7;191;NaN;135;140;0.716559400083497;140;0.249983063200489;0;2.00810641283169;0;7;-20;NaN;1;5;6.98181818181818;0;0;0;0.716559400083497;0
2;7;192;78;163;162;1.4335811000783;87;0.249984081368893;0.249975781422108;2.0081052291207;2.00810651853681;7;-28;-85;1;-1;0.981818181818182;0;0;0;1.4335811000783;0
2;7;193;59;14;7;0.849044800037518;165;0.249977078987285;0.249970355303958;2.00811325525865;2.00811194721609;7;-31;45;1;-7;-5.01818181818182;0;0;0;0.849044800037518;0
1;7;194;NaN;100;99;2.04156020004302;144;0.249975749989972;0;2.00811788416468;0;7;-86;NaN;1;-1;0.981818181818182;0;0;0;2.04156020004302;0
1;7;195;NaN;177;2;0.500012899981812;2;0.249967057956383;0;2.00811614189297;0;7;-77;NaN;1;5;6.98181818181818;0;0;0;0.500012899981812;0
1;7;196;NaN;91;99;1.04160790005699;83;0.249974836828187;0;2.00810811575502;0;7;86;NaN;1;8;9.98181818181818;0;0;0;1.04160790005699;0
1;7;197;NaN;99;88;1.44868039991707;155;0.249979605199769;0;2.00812584185041;0;7;-8;NaN;1;-11;-9.01818181818182;0;0;0;1.44868039991707;0
1;7;198;NaN;77;80;1.3082860999275;57;0.249967310577631;0;2.00811472884379;0;7;22;NaN;1;3;4.98181818181818;0;0;0;1.3082860999275;0
1;7;199;NaN;35;59;1.26661879988387;31;0.249988126568496;0;2.00810508430004;0;7;42;NaN;1;24;25.9818181818182;0;0;0;1.26661879988387;0
1;7;200;NaN;94;80;1.43377120001242;167;0.249981894856319;0;2.00811188411899;0;7;-59;NaN;1;-14;-12.0181818181818;0;0;0;1.43377120001242;0
2;7;201;35;168;157;1.29907579999417;55;0.249984457856044;0.249974384205416;2.00810921844095;2.0081113895867;7;-74;47;1;-11;-9.01818181818182;0;0;0;1.29907579999417;0
1;7;202;NaN;85;82;1.58228310011327;0;0.249979081563652;0;2.00811230763793;0;7;83;NaN;1;-3;-1.01818181818182;0;0;0;1.58228310011327;0
1;7;203;NaN;139;127;1.3832588000223;33;0.249975381419063;0;2.00811483152211;0;7;-54;NaN;1;-12;-10.0181818181818;0;0;0;1.3832588000223;0
2;7;204;24;79;87;0.783804300008342;87;0.249979476211593;0.249972202815115;2.00810932647437;2.00811529997736;7;60;-55;1;8;9.98181818181818;0;0;0;0.783804300008342;0
2;7;205;55;130;124;1.40029010013677;120;0.249978073639795;0.24996887636371;2.00811311579309;2.00811212649569;7;-51;-75;1;-6;-4.01818181818182;0;0;0;1.40029010013677;0
2;7;206;55;75;70;1.10031690006144;16;0.249976568389684;0.249972494784743;2.0081103160046;2.00811753422022;7;55;-20;1;-5;-3.01818181818182;0;0;0;1.10031690006144;0
2;7;207;138;159;168;1.15861049992964;90;0.24998008669354;0.249968818388879;2.00810967641883;2.00811048666947;7;-84;-21;1;9;10.9818181818182;0;0;0;1.15861049992964;0
1;7;208;NaN;65;75;1.23328629997559;107;0.249981010332704;0;2.00811191857792;0;7;-86;NaN;1;10;11.9818181818182;0;0;0;1.23328629997559;0
1;7;209;NaN;44;52;1.07495310017839;179;0.249980146996677;0;2.00811464223079;0;7;21;NaN;1;8;9.98181818181818;0;0;0;1.07495310017839;0
2;7;210;136;71;61;0.458699999842793;61;0.249976131366566;0.249975997256115;2.00811018166132;2.00810314482078;7;-27;65;1;-10;-8.01818181818182;0;0;0;0.458699999842793;0
1;8;211;NaN;4;164;2.81634810008109;124;0.249991894699633;0;2.00809826026671;0;8;67;NaN;1;-20;NaN;0;0;1;2.81634810008109;0
1;8;212;NaN;173;175;1.37382370000705;63;0.249980220803991;0;2.00811035814695;0;8;11;NaN;1;2;3.98181818181818;0;0;0;1.37382370000705;0
2;8;213;149;72;61;0.650259200017899;61;0.249964744783938;0.249966705217957;2.0081128552556;2.00810707896017;8;-79;77;1;-11;-9.01818181818182;0;0;0;0.650259200017899;0
2;8;214;55;4;171;1.04930289997719;30;0.249977463157848;0.249971181387082;2.00810968386941;2.00811358960345;8;68;51;1;-13;-11.0181818181818;0;0;0;1.04930289997719;0
2;8;215;31;93;108;0.875231199897826;44;0.249980146996677;0.24997662124224;2.00810781051405;2.00810920773074;8;-89;-62;1;15;16.9818181818182;0;0;0;0.875231199897826;0
2;8;216;53;117;121;1.12437560013495;76;0.249984092079103;0.249969123629853;2.00811329996213;2.00811548950151;8;-24;-64;1;4;5.98181818181818;0;0;0;1.12437560013495;0
1;8;217;NaN;23;34;1.78228339995258;179;0.249985434114933;0;2.00810505799018;0;8;-86;NaN;1;11;12.9818181818182;0;0;0;1.78228339995258;0
1;8;218;NaN;27;24;1.59974560001865;91;0.249982402659953;0;2.00810574181378;0;8;-4;NaN;1;-3;-1.01818181818182;0;0;0;1.59974560001865;0
1;8;219;NaN;52;24;0.691824899986386;23;0.249986776150763;0;2.00810725800693;0;8;-25;NaN;1;-28;-26.0181818181818;0;0;0;0.691824899986386;0
2;8;220;149;75;81;1.12530800001696;127;0.249972210498527;0.249979699961841;2.00810789712705;2.00810808944516;8;-23;74;1;6;7.98181818181818;0;0;0;1.12530800001696;0
1;8;221;NaN;133;114;1.340333199827;85;0.249985131435096;0;2.00810838676989;0;8;-58;NaN;1;-19;-17.0181818181818;0;0;0;1.340333199827;0
2;8;222;27;29;21;1.19183479994535;138;0.249978679232299;0.249972684308887;2.00810857350007;2.00810641306452;8;-76;-2;1;-8;-6.01818181818182;0;0;0;1.19183479994535;0
1;8;223;NaN;36;38;1.1660450999625;91;0.249980981694534;0;2.00810879981145;0;8;-7;NaN;1;2;3.98181818181818;0;0;0;1.1660450999625;0
1;8;224;NaN;85;86;1.33169419993646;136;0.249982299748808;0;2.00810791854747;0;8;-49;NaN;1;1;2.98181818181818;0;0;0;1.33169419993646;0
2;8;225;45;179;172;1.85005340003408;128;0.249980263179168;0.249974881531671;2.0081085129641;2.00810922891833;8;86;46;1;-7;-5.01818181818182;0;0;0;1.85005340003408;0
1;8;226;NaN;48;38;1.02490349998698;15;0.249982781708241;0;2.00810179719701;0;8;-49;NaN;1;-10;-8.01818181818182;0;0;0;1.02490349998698;0
1;8;227;NaN;143;142;1.49863189994358;66;0.249978892039508;0;2.008113326272;0;8;85;NaN;1;-1;0.981818181818182;0;0;0;1.49863189994358;0
2;8;228;93;157;154;1.3419164000079;41;0.249985481379554;0.249975676415488;2.00810475251637;2.00810514972545;8;-14;-64;1;-3;-1.01818181818182;0;0;0;1.3419164000079;0
1;8;229;NaN;169;149;1.03324200003408;125;0.249981981702149;0;2.00811816542409;0;8;-12;NaN;1;-20;-18.0181818181818;0;0;0;1.03324200003408;0
2;8;230;178;46;34;0.716598900035024;28;0.249970323638991;0.249968097312376;2.00810834998265;2.00811059214175;8;-57;-48;1;-12;-10.0181818181818;0;0;0;0.716598900035024;0
2;8;231;117;43;39;1.04897890007123;164;0.249983278801665;0.249975620768964;2.00810615788214;2.00811144756153;8;3;74;1;-4;-2.01818181818182;0;0;0;1.04897890007123;0
2;8;232;65;145;24;0.635873100021854;24;0.24998345784843;0.249970676377416;2.00811539730057;2.00810722378083;8;78;-80;1;59;NaN;0;1;0;NaN;0
1;8;233;NaN;90;90;1.70817180001177;60;0.249980768188834;0;2.00811061053537;0;8;55;NaN;1;0;1.98181818181818;1;0;0;1.70817180001177;0
2;8;234;84;153;166;1.07532489998266;146;0.24997427361086;0.249970313161612;2.00811194744892;2.00811285804957;8;-63;-69;1;13;14.9818181818182;0;0;0;1.07532489998266;0
2;8;235;103;44;28;1.13380589988083;117;0.249981647124514;0.249972934368998;2.00810718163848;2.00810651341453;8;-71;59;1;-16;-14.0181818181818;0;0;0;1.13380589988083;0
1;8;236;NaN;3;174;1.05820990004577;51;0.249980037100613;0;2.00811304454692;0;8;41;NaN;1;-9;-7.01818181818182;0;0;0;1.05820990004577;0
1;8;237;NaN;96;177;1.85733280004933;69;0.249975689454004;0;2.00811456074007;0;8;87;NaN;1;81;NaN;0;1;0;NaN;0
2;8;238;70;153;159;1.29194419994019;26;0.249966063303873;0.249967041891068;2.00811353931203;2.00811140285805;8;-57;-83;1;6;7.98181818181818;1;0;0;1.29194419994019;0
1;8;239;NaN;167;162;1.90821060002781;74;0.24996732105501;0;2.00811955239624;0;8;-14;NaN;1;-5;-3.01818181818182;0;0;0;1.90821060002781;0
2;8;240;128;72;70;1.48307380010374;129;0.249983023619279;0.249971813289449;2.00811261031777;2.00811331835575;8;-85;56;1;-2;-0.0181818181818181;0;0;0;1.48307380010374;0
1;9;241;NaN;163;162;0.692688700044528;19;0.249975478742272;0;1.9997774369549;0;9;89;NaN;1;-1;NaN;0;0;1;0.692688700044528;0
2;9;242;2;146;135;1.157889300026;23;0.249976991908625;0.249979089479893;2.00811558705755;2.00810708710924;9;17;36;1;-11;-9.01818181818182;0;0;0;1.157889300026;0
1;9;243;NaN;173;174;1.29976759990677;98;0.249982855282724;0;1.99976563407108;0;9;-27;NaN;1;1;2.98181818181818;0;0;0;1.29976759990677;0
2;9;244;133;74;39;1.08242360013537;27;0.24997962359339;0.249974576290697;2.00810833950527;2.00811402895488;9;-81;59;1;-35;NaN;0;1;0;NaN;0
1;9;245;NaN;78;82;1.05823269998655;151;0.24998366064392;0;2.00810327101499;0;9;-4;NaN;1;4;5.98181818181818;0;0;0;1.05823269998655;0
2;9;246;115;28;42;1.03273319988512;177;0.249979150015861;0.249971779063344;2.00811168388464;2.00811406574212;9;50;87;1;14;15.9818181818182;0;0;0;1.03273319988512;0
2;9;247;1;167;163;0.568725500022992;163;0.249976605176926;0.249970126431435;2.00811132905073;2.00810842891224;9;41;14;1;-4;-2.01818181818182;0;0;0;0.568725500022992;0
1;9;248;NaN;7;7;1.69129520002753;136;0.249976268736646;0;2.00811538123526;0;9;-20;NaN;1;0;1.98181818181818;0;0;0;1.69129520002753;0
